GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
139,109.75,19.05,8.6,2.05,1.33,0.64
140,109.85,19.05,13.1,3.13,2.0,0.98
141,109.95,19.05,8.8,2.1,1.35,0.64
142,110.05,19.05,9.6,2.23,1.43,0.68
143,110.15,19.05,11.6,2.69,1.72,0.83
144,110.25,19.05,15.6,3.57,2.25,1.09
145,110.35,19.05,12.0,2.65,1.69,0.83
146,110.45,19.05,14.3,3.13,1.99,0.97
147,110.55,19.05,15.8,3.45,2.18,1.08
148,108.65,19.15,17.2,3.76,2.48,1.11
149,108.75,19.15,16.9,3.76,2.4,1.1
150,108.85,19.15,17.3,3.91,2.47,1.15
151,108.95,19.15,19.2,4.18,2.62,1.22
152,109.05,19.15,15.0,3.28,2.12,0.97
153,109.15,19.15,9.4,2.16,1.42,0.66
154,109.25,19.15,10.2,2.3,1.51,0.69
155,109.35,19.15,12.3,2.78,1.81,0.84
156,109.45,19.15,12.4,2.97,1.92,0.93
157,109.55,19.15,10.1,2.42,1.57,0.75
158,109.65,19.15,9.0,2.13,1.39,0.64
159,109.75,19.15,9.2,2.18,1.41,0.67
160,109.85,19.15,15.1,3.62,2.3,1.13
161,109.95,19.15,16.5,3.93,2.48,1.19
162,110.05,19.15,18.0,4.23,2.68,1.28
163,110.15,19.15,16.4,3.82,2.41,1.17
164,110.25,19.15,13.0,2.96,1.9,0.9
165,110.35,19.15,14.2,3.14,2.02,0.97
166,110.45,19.15,16.9,3.66,2.33,1.14
167,110.55,19.15,17.6,3.82,2.41,1.19
168,108.65,19.25,17.1,3.65,2.41,1.07
169,108.75,19.25,16.1,3.4,2.2,0.98
170,108.85,19.25,16.7,3.48,2.24,1.01
171,108.95,19.25,18.5,3.84,2.45,1.11
172,109.05,19.25,22.4,4.62,2.94,1.34
173,109.15,19.25,16.4,3.38,2.19,0.98
174,109.25,19.25,15.7,3.34,2.19,0.98
175,109.35,19.25,10.7,2.37,1.57,0.69
176,109.45,19.25,16.7,3.8,2.45,1.13
177,109.55,19.25,11.0,2.6,1.7,0.77
178,109.65,19.25,9.4,2.23,1.47,0.66
179,109.75,19.25,10.5,2.49,1.62,0.73
180,109.85,19.25,15.9,3.78,2.39,1.12
181,109.95,19.25,16.3,3.86,2.45,1.14
182,110.05,19.25,16.6,3.87,2.47,1.15
183,110.15,19.25,16.3,3.79,2.44,1.13
184,110.25,19.25,15.0,3.35,2.18,1.02
185,110.35,19.25,13.1,2.92,1.9,0.89
186,110.45,19.25,16.8,3.71,2.4,1.14
187,110.55,19.25,19.0,4.17,2.64,1.3
188,110.65,19.25,18.7,4.13,2.61,1.32
189,108.65,19.35,16.4,3.44,2.29,1.01
190,108.75,19.35,14.7,2.97,1.96,0.87
191,108.85,19.35,16.1,3.2,2.1,0.93
192,108.95,19.35,16.7,3.35,2.18,0.97
193,109.05,19.35,16.0,3.16,2.05,0.91
194,109.15,19.35,19.6,3.79,2.47,1.1
195,109.25,19.35,17.5,3.5,2.29,1.01
196,109.35,19.35,17.9,3.86,2.51,1.11
197,109.45,19.35,12.8,2.93,1.94,0.85
198,109.55,19.35,14.8,3.49,2.26,1.01
199,109.65,19.35,14.3,3.38,2.18,0.99
200,109.75,19.35,18.5,4.38,2.81,1.28
201,109.85,19.35,16.9,4.0,2.57,1.15
202,109.95,19.35,14.5,3.4,2.19,0.99
203,110.05,19.35,13.8,3.18,2.08,0.94
204,110.15,19.35,16.6,3.74,2.46,1.12
205,110.25,19.35,15.8,3.53,2.34,1.06
206,110.35,19.35,13.4,2.97,1.95,0.9
207,110.45,19.35,16.3,3.6,2.34,1.1
208,110.55,19.35,17.4,3.83,2.48,1.18
209,110.65,19.35,19.3,4.26,2.71,1.35
210,108.85,19.45,14.8,2.95,1.96,0.86
211,108.95,19.45,16.0,3.22,2.17,0.93
212,109.05,19.45,16.9,3.33,2.2,0.94
213,109.15,19.45,17.7,3.4,2.23,0.98
214,109.25,19.45,18.3,3.65,2.39,1.03
215,109.35,19.45,19.3,4.17,2.73,1.17
216,109.45,19.45,17.2,3.99,2.57,1.14
217,109.55,19.45,18.9,4.42,2.85,1.27
218,109.65,19.45,18.9,4.4,2.87,1.27
219,109.75,19.45,18.1,4.26,2.75,1.23
220,109.85,19.45,15.5,3.65,2.36,1.05
221,109.95,19.45,15.9,3.64,2.39,1.07
222,110.05,19.45,15.6,3.52,2.34,1.05
223,110.15,19.45,16.6,3.73,2.48,1.12
224,110.25,19.45,16.8,3.76,2.5,1.13
225,110.35,19.45,14.5,3.23,2.14,0.98
226,110.45,19.45,15.4,3.41,2.23,1.04
227,110.55,19.45,16.0,3.53,2.3,1.09
228,110.65,19.45,17.7,3.93,2.52,1.23
229,110.75,19.45,18.9,4.17,2.68,1.4
230,108.95,19.55,18.7,3.83,2.61,1.11
231,109.05,19.55,16.9,3.45,2.38,1.0
232,109.15,19.55,17.6,3.54,2.39,1.01
233,109.25,19.55,19.0,3.94,2.66,1.13
234,109.35,19.55,19.8,4.28,2.86,1.21
235,109.45,19.55,19.6,4.38,2.88,1.24
236,109.55,19.55,21.9,5.06,3.29,1.45
237,109.65,19.55,16.8,3.84,2.53,1.11
238,109.75,19.55,16.0,3.66,2.41,1.07
239,109.85,19.55,16.5,3.76,2.48,1.11
240,109.95,19.55,15.0,3.37,2.26,1.0
241,110.05,19.55,16.7,3.75,2.49,1.13
242,110.15,19.55,17.0,3.8,2.52,1.15
243,110.25,19.55,15.3,3.4,2.29,1.02
244,110.35,19.55,15.1,3.35,2.23,1.01
245,110.45,19.55,16.3,3.6,2.37,1.1
246,110.55,19.55,16.0,3.51,2.28,1.1
247,110.65,19.55,17.5,3.86,2.49,1.22
248,110.75,19.55,20.6,4.55,2.91,1.47
249,110.85,19.55,17.6,3.88,2.47,1.29
251,109.15,19.65,19.1,3.99,2.91,1.21
252,109.25,19.65,18.6,3.89,2.79,1.16
253,109.35,19.65,18.4,3.95,2.73,1.14
254,109.45,19.65,17.1,3.77,2.55,1.1
255,109.55,19.65,15.0,3.36,2.27,0.98
256,109.65,19.65,14.5,3.25,2.2,0.96
257,109.75,19.65,14.0,3.13,2.14,0.93
258,109.85,19.65,15.2,3.37,2.31,1.0
259,109.95,19.65,14.6,3.26,2.22,0.97
260,110.05,19.65,14.6,3.24,2.21,0.96
261,110.15,19.65,16.1,3.54,2.42,1.07
262,110.25,19.65,17.2,3.79,2.58,1.14
263,110.35,19.65,17.3,3.84,2.57,1.16
264,110.45,19.65,17.9,3.94,2.63,1.23
265,110.55,19.65,17.8,3.91,2.57,1.23
266,110.65,19.65,17.8,3.92,2.55,1.24
267,110.75,19.65,20.3,4.45,2.86,1.44
268,110.85,19.65,17.9,3.92,2.52,1.28
269,110.95,19.65,15.9,3.5,2.23,1.16
270,111.05,19.65,15.0,3.33,2.14,1.13
271,109.15,19.75,19.1,4.0,2.98,1.22
272,109.25,19.75,20.4,4.26,3.14,1.29
273,109.35,19.75,19.6,4.22,3.06,1.26
274,109.45,19.75,18.5,4.1,2.86,1.19
275,109.55,19.75,16.4,3.64,2.53,1.06
276,109.65,19.75,16.5,3.61,2.58,1.07
277,109.75,19.75,15.8,3.48,2.45,1.03
278,109.85,19.75,16.8,3.73,2.6,1.1
279,109.95,19.75,17.1,3.75,2.64,1.11
280,110.05,19.75,18.4,3.96,2.84,1.2
281,110.15,19.75,18.5,4.06,2.81,1.22
282,110.25,19.75,20.4,4.42,3.13,1.33
283,110.35,19.75,21.3,4.45,3.19,1.38
284,110.45,19.75,19.9,4.3,2.9,1.35
285,110.55,19.75,19.0,4.13,2.77,1.3
286,110.65,19.75,18.7,3.98,2.69,1.26
287,110.75,19.75,18.3,4.0,2.6,1.3
288,110.85,19.75,18.0,3.92,2.54,1.28
289,110.95,19.75,17.0,3.7,2.4,1.22
291,109.25,19.85,20.0,4.22,3.14,1.28
292,109.35,19.85,19.1,4.07,3.02,1.23
293,109.45,19.85,18.1,3.89,2.84,1.16
294,109.55,19.85,17.0,3.66,2.67,1.1
295,109.65,19.85,19.7,4.22,3.11,1.27
296,109.75,19.85,18.0,3.85,2.83,1.16
297,109.85,19.85,18.2,3.98,2.89,1.17
298,109.95,19.85,19.5,4.12,3.11,1.25
299,110.05,19.85,20.4,4.31,3.24,1.32
300,110.15,19.85,20.5,4.35,3.23,1.32
301,110.25,19.85,22.3,4.62,3.44,1.43
302,110.35,19.85,24.4,5.0,3.68,1.56
303,110.45,19.85,21.2,4.37,3.11,1.37
304,110.55,19.85,19.1,3.98,2.76,1.26
305,110.65,19.85,18.7,3.89,2.69,1.23
306,110.75,19.85,19.2,4.04,2.75,1.3
307,110.85,19.85,16.1,3.52,2.32,1.14
308,110.95,19.85,15.9,3.47,2.29,1.14
309,109.55,19.95,18.4,3.86,2.97,1.19
310,109.65,19.95,20.1,4.21,3.22,1.3
311,109.75,19.95,19.9,4.12,3.2,1.27
312,109.85,19.95,20.0,4.13,3.24,1.28
313,109.95,19.95,20.3,4.21,3.29,1.29
314,110.05,19.95,20.6,4.22,3.31,1.31
315,110.15,19.95,23.3,4.64,3.69,1.48
316,110.25,19.95,24.2,4.8,3.77,1.54
317,110.35,19.95,23.3,4.65,3.53,1.47
318,110.45,19.95,23.4,4.57,3.38,1.46
319,110.55,19.95,20.4,4.03,2.9,1.28
320,110.65,19.95,20.6,4.16,2.92,1.31
321,110.75,19.95,18.6,3.88,2.7,1.24
322,110.85,19.95,16.9,3.59,2.46,1.16
323,110.95,19.95,16.5,3.58,2.4,1.17
324,110.15,20.05,26.5,5.19,4.23,1.7
325,110.25,20.05,24.9,4.91,3.95,1.58
326,110.35,20.05,24.1,4.69,3.63,1.52
327,110.45,20.05,26.9,5.07,3.78,1.64
328,110.55,20.05,24.5,4.62,3.43,1.49
329,110.65,20.05,23.7,4.62,3.35,1.48
330,110.75,20.05,21.0,4.34,3.05,1.4
331,110.65,20.15,24.3,4.75,3.49,1.52
332,109.95,20.25,24.9,5.07,4.03,1.58
333,110.05,20.25,25.3,5.14,4.05,1.61
334,110.15,20.25,26.8,5.43,4.25,1.7
335,110.25,20.25,29.7,5.89,4.57,1.87
336,110.35,20.25,30.8,6.02,4.65,1.93
337,109.85,20.35,21.9,4.57,3.62,1.39
338,109.95,20.35,24.4,5.08,3.96,1.54
339,110.05,20.35,22.4,4.64,3.56,1.42
340,110.15,20.35,23.3,4.92,3.6,1.5
341,110.25,20.35,23.9,4.96,3.74,1.54
342,110.35,20.35,27.3,5.45,4.13,1.73
343,110.45,20.35,24.8,5.01,3.75,1.61
344,109.85,20.45,21.7,4.54,3.59,1.37
345,109.95,20.45,22.4,4.72,3.68,1.41
346,110.05,20.45,19.6,4.14,3.19,1.24
347,110.15,20.45,20.0,4.23,3.15,1.28
348,110.25,20.45,19.0,3.98,3.01,1.21
349,110.35,20.45,18.8,3.92,2.99,1.2
350,110.45,20.45,21.6,4.44,3.35,1.4
351,110.55,20.45,21.4,4.37,3.29,1.39
352,109.85,20.55,21.0,4.44,3.51,1.29
353,109.95,20.55,18.9,4.0,3.18,1.17
354,110.05,20.55,17.9,3.77,2.94,1.12
355,110.15,20.55,18.0,3.79,2.94,1.13
356,110.25,20.55,18.2,3.81,2.95,1.15
357,110.35,20.55,17.8,3.72,2.89,1.13
358,110.45,20.55,19.4,4.02,3.1,1.24
359,109.75,20.65,18.8,4.01,3.24,1.15
360,109.85,20.65,18.5,3.94,3.19,1.13
361,109.95,20.65,17.3,3.66,2.91,1.06
362,110.05,20.65,19.4,4.1,3.17,1.2
363,110.15,20.65,18.1,3.83,3.0,1.12
364,110.25,20.65,18.2,3.83,3.0,1.13
365,110.35,20.65,19.0,3.99,3.11,1.2
366,110.45,20.65,19.9,4.13,3.24,1.28
367,109.75,20.75,19.7,4.2,3.41,1.2
368,109.85,20.75,18.2,3.88,3.16,1.11
369,109.95,20.75,17.8,3.78,3.04,1.08
370,110.05,20.75,16.8,3.54,2.8,1.03
371,110.15,20.75,15.5,3.28,2.59,0.96
372,110.25,20.75,18.1,3.84,3.09,1.11
373,110.35,20.75,21.3,4.47,3.57,1.33
374,109.65,20.85,18.8,4.0,3.35,1.13
375,109.75,20.85,20.4,4.33,3.57,1.23
376,109.85,20.85,18.3,3.85,3.13,1.11
377,109.95,20.85,17.4,3.65,2.98,1.04
378,110.05,20.85,19.5,4.09,3.3,1.18
379,110.15,20.85,20.1,4.22,3.39,1.22
380,110.25,20.85,19.4,4.07,3.29,1.18
381,110.35,20.85,21.1,4.41,3.58,1.3
384,109.65,20.95,18.9,4.02,3.39,1.13
385,109.75,20.95,20.2,4.26,3.56,1.21
386,109.85,20.95,16.8,3.52,2.95,1.0
387,109.95,20.95,19.5,4.08,3.35,1.17
388,110.05,20.95,19.7,4.1,3.35,1.18
389,110.15,20.95,20.6,4.22,3.48,1.22
390,110.25,20.95,21.2,4.4,3.61,1.27
391,110.35,20.95,21.0,4.37,3.63,1.28
392,110.45,20.95,20.6,4.31,3.55,1.29
393,110.55,20.95,20.3,4.24,3.47,1.29
403,109.65,21.05,20.4,4.31,3.67,1.2
404,109.75,21.05,21.0,4.42,3.63,1.26
405,109.85,21.05,17.8,3.74,3.1,1.06
406,109.95,21.05,17.6,3.66,3.09,1.04
407,110.05,21.05,20.9,4.3,3.58,1.23
408,110.15,21.05,21.5,4.39,3.61,1.27
409,110.25,21.05,22.0,4.54,3.75,1.3
410,110.35,21.05,24.0,4.96,4.06,1.44
411,110.45,21.05,21.6,4.48,3.7,1.34
412,110.55,21.05,19.4,4.04,3.35,1.22
420,101.75,21.15,19.2,4.66,3.11,1.32
423,109.65,21.15,20.6,4.35,3.71,1.21
424,109.75,21.15,21.0,4.41,3.67,1.25
425,109.85,21.15,18.1,3.76,3.18,1.07
426,109.95,21.15,19.3,4.0,3.38,1.13
427,110.05,21.15,21.6,4.46,3.74,1.27
428,110.15,21.15,21.6,4.44,3.71,1.27
429,110.25,21.15,23.8,4.9,4.04,1.4
430,110.35,21.15,23.3,4.81,3.97,1.38
431,110.45,21.15,25.0,5.18,4.26,1.49
432,110.55,21.15,21.3,4.42,3.67,1.28
435,101.25,21.25,20.3,4.94,3.27,1.37
436,101.35,21.25,17.5,4.28,2.84,1.19
437,101.45,21.25,17.2,4.22,2.79,1.18
439,101.65,21.25,18.5,4.51,2.99,1.27
440,101.75,21.25,19.3,4.7,3.12,1.33
443,109.75,21.25,21.8,4.55,3.87,1.29
444,109.85,21.25,20.8,4.29,3.69,1.22
445,109.95,21.25,19.5,4.02,3.43,1.14
446,110.05,21.25,19.7,4.05,3.47,1.14
447,110.15,21.25,20.5,4.22,3.65,1.19
448,110.25,21.25,21.1,4.34,3.7,1.23
449,110.35,21.25,23.5,4.84,4.02,1.37
450,110.45,21.25,24.1,4.93,4.08,1.39
451,110.55,21.25,23.9,4.89,4.03,1.38
452,110.65,21.25,21.5,4.47,3.69,1.27
465,101.25,21.35,21.0,5.1,3.38,1.42
466,101.35,21.35,21.0,5.14,3.37,1.43
467,101.45,21.35,17.9,4.38,2.88,1.23
468,101.55,21.35,17.7,4.33,2.86,1.21
469,101.65,21.35,17.1,4.17,2.75,1.17
474,109.85,21.35,21.3,4.37,3.8,1.24
475,109.95,21.35,21.4,4.39,3.8,1.25
476,110.05,21.35,20.2,4.15,3.61,1.17
477,110.15,21.35,21.0,4.31,3.78,1.21
478,110.25,21.35,22.6,4.63,4.04,1.3
479,110.35,21.35,26.4,5.39,4.59,1.52
480,110.45,21.35,25.9,5.25,4.35,1.48
481,110.55,21.35,24.7,5.0,4.14,1.41
482,110.65,21.35,24.9,5.13,4.17,1.46
483,110.75,21.35,23.8,5.02,4.06,1.44
484,110.85,21.35,22.3,4.76,3.9,1.4
498,101.25,21.45,21.4,5.23,3.42,1.45
499,101.35,21.45,21.6,5.29,3.44,1.48
500,101.45,21.45,18.6,4.54,2.97,1.28
501,101.55,21.45,21.6,5.29,3.46,1.5
502,101.65,21.45,19.0,4.64,3.04,1.31
503,101.75,21.45,17.9,4.37,2.87,1.23
506,109.05,21.45,23.7,4.88,4.17,1.34
507,109.15,21.45,23.9,4.93,4.18,1.35
508,109.25,21.45,25.8,5.33,4.5,1.45
509,109.35,21.45,25.1,5.23,4.43,1.42
510,109.45,21.45,24.0,5.02,4.28,1.37
511,109.85,21.45,22.3,4.56,4.01,1.3
512,109.95,21.45,22.7,4.63,4.07,1.32
513,110.05,21.45,21.4,4.38,3.85,1.24
514,110.15,21.45,21.7,4.44,3.92,1.25
515,110.25,21.45,25.2,5.16,4.51,1.44
516,110.35,21.45,28.5,5.83,4.98,1.64
517,110.45,21.45,27.0,5.52,4.65,1.56
518,110.55,21.45,25.6,5.23,4.36,1.48
519,110.65,21.45,27.2,5.63,4.62,1.59
520,110.75,21.45,27.0,5.65,4.57,1.6
521,110.85,21.45,23.6,5.0,3.99,1.44
522,110.95,21.45,22.9,4.86,3.92,1.39
523,111.05,21.45,22.6,4.8,3.85,1.38
524,111.15,21.45,21.2,4.5,3.6,1.31
525,111.25,21.45,20.0,4.28,3.42,1.26
526,111.35,21.45,19.2,4.09,3.29,1.2
530,100.15,21.55,18.0,4.41,2.93,1.23
531,100.25,21.55,17.4,4.26,2.81,1.19
532,100.35,21.55,18.3,4.48,2.92,1.26
533,100.45,21.55,17.9,4.37,2.81,1.25
534,100.55,21.55,18.5,4.52,2.91,1.29
535,100.65,21.55,22.9,5.63,3.61,1.59
541,101.25,21.55,20.8,5.1,3.32,1.42
542,101.35,21.55,20.6,5.04,3.26,1.42
543,101.45,21.55,19.9,4.86,3.12,1.39
544,101.55,21.55,20.5,5.01,3.2,1.45
545,101.65,21.55,19.1,4.67,3.03,1.33
546,101.75,21.55,17.9,4.39,2.87,1.24
554,107.95,21.55,22.6,4.71,3.74,1.37
555,108.05,21.55,21.7,4.48,3.6,1.29
556,108.15,21.55,21.9,4.53,3.69,1.3
557,108.25,21.55,21.9,4.51,3.71,1.28
559,108.45,21.55,23.7,4.82,4.06,1.35
560,109.15,21.55,28.5,5.75,4.7,1.56
561,109.25,21.55,28.0,5.72,4.69,1.54
562,109.35,21.55,26.4,5.47,4.57,1.48
563,109.45,21.55,27.3,5.66,4.71,1.53
564,109.55,21.55,24.6,5.05,4.35,1.39
565,109.65,21.55,21.7,4.43,3.89,1.24
566,109.75,21.55,22.2,4.47,3.98,1.28
567,109.85,21.55,24.1,4.84,4.34,1.39
568,109.95,21.55,23.0,4.64,4.15,1.33
569,110.05,21.55,22.9,4.67,4.16,1.32
570,110.15,21.55,24.2,4.92,4.39,1.39
571,110.25,21.55,25.3,5.17,4.55,1.46
572,110.35,21.55,27.2,5.56,4.83,1.56
573,110.45,21.55,27.6,5.65,4.88,1.6
574,110.55,21.55,26.9,5.51,4.72,1.56
575,110.65,21.55,27.2,5.62,4.71,1.6
576,110.75,21.55,27.1,5.64,4.62,1.59
577,110.85,21.55,26.3,5.51,4.45,1.56
578,110.95,21.55,23.9,5.04,4.01,1.43
579,111.05,21.55,22.8,4.8,3.83,1.37
580,111.15,21.55,23.3,4.9,3.92,1.4
581,111.25,21.55,21.9,4.62,3.68,1.32
582,111.35,21.55,20.0,4.25,3.36,1.23
583,111.45,21.55,20.7,4.39,3.5,1.28
584,111.55,21.55,20.8,4.4,3.53,1.28
585,111.65,21.55,18.8,3.99,3.23,1.17
586,111.85,21.55,18.0,3.84,3.16,1.15
591,100.25,21.65,18.5,4.53,2.95,1.27
592,100.35,21.65,17.7,4.33,2.8,1.23
593,100.45,21.65,15.0,3.68,2.37,1.05
594,100.55,21.65,16.9,4.14,2.66,1.18
595,100.65,21.65,20.5,5.04,3.19,1.4
596,100.75,21.65,23.3,5.75,3.63,1.59
601,101.25,21.65,20.0,4.87,3.16,1.35
602,101.35,21.65,20.4,4.96,3.17,1.42
603,101.45,21.65,19.6,4.8,3.05,1.4
604,101.55,21.65,16.9,4.12,2.62,1.2
605,101.65,21.65,18.2,4.46,2.85,1.28
606,101.75,21.65,16.8,4.1,2.68,1.16
614,107.55,21.65,15.7,3.43,2.72,0.99
615,107.65,21.65,14.3,3.05,2.44,0.88
616,107.75,21.65,22.7,4.85,3.77,1.42
617,107.85,21.65,21.3,4.5,3.54,1.31
618,107.95,21.65,19.8,4.17,3.27,1.19
619,108.05,21.65,20.6,4.25,3.44,1.22
620,108.15,21.65,20.5,4.22,3.46,1.21
621,108.25,21.65,22.5,4.62,3.8,1.31
622,108.35,21.65,26.0,5.28,4.37,1.47
623,108.45,21.65,26.4,5.33,4.44,1.49
624,108.55,21.65,26.3,5.35,4.47,1.49
625,108.75,21.65,25.9,5.38,4.58,1.52
626,108.85,21.65,26.1,5.41,4.58,1.52
627,108.95,21.65,26.4,5.42,4.49,1.48
628,109.05,21.65,27.4,5.53,4.49,1.5
