GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
617,107.85,21.65,24.4,5.01,4.31,1.41
618,107.95,21.65,24.3,4.93,4.26,1.37
619,108.05,21.65,23.9,4.8,4.09,1.33
620,108.15,21.65,23.9,4.79,4.12,1.32
621,108.25,21.65,24.6,4.96,4.27,1.36
622,108.35,21.65,26.7,5.36,4.6,1.46
623,108.45,21.65,26.6,5.33,4.59,1.45
624,108.55,21.65,26.4,5.32,4.61,1.44
625,108.75,21.65,25.7,5.26,4.58,1.43
626,108.85,21.65,25.4,5.2,4.52,1.41
627,108.95,21.65,25.3,5.08,4.45,1.36
628,109.05,21.65,25.8,5.04,4.42,1.36
