GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
1,109.45,18.15,15.1,3.4,2.14,1.19
2,109.55,18.15,15.4,3.47,2.19,1.21
3,109.65,18.15,15.4,3.48,2.18,1.22
4,109.45,18.25,17.2,3.93,2.4,1.36
5,109.55,18.25,16.9,3.83,2.34,1.33
6,109.65,18.25,15.0,3.43,2.08,1.18
7,109.75,18.25,14.2,3.19,1.97,1.11
8,108.95,18.35,15.7,3.58,2.26,1.22
9,109.05,18.35,15.7,3.6,2.21,1.23
10,109.15,18.35,15.7,3.63,2.19,1.23
11,109.25,18.35,16.4,3.79,2.25,1.27
12,109.35,18.35,18.0,4.18,2.43,1.41
13,109.45,18.35,18.8,4.39,2.5,1.48
14,109.55,18.35,18.1,4.2,2.39,1.42
15,109.65,18.35,16.1,3.67,2.15,1.24
16,109.75,18.35,15.4,3.46,2.06,1.18
21,108.85,18.45,17.6,3.99,2.55,1.33
22,108.95,18.45,18.1,4.12,2.6,1.38
23,109.05,18.45,16.3,3.75,2.26,1.24
24,109.15,18.45,17.5,4.04,2.39,1.35
25,109.25,18.45,19.1,4.43,2.6,1.48
26,109.35,18.45,13.8,3.23,1.86,1.1
27,109.45,18.45,15.2,3.56,2.0,1.2
28,109.55,18.45,13.1,3.05,1.73,1.03
29,109.65,18.45,18.5,4.27,2.42,1.43
30,109.75,18.45,17.4,3.87,2.26,1.31
31,109.85,18.45,17.5,3.85,2.28,1.32
32,109.95,18.45,17.3,3.86,2.33,1.33
33,110.05,18.45,17.3,3.87,2.44,1.34
34,108.65,18.55,17.1,3.86,2.48,1.3
35,108.75,18.55,18.2,4.12,2.64,1.38
36,108.85,18.55,17.8,4.05,2.57,1.35
37,108.95,18.55,16.4,3.75,2.35,1.24
38,109.05,18.55,18.7,4.34,2.62,1.43
39,109.15,18.55,15.0,3.49,2.08,1.16
40,109.25,18.55,13.7,3.2,1.9,1.06
41,109.35,18.55,15.6,3.66,2.13,1.22
42,109.45,18.55,11.7,2.72,1.58,0.92
43,109.55,18.55,15.5,3.63,2.06,1.22
44,109.65,18.55,21.3,4.98,2.82,1.66
