GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
72,109.05,18.75,15.7,3.68,2.28,1.11
73,109.15,18.75,18.2,4.32,2.66,1.31
74,109.25,18.75,18.1,4.29,2.64,1.3
75,109.35,18.75,9.8,2.35,1.47,0.71
76,109.45,18.75,11.4,2.76,1.72,0.86
77,109.55,18.75,13.9,3.34,2.08,1.05
78,109.65,18.75,10.5,2.51,1.56,0.76
79,109.75,18.75,13.9,3.32,2.05,1.0
80,109.85,18.75,9.9,2.38,1.5,0.71
81,109.95,18.75,9.6,2.25,1.41,0.67
82,110.05,18.75,14.8,3.4,2.11,1.03
83,110.15,18.75,14.8,3.37,2.1,1.02
84,110.25,18.75,14.6,3.31,2.1,1.01
85,110.35,18.75,15.5,3.5,2.23,1.09
86,110.45,18.75,14.8,3.29,2.13,1.04
87,110.55,18.75,13.5,3.01,1.95,0.95
88,108.65,18.85,14.4,3.29,2.14,0.97
89,108.75,18.85,14.5,3.34,2.1,0.98
90,108.85,18.85,11.3,2.61,1.65,0.76
91,108.95,18.85,10.0,2.33,1.48,0.67
92,109.05,18.85,14.7,3.44,2.15,1.02
93,109.15,18.85,16.1,3.82,2.38,1.15
94,109.25,18.85,14.3,3.4,2.13,1.03
95,109.35,18.85,11.1,2.67,1.68,0.81
96,109.45,18.85,12.4,2.98,1.88,0.93
97,109.55,18.85,11.2,2.7,1.7,0.84
98,109.65,18.85,8.9,2.13,1.36,0.65
99,109.75,18.85,8.6,2.05,1.32,0.62
100,109.85,18.85,8.9,2.13,1.35,0.64
101,109.95,18.85,9.7,2.29,1.46,0.68
102,110.05,18.85,15.4,3.57,2.22,1.07
103,110.15,18.85,15.9,3.64,2.26,1.1
104,110.25,18.85,15.0,3.39,2.14,1.02
105,110.35,18.85,16.8,3.77,2.4,1.15
106,110.45,18.85,14.5,3.25,2.09,1.01
107,110.55,18.85,14.3,3.19,2.06,1.0
108,108.65,18.95,14.8,3.37,2.2,0.99
109,108.75,18.95,16.6,3.82,2.4,1.11
110,108.85,18.95,16.5,3.8,2.36,1.1
111,108.95,18.95,15.6,3.61,2.25,1.05
112,109.05,18.95,10.7,2.5,1.6,0.73
113,109.15,18.95,10.9,2.57,1.64,0.76
114,109.25,18.95,12.5,2.98,1.9,0.9
115,109.35,18.95,14.0,3.33,2.12,1.02
116,109.45,18.95,14.4,3.45,2.19,1.07
117,109.55,18.95,13.5,3.23,2.05,1.0
118,109.65,18.95,9.8,2.34,1.52,0.72
119,109.75,18.95,7.0,1.67,1.09,0.5
120,109.85,18.95,9.4,2.24,1.44,0.66
121,109.95,18.95,9.5,2.23,1.43,0.65
122,110.05,18.95,16.1,3.76,2.36,1.12
123,110.15,18.95,16.2,3.73,2.35,1.12
124,110.25,18.95,15.0,3.4,2.16,1.02
125,110.35,18.95,14.2,3.18,2.05,0.96
126,110.45,18.95,15.5,3.42,2.2,1.04
127,110.55,18.95,14.7,3.24,2.07,1.0
128,108.65,19.05,18.0,4.1,2.66,1.19
129,108.75,19.05,17.6,3.99,2.46,1.15
130,108.85,19.05,17.1,3.91,2.4,1.13
131,108.95,19.05,18.0,4.18,2.57,1.21
132,109.05,19.05,10.1,2.38,1.52,0.7
133,109.15,19.05,12.1,2.85,1.85,0.87
134,109.25,19.05,13.5,3.19,2.06,0.97
135,109.35,19.05,14.4,3.41,2.19,1.05
136,109.45,19.05,13.3,3.18,2.06,0.99
137,109.55,19.05,11.6,2.76,1.8,0.85
138,109.65,19.05,9.0,2.13,1.4,0.65
139,109.75,19.05,8.5,2.02,1.34,0.6
140,109.85,19.05,13.6,3.22,2.09,0.97
141,109.95,19.05,9.0,2.13,1.39,0.62
142,110.05,19.05,9.4,2.19,1.43,0.63
143,110.15,19.05,11.3,2.59,1.71,0.76
144,110.25,19.05,15.5,3.54,2.26,1.05
145,110.35,19.05,11.8,2.62,1.71,0.78
146,110.45,19.05,14.5,3.16,2.05,0.95
147,110.55,19.05,15.1,3.29,2.12,1.0
148,108.65,19.15,18.8,4.15,2.71,1.19
149,108.75,19.15,17.9,3.99,2.51,1.14
150,108.85,19.15,16.7,3.78,2.34,1.08
151,108.95,19.15,19.3,4.2,2.6,1.2
152,109.05,19.15,15.4,3.38,2.13,0.98
153,109.15,19.15,8.9,2.06,1.34,0.62
154,109.25,19.15,9.9,2.26,1.48,0.67
155,109.35,19.15,12.5,2.82,1.85,0.84
156,109.45,19.15,12.5,2.98,1.94,0.91
157,109.55,19.15,10.1,2.39,1.58,0.72
158,109.65,19.15,8.8,2.06,1.38,0.6
159,109.75,19.15,9.7,2.28,1.5,0.67
160,109.85,19.15,14.4,3.44,2.2,1.03
161,109.95,19.15,15.7,3.72,2.36,1.08
162,110.05,19.15,17.2,4.01,2.57,1.17
163,110.15,19.15,16.3,3.75,2.41,1.11
164,110.25,19.15,14.9,3.37,2.19,1.0
165,110.35,19.15,13.2,2.91,1.94,0.86
166,110.45,19.15,16.9,3.67,2.37,1.11
167,110.55,19.15,16.7,3.63,2.33,1.1
168,108.65,19.25,17.1,3.69,2.39,1.05
169,108.75,19.25,15.3,3.26,2.1,0.93
170,108.85,19.25,16.2,3.38,2.14,0.95
171,108.95,19.25,18.5,3.86,2.43,1.09
172,109.05,19.25,21.1,4.39,2.76,1.26
173,109.15,19.25,16.1,3.34,2.12,0.95
174,109.25,19.25,14.3,3.05,1.97,0.87
175,109.35,19.25,11.4,2.51,1.65,0.72
176,109.45,19.25,16.6,3.77,2.43,1.1
177,109.55,19.25,10.5,2.45,1.64,0.71
178,109.65,19.25,9.2,2.14,1.45,0.61
179,109.75,19.25,10.7,2.5,1.65,0.72
180,109.85,19.25,15.1,3.55,2.29,1.02
181,109.95,19.25,15.0,3.49,2.25,1.0
182,110.05,19.25,17.0,3.9,2.53,1.14
183,110.15,19.25,15.9,3.62,2.37,1.07
184,110.25,19.25,14.8,3.27,2.16,0.98
185,110.35,19.25,13.6,2.98,1.99,0.89
186,110.45,19.25,17.4,3.81,2.49,1.14
187,110.55,19.25,18.6,4.06,2.62,1.24
188,110.65,19.25,17.7,3.87,2.51,1.21
189,108.65,19.35,16.7,3.51,2.29,1.01
190,108.75,19.35,15.3,3.1,2.0,0.88
191,108.85,19.35,16.2,3.23,2.09,0.91
192,108.95,19.35,17.4,3.49,2.23,0.99
193,109.05,19.35,17.2,3.45,2.19,0.97
194,109.15,19.35,18.9,3.72,2.38,1.05
195,109.25,19.35,16.6,3.35,2.14,0.95
196,109.35,19.35,16.9,3.64,2.33,1.04
197,109.45,19.35,12.9,2.93,1.94,0.83
198,109.55,19.35,13.9,3.24,2.11,0.93
199,109.65,19.35,13.2,3.09,2.01,0.89
200,109.75,19.35,17.4,4.07,2.65,1.17
201,109.85,19.35,16.6,3.83,2.54,1.1
202,109.95,19.35,14.0,3.23,2.13,0.93
203,110.05,19.35,16.9,3.83,2.53,1.12
204,110.15,19.35,18.1,4.0,2.69,1.19
205,110.25,19.35,15.1,3.34,2.24,0.99
206,110.35,19.35,13.8,3.02,2.03,0.9
207,110.45,19.35,15.7,3.44,2.29,1.03
208,110.55,19.35,16.9,3.68,2.43,1.11
209,110.65,19.35,18.3,4.02,2.6,1.25
210,108.85,19.45,16.2,3.22,2.1,0.92
211,108.95,19.45,16.6,3.34,2.22,0.93
212,109.05,19.45,18.8,3.74,2.44,1.04
213,109.15,19.45,19.2,3.75,2.42,1.06
214,109.25,19.45,19.5,3.93,2.54,1.1
215,109.35,19.45,19.0,4.09,2.69,1.14
216,109.45,19.45,16.7,3.85,2.47,1.1
217,109.55,19.45,18.5,4.3,2.79,1.23
218,109.65,19.45,18.3,4.2,2.74,1.2
219,109.75,19.45,17.8,4.1,2.71,1.18
220,109.85,19.45,16.3,3.75,2.49,1.08
221,109.95,19.45,16.2,3.65,2.43,1.06
222,110.05,19.45,17.1,3.78,2.54,1.12
223,110.15,19.45,17.4,3.85,2.58,1.13
224,110.25,19.45,17.2,3.79,2.55,1.12
225,110.35,19.45,15.3,3.34,2.27,0.98
226,110.45,19.45,15.5,3.4,2.28,1.02
227,110.55,19.45,16.0,3.5,2.33,1.06
228,110.65,19.45,17.3,3.78,2.47,1.17
229,110.75,19.45,17.6,3.88,2.51,1.26
230,108.95,19.55,18.8,3.89,2.61,1.08
231,109.05,19.55,17.3,3.57,2.44,0.99
232,109.15,19.55,18.9,3.83,2.57,1.06
233,109.25,19.55,19.8,4.13,2.79,1.15
234,109.35,19.55,20.8,4.48,2.99,1.24
235,109.45,19.55,19.2,4.25,2.81,1.19
236,109.55,19.55,21.4,4.86,3.21,1.39
237,109.65,19.55,18.1,4.1,2.73,1.17
238,109.75,19.55,15.6,3.52,2.36,1.02
239,109.85,19.55,17.4,3.9,2.6,1.14
240,109.95,19.55,17.5,3.88,2.6,1.13
241,110.05,19.55,18.1,4.0,2.69,1.18
242,110.15,19.55,17.9,3.93,2.64,1.16
243,110.25,19.55,14.8,3.23,2.24,0.95
244,110.35,19.55,14.3,3.12,2.17,0.92
245,110.45,19.55,16.1,3.5,2.37,1.05
246,110.55,19.55,15.2,3.3,2.19,1.02
247,110.65,19.55,17.0,3.71,2.43,1.15
248,110.75,19.55,19.1,4.18,2.72,1.33
249,110.85,19.55,16.3,3.59,2.34,1.15
251,109.15,19.65,19.5,4.11,2.97,1.19
252,109.25,19.65,19.8,4.19,3.01,1.19
253,109.35,19.65,18.8,4.02,2.77,1.14
254,109.45,19.65,18.1,3.92,2.68,1.14
255,109.55,19.65,17.1,3.76,2.56,1.1
256,109.65,19.65,15.4,3.4,2.33,0.99
257,109.75,19.65,15.7,3.45,2.37,1.02
258,109.85,19.65,16.9,3.68,2.53,1.09
259,109.95,19.65,16.8,3.65,2.49,1.08
260,110.05,19.65,16.2,3.53,2.4,1.04
261,110.15,19.65,17.1,3.7,2.53,1.09
262,110.25,19.65,17.2,3.76,2.58,1.1
263,110.35,19.65,18.5,4.04,2.76,1.2
264,110.45,19.65,18.0,3.94,2.66,1.19
265,110.55,19.65,17.6,3.82,2.55,1.18
266,110.65,19.65,17.2,3.74,2.47,1.16
267,110.75,19.65,18.8,4.06,2.66,1.28
268,110.85,19.65,16.5,3.56,2.34,1.13
269,110.95,19.65,14.4,3.15,2.05,1.01
270,111.05,19.65,13.3,2.91,1.92,0.95
271,109.15,19.75,19.0,4.01,2.94,1.17
272,109.25,19.75,20.5,4.32,3.15,1.26
273,109.35,19.75,20.8,4.45,3.22,1.29
274,109.45,19.75,17.7,3.88,2.72,1.12
275,109.55,19.75,16.6,3.63,2.53,1.06
276,109.65,19.75,17.1,3.68,2.64,1.08
277,109.75,19.75,15.3,3.3,2.36,0.97
278,109.85,19.75,16.9,3.67,2.58,1.08
279,109.95,19.75,17.4,3.77,2.68,1.11
280,110.05,19.75,18.9,4.03,2.84,1.19
281,110.15,19.75,18.9,4.11,2.84,1.21
282,110.25,19.75,20.6,4.44,3.08,1.32
283,110.35,19.75,21.1,4.47,3.13,1.34
284,110.45,19.75,19.5,4.21,2.86,1.29
285,110.55,19.75,18.5,4.0,2.7,1.23
286,110.65,19.75,18.3,3.92,2.65,1.22
287,110.75,19.75,17.3,3.75,2.48,1.18
288,110.85,19.75,16.7,3.6,2.37,1.14
289,110.95,19.75,15.7,3.39,2.25,1.09
291,109.25,19.85,20.0,4.24,3.11,1.23
292,109.35,19.85,19.3,4.13,3.02,1.2
293,109.45,19.85,18.4,3.97,2.88,1.15
294,109.55,19.85,16.4,3.53,2.56,1.03
295,109.65,19.85,20.3,4.36,3.14,1.27
296,109.75,19.85,17.6,3.76,2.73,1.1
297,109.85,19.85,18.7,4.01,2.89,1.17
298,109.95,19.85,19.8,4.18,3.06,1.22
299,110.05,19.85,20.8,4.38,3.18,1.29
300,110.15,19.85,20.3,4.31,3.08,1.27
301,110.25,19.85,21.9,4.57,3.28,1.36
302,110.35,19.85,23.2,4.87,3.45,1.46
303,110.45,19.85,20.8,4.4,3.07,1.33
304,110.55,19.85,18.8,4.01,2.76,1.23
305,110.65,19.85,17.8,3.79,2.62,1.16
306,110.75,19.85,18.0,3.83,2.61,1.2
307,110.85,19.85,15.5,3.35,2.25,1.06
308,110.95,19.85,15.2,3.28,2.21,1.05
309,109.55,19.95,18.9,4.02,3.01,1.17
310,109.65,19.95,20.6,4.38,3.23,1.28
311,109.75,19.95,20.2,4.27,3.18,1.25
312,109.85,19.95,20.3,4.25,3.2,1.24
313,109.95,19.95,20.5,4.3,3.2,1.26
314,110.05,19.95,21.1,4.37,3.25,1.29
315,110.15,19.95,22.9,4.63,3.49,1.4
316,110.25,19.95,22.3,4.48,3.36,1.36
317,110.35,19.95,22.4,4.62,3.33,1.39
318,110.45,19.95,22.4,4.6,3.29,1.4
319,110.55,19.95,19.8,4.09,2.9,1.26
320,110.65,19.95,19.0,3.96,2.75,1.21
321,110.75,19.95,17.8,3.77,2.61,1.17
322,110.85,19.95,16.3,3.48,2.43,1.09
323,110.95,19.95,15.7,3.38,2.33,1.08
324,110.15,20.05,25.0,4.93,3.8,1.51
325,110.25,20.05,23.9,4.76,3.64,1.45
326,110.35,20.05,22.7,4.59,3.41,1.4
327,110.45,20.05,25.2,5.06,3.68,1.57
328,110.55,20.05,22.6,4.53,3.31,1.41
329,110.65,20.05,22.0,4.51,3.23,1.4
330,110.75,20.05,19.2,4.03,2.85,1.26
331,110.65,20.15,21.8,4.43,3.26,1.39
332,109.95,20.25,24.5,5.06,3.84,1.5
333,110.05,20.25,24.9,5.11,3.83,1.52
334,110.15,20.25,25.3,5.17,3.84,1.55
335,110.25,20.25,28.1,5.67,4.23,1.73
336,110.35,20.25,29.0,5.84,4.37,1.79
337,109.85,20.35,21.9,4.58,3.55,1.34
338,109.95,20.35,23.3,4.89,3.72,1.43
339,110.05,20.35,22.1,4.62,3.41,1.38
340,110.15,20.35,22.6,4.77,3.4,1.44
341,110.25,20.35,23.3,4.86,3.53,1.47
342,110.35,20.35,25.2,5.15,3.83,1.57
343,110.45,20.35,23.5,4.85,3.64,1.52
344,109.85,20.45,21.1,4.42,3.42,1.29
345,109.95,20.45,21.7,4.55,3.49,1.34
346,110.05,20.45,19.7,4.16,3.12,1.23
347,110.15,20.45,20.5,4.32,3.14,1.3
348,110.25,20.45,18.7,3.91,2.88,1.19
349,110.35,20.45,19.1,4.01,3.02,1.21
350,110.45,20.45,20.3,4.23,3.19,1.3
351,110.55,20.45,20.1,4.16,3.15,1.29
352,109.85,20.55,20.4,4.27,3.33,1.24
353,109.95,20.55,18.9,3.96,3.08,1.16
354,110.05,20.55,18.0,3.78,2.87,1.11
355,110.15,20.55,17.5,3.67,2.78,1.09
356,110.25,20.55,17.0,3.55,2.69,1.07
357,110.35,20.55,18.3,3.85,2.95,1.15
358,110.45,20.55,19.2,4.03,3.07,1.21
359,109.75,20.65,19.6,4.09,3.27,1.19
360,109.85,20.65,19.1,3.99,3.2,1.17
361,109.95,20.65,17.3,3.61,2.82,1.06
362,110.05,20.65,19.3,4.04,3.08,1.19
363,110.15,20.65,17.3,3.64,2.8,1.08
364,110.25,20.65,18.0,3.76,2.92,1.11
365,110.35,20.65,18.9,3.98,3.07,1.18
366,110.45,20.65,19.9,4.18,3.23,1.26
367,109.75,20.75,20.0,4.18,3.39,1.22
368,109.85,20.75,19.1,4.0,3.23,1.16
369,109.95,20.75,19.1,3.96,3.22,1.15
370,110.05,20.75,16.0,3.31,2.68,0.97
371,110.15,20.75,15.3,3.21,2.54,0.94
372,110.25,20.75,19.1,4.01,3.16,1.17
373,110.35,20.75,21.0,4.4,3.47,1.29
374,109.65,20.85,19.6,4.08,3.4,1.17
375,109.75,20.85,20.7,4.29,3.55,1.24
376,109.85,20.85,19.2,3.96,3.29,1.15
377,109.95,20.85,18.2,3.74,3.11,1.09
378,110.05,20.85,20.0,4.12,3.36,1.2
379,110.15,20.85,20.6,4.24,3.41,1.24
380,110.25,20.85,20.3,4.22,3.39,1.23
381,110.35,20.85,20.9,4.37,3.48,1.28
384,109.65,20.95,19.6,4.06,3.44,1.16
385,109.75,20.95,20.5,4.22,3.6,1.22
386,109.85,20.95,17.4,3.52,3.07,1.02
387,109.95,20.95,19.7,4.01,3.37,1.17
388,110.05,20.95,20.3,4.12,3.44,1.2
389,110.15,20.95,21.2,4.29,3.58,1.25
390,110.25,20.95,21.8,4.42,3.65,1.3
391,110.35,20.95,21.5,4.45,3.62,1.3
392,110.45,20.95,21.5,4.51,3.63,1.33
393,110.55,20.95,20.7,4.34,3.5,1.29
403,109.65,21.05,21.2,4.33,3.79,1.23
404,109.75,21.05,21.0,4.28,3.66,1.24
405,109.85,21.05,18.7,3.77,3.29,1.1
406,109.95,21.05,18.9,3.81,3.33,1.1
407,110.05,21.05,21.1,4.23,3.64,1.23
408,110.15,21.05,21.7,4.36,3.67,1.28
409,110.25,21.05,22.2,4.48,3.76,1.31
410,110.35,21.05,24.5,5.01,4.16,1.45
411,110.45,21.05,21.3,4.45,3.61,1.3
412,110.55,21.05,20.4,4.29,3.48,1.26
420,101.75,21.15,18.5,4.41,3.01,1.3
423,109.65,21.15,21.6,4.39,3.91,1.25
424,109.75,21.15,21.1,4.28,3.77,1.23
425,109.85,21.15,18.9,3.78,3.4,1.09
426,109.95,21.15,20.4,4.06,3.63,1.17
427,110.05,21.15,22.1,4.39,3.88,1.28
428,110.15,21.15,21.9,4.36,3.83,1.26
429,110.25,21.15,24.0,4.81,4.12,1.39
430,110.35,21.15,24.8,5.0,4.27,1.44
431,110.45,21.15,26.0,5.31,4.43,1.53
432,110.55,21.15,22.1,4.56,3.79,1.31
435,101.25,21.25,18.5,4.37,2.99,1.29
436,101.35,21.25,16.8,3.97,2.71,1.17
437,101.45,21.25,17.4,4.13,2.81,1.22
439,101.65,21.25,17.5,4.17,2.84,1.23
440,101.75,21.25,17.4,4.14,2.83,1.22
443,109.75,21.25,21.7,4.36,3.94,1.24
444,109.85,21.25,21.5,4.26,3.95,1.21
445,109.95,21.25,20.5,4.05,3.76,1.15
446,110.05,21.25,20.7,4.09,3.79,1.16
447,110.15,21.25,21.9,4.33,4.05,1.22
448,110.25,21.25,22.1,4.4,4.05,1.24
449,110.35,21.25,24.8,4.98,4.35,1.42
450,110.45,21.25,26.3,5.29,4.55,1.51
451,110.55,21.25,25.6,5.15,4.43,1.46
452,110.65,21.25,22.4,4.58,3.88,1.31
465,101.25,21.35,18.2,4.3,2.94,1.27
466,101.35,21.35,17.1,4.04,2.74,1.19
467,101.45,21.35,17.8,4.21,2.85,1.25
468,101.55,21.35,17.6,4.18,2.85,1.23
469,101.65,21.35,16.7,3.96,2.7,1.17
474,109.85,21.35,21.2,4.16,3.91,1.18
475,109.95,21.35,22.3,4.37,4.1,1.25
476,110.05,21.35,21.4,4.17,3.93,1.17
477,110.15,21.35,22.3,4.37,4.12,1.23
478,110.25,21.35,23.3,4.58,4.32,1.27
479,110.35,21.35,27.1,5.35,4.83,1.5
480,110.45,21.35,26.7,5.33,4.63,1.51
481,110.55,21.35,25.7,5.12,4.45,1.46
482,110.65,21.35,26.1,5.29,4.5,1.51
483,110.75,21.35,24.7,5.09,4.23,1.47
484,110.85,21.35,23.4,4.86,4.04,1.42
498,101.25,21.45,18.4,4.36,2.95,1.29
499,101.35,21.45,17.2,4.07,2.75,1.21
500,101.45,21.45,17.0,4.0,2.69,1.2
501,101.55,21.45,16.7,3.95,2.67,1.18
502,101.65,21.45,17.1,4.03,2.72,1.2
503,101.75,21.45,18.3,4.34,2.94,1.3
506,109.05,21.45,24.7,4.9,4.51,1.34
507,109.15,21.45,25.1,5.01,4.6,1.37
508,109.25,21.45,27.5,5.46,5.01,1.49
509,109.35,21.45,26.8,5.37,4.91,1.47
510,109.45,21.45,25.4,5.13,4.68,1.41
511,109.85,21.45,22.3,4.29,4.12,1.22
512,109.95,21.45,23.3,4.45,4.31,1.25
513,110.05,21.45,23.2,4.43,4.26,1.24
514,110.15,21.45,23.8,4.56,4.33,1.28
515,110.25,21.45,26.6,5.14,4.8,1.44
516,110.35,21.45,29.0,5.64,5.19,1.58
517,110.45,21.45,28.1,5.55,4.97,1.57
518,110.55,21.45,26.8,5.34,4.65,1.53
519,110.65,21.45,27.8,5.56,4.8,1.6
520,110.75,21.45,28.1,5.68,4.84,1.64
521,110.85,21.45,24.8,5.09,4.22,1.47
522,110.95,21.45,23.6,4.83,4.07,1.39
523,111.05,21.45,23.2,4.74,4.02,1.37
524,111.15,21.45,21.9,4.5,3.74,1.31
525,111.25,21.45,20.5,4.23,3.49,1.24
526,111.35,21.45,20.0,4.12,3.42,1.2
530,100.15,21.55,21.8,5.12,3.56,1.54
531,100.25,21.55,21.6,5.1,3.49,1.53
532,100.35,21.55,22.0,5.19,3.52,1.56
533,100.45,21.55,21.8,5.16,3.45,1.56
534,100.55,21.55,20.1,4.76,3.18,1.43
535,100.65,21.55,20.1,4.76,3.2,1.42
541,101.25,21.55,17.8,4.22,2.85,1.24
542,101.35,21.55,17.6,4.16,2.78,1.25
543,101.45,21.55,18.1,4.25,2.82,1.31
544,101.55,21.55,17.5,4.09,2.72,1.26
545,101.65,21.55,17.5,4.11,2.75,1.26
546,101.75,21.55,18.2,4.29,2.89,1.31
554,107.95,21.55,23.0,4.68,3.86,1.34
555,108.05,21.55,21.7,4.36,3.7,1.24
556,108.15,21.55,22.6,4.53,3.86,1.27
557,108.25,21.55,21.9,4.37,3.8,1.22
559,108.45,21.55,24.1,4.73,4.22,1.3
560,109.15,21.55,28.9,5.61,5.16,1.51
561,109.25,21.55,29.3,5.74,5.28,1.55
562,109.35,21.55,27.5,5.44,5.04,1.49
563,109.45,21.55,28.2,5.59,5.19,1.56
564,109.55,21.55,25.1,4.94,4.65,1.4
565,109.65,21.55,21.8,4.2,4.09,1.2
566,109.75,21.55,22.1,4.21,4.16,1.21
567,109.85,21.55,23.9,4.5,4.44,1.3
568,109.95,21.55,23.6,4.42,4.37,1.26
569,110.05,21.55,23.7,4.43,4.3,1.25
570,110.15,21.55,25.4,4.7,4.53,1.32
571,110.25,21.55,26.7,5.0,4.73,1.4
572,110.35,21.55,28.4,5.42,5.08,1.54
573,110.45,21.55,28.6,5.56,5.18,1.6
574,110.55,21.55,27.8,5.51,5.03,1.59
575,110.65,21.55,27.8,5.54,4.9,1.6
576,110.75,21.55,27.8,5.57,4.83,1.61
577,110.85,21.55,27.1,5.45,4.7,1.55
578,110.95,21.55,25.8,5.21,4.42,1.5
579,111.05,21.55,23.7,4.79,4.09,1.37
580,111.15,21.55,24.3,4.89,4.2,1.41
581,111.25,21.55,22.5,4.56,3.88,1.3
582,111.35,21.55,21.1,4.3,3.62,1.24
583,111.45,21.55,21.3,4.36,3.69,1.26
584,111.55,21.55,21.4,4.35,3.72,1.24
585,111.65,21.55,19.6,4.03,3.41,1.16
586,111.85,21.55,19.6,4.08,3.4,1.21
591,100.25,21.65,22.4,5.3,3.58,1.58
592,100.35,21.65,21.8,5.17,3.46,1.56
593,100.45,21.65,20.4,4.83,3.21,1.46
594,100.55,21.65,21.8,5.16,3.42,1.55
595,100.65,21.65,21.7,5.16,3.38,1.53
596,100.75,21.65,20.6,4.9,3.22,1.44
601,101.25,21.65,18.4,4.31,2.91,1.27
602,101.35,21.65,18.1,4.23,2.8,1.27
603,101.45,21.65,18.9,4.43,2.92,1.38
604,101.55,21.65,18.3,4.29,2.81,1.33
605,101.65,21.65,18.4,4.29,2.86,1.33
606,101.75,21.65,19.0,4.47,3.0,1.38
614,107.55,21.65,14.5,3.04,2.6,0.86
615,107.65,21.65,13.9,2.86,2.47,0.82
616,107.75,21.65,22.5,4.65,3.77,1.36
617,107.85,21.65,20.4,4.18,3.39,1.22
618,107.95,21.65,20.7,4.22,3.46,1.21
619,108.05,21.65,20.1,4.02,3.4,1.15
620,108.15,21.65,20.9,4.16,3.58,1.18
621,108.25,21.65,22.8,4.55,3.96,1.26
622,108.35,21.65,26.7,5.25,4.63,1.44
623,108.45,21.65,26.0,5.09,4.54,1.4
624,108.55,21.65,26.1,5.12,4.57,1.4
625,108.75,21.65,25.5,5.16,4.58,1.43
626,108.85,21.65,25.7,5.2,4.63,1.43
627,108.95,21.65,26.0,5.13,4.67,1.4
628,109.05,21.65,26.9,5.21,4.78,1.4
