GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
88,108.65,18.85,18.8,4.28,2.64,1.42
89,108.75,18.85,16.7,3.79,2.32,1.26
90,108.85,18.85,10.7,2.44,1.49,0.83
91,108.95,18.85,11.8,2.69,1.63,0.91
92,109.05,18.85,15.4,3.6,2.17,1.21
93,109.15,18.85,19.7,4.66,2.79,1.56
94,109.25,18.85,17.2,4.12,2.47,1.37
95,109.35,18.85,13.2,3.16,1.9,1.07
96,109.45,18.85,15.8,3.79,2.26,1.3
97,109.55,18.85,13.9,3.36,2.0,1.16
98,109.65,18.85,11.0,2.63,1.58,0.9
99,109.75,18.85,11.5,2.74,1.64,0.94
100,109.85,18.85,11.3,2.68,1.6,0.92
101,109.95,18.85,10.9,2.57,1.54,0.88
102,110.05,18.85,18.5,4.24,2.53,1.47
103,110.15,18.85,19.2,4.3,2.6,1.51
104,110.25,18.85,19.0,4.22,2.57,1.49
105,110.35,18.85,20.2,4.45,2.75,1.59
106,110.45,18.85,19.4,4.25,2.64,1.53
107,110.55,18.85,18.2,4.01,2.5,1.45
108,108.65,18.95,18.5,4.21,2.6,1.37
109,108.75,18.95,18.8,4.27,2.61,1.39
110,108.85,18.95,19.3,4.42,2.65,1.44
111,108.95,18.95,15.8,3.65,2.19,1.2
112,109.05,18.95,13.2,3.08,1.86,1.04
113,109.15,18.95,13.1,3.07,1.87,1.03
114,109.25,18.95,15.7,3.75,2.27,1.25
115,109.35,18.95,17.2,4.15,2.49,1.38
116,109.45,18.95,17.5,4.22,2.54,1.42
117,109.55,18.95,16.5,3.98,2.39,1.34
118,109.65,18.95,12.6,3.02,1.82,1.02
119,109.75,18.95,8.8,2.1,1.28,0.71
120,109.85,18.95,10.1,2.39,1.46,0.8
121,109.95,18.95,10.8,2.56,1.55,0.87
122,110.05,18.95,18.7,4.33,2.59,1.47
123,110.15,18.95,19.3,4.43,2.67,1.53
124,110.25,18.95,18.4,4.08,2.49,1.43
125,110.35,18.95,17.4,3.85,2.37,1.36
126,110.45,18.95,19.3,4.22,2.61,1.49
127,110.55,18.95,18.7,4.05,2.51,1.46
128,108.65,19.05,20.9,4.73,2.92,1.53
129,108.75,19.05,19.6,4.42,2.67,1.4
130,108.85,19.05,20.1,4.55,2.72,1.44
131,108.95,19.05,21.0,4.84,2.89,1.56
132,109.05,19.05,12.8,2.97,1.81,0.99
133,109.15,19.05,14.8,3.5,2.14,1.17
134,109.25,19.05,16.9,4.01,2.44,1.33
135,109.35,19.05,17.9,4.3,2.59,1.43
136,109.45,19.05,17.0,4.09,2.48,1.36
137,109.55,19.05,14.4,3.49,2.12,1.16
138,109.65,19.05,12.2,2.94,1.77,0.98
139,109.75,19.05,10.9,2.63,1.6,0.87
140,109.85,19.05,15.3,3.69,2.22,1.22
141,109.95,19.05,10.3,2.42,1.47,0.81
142,110.05,19.05,11.5,2.68,1.63,0.9
143,110.15,19.05,13.2,3.04,1.87,1.03
144,110.25,19.05,18.8,4.25,2.59,1.45
145,110.35,19.05,15.7,3.46,2.14,1.2
146,110.45,19.05,16.7,3.65,2.24,1.25
147,110.55,19.05,18.4,3.99,2.45,1.38
148,108.65,19.15,21.7,4.75,2.9,1.51
149,108.75,19.15,20.3,4.53,2.72,1.41
150,108.85,19.15,20.4,4.58,2.75,1.44
151,108.95,19.15,22.8,4.87,2.9,1.52
152,109.05,19.15,18.1,3.88,2.33,1.26
153,109.15,19.15,11.4,2.63,1.61,0.88
154,109.25,19.15,12.1,2.72,1.67,0.9
155,109.35,19.15,15.6,3.49,2.13,1.15
156,109.45,19.15,15.1,3.63,2.21,1.2
157,109.55,19.15,12.5,3.01,1.84,1.01
158,109.65,19.15,11.4,2.73,1.68,0.89
159,109.75,19.15,11.0,2.64,1.61,0.87
160,109.85,19.15,15.9,3.83,2.3,1.26
161,109.95,19.15,17.0,4.06,2.44,1.32
162,110.05,19.15,19.7,4.6,2.77,1.53
163,110.15,19.15,19.1,4.38,2.66,1.48
164,110.25,19.15,16.9,3.82,2.35,1.29
165,110.35,19.15,16.7,3.68,2.27,1.25
166,110.45,19.15,19.8,4.29,2.62,1.47
167,110.55,19.15,21.2,4.59,2.81,1.58
168,108.65,19.25,21.2,4.51,2.75,1.43
169,108.75,19.25,19.4,4.05,2.44,1.26
170,108.85,19.25,20.2,4.12,2.47,1.28
171,108.95,19.25,21.8,4.41,2.64,1.38
172,109.05,19.25,24.7,4.93,2.96,1.59
173,109.15,19.25,18.2,3.62,2.2,1.17
174,109.25,19.25,18.0,3.69,2.24,1.19
175,109.35,19.25,14.1,3.04,1.86,0.97
176,109.45,19.25,18.8,4.23,2.57,1.35
177,109.55,19.25,12.4,2.94,1.82,0.95
178,109.65,19.25,9.8,2.33,1.46,0.74
179,109.75,19.25,12.3,2.94,1.8,0.93
180,109.85,19.25,16.8,3.99,2.42,1.28
181,109.95,19.25,16.8,3.93,2.39,1.27
182,110.05,19.25,19.0,4.38,2.67,1.44
183,110.15,19.25,19.1,4.34,2.68,1.45
184,110.25,19.25,19.0,4.23,2.63,1.42
185,110.35,19.25,16.4,3.62,2.26,1.21
186,110.45,19.25,21.2,4.67,2.87,1.58
187,110.55,19.25,22.8,4.97,3.04,1.72
188,110.65,19.25,22.6,4.89,3.02,1.75
189,108.65,19.35,20.5,4.29,2.62,1.35
190,108.75,19.35,17.9,3.58,2.18,1.14
191,108.85,19.35,19.7,3.84,2.33,1.21
192,108.95,19.35,20.6,4.02,2.43,1.27
193,109.05,19.35,18.7,3.57,2.17,1.14
194,109.15,19.35,21.2,3.96,2.41,1.27
195,109.25,19.35,19.3,3.71,2.26,1.2
196,109.35,19.35,20.4,4.29,2.61,1.36
197,109.45,19.35,15.2,3.48,2.16,1.07
198,109.55,19.35,16.0,3.79,2.32,1.16
199,109.65,19.35,14.7,3.5,2.15,1.08
200,109.75,19.35,20.9,4.94,3.02,1.54
201,109.85,19.35,19.5,4.58,2.83,1.43
202,109.95,19.35,15.9,3.69,2.28,1.17
203,110.05,19.35,17.7,4.03,2.52,1.31
204,110.15,19.35,19.6,4.39,2.82,1.42
205,110.25,19.35,18.3,4.1,2.62,1.34
206,110.35,19.35,16.7,3.72,2.35,1.23
207,110.45,19.35,19.4,4.3,2.66,1.43
208,110.55,19.35,20.7,4.55,2.82,1.54
209,110.65,19.35,23.5,5.11,3.16,1.81
210,108.85,19.45,18.3,3.6,2.2,1.14
211,108.95,19.45,19.9,3.94,2.43,1.23
212,109.05,19.45,21.4,4.12,2.53,1.27
213,109.15,19.45,22.3,4.16,2.54,1.33
214,109.25,19.45,23.0,4.47,2.74,1.4
215,109.35,19.45,22.4,4.77,2.95,1.44
216,109.45,19.45,19.3,4.47,2.73,1.37
217,109.55,19.45,21.8,5.15,3.13,1.58
218,109.65,19.45,21.6,5.03,3.11,1.55
219,109.75,19.45,21.1,4.95,3.06,1.54
220,109.85,19.45,19.6,4.59,2.84,1.43
221,109.95,19.45,19.5,4.47,2.81,1.41
222,110.05,19.45,20.6,4.64,2.97,1.48
223,110.15,19.45,21.4,4.78,3.09,1.53
224,110.25,19.45,21.8,4.86,3.13,1.57
225,110.35,19.45,18.5,4.12,2.62,1.33
226,110.45,19.45,18.7,4.15,2.59,1.38
227,110.55,19.45,19.4,4.29,2.67,1.43
228,110.65,19.45,21.4,4.7,2.89,1.63
229,110.75,19.45,23.1,5.06,3.15,1.84
230,108.95,19.55,22.6,4.6,2.86,1.41
231,109.05,19.55,21.1,4.28,2.69,1.31
232,109.15,19.55,21.8,4.35,2.72,1.32
233,109.25,19.55,23.4,4.82,3.01,1.44
234,109.35,19.55,25.0,5.35,3.36,1.61
235,109.45,19.55,23.1,5.15,3.22,1.56
236,109.55,19.55,25.0,5.75,3.59,1.78
237,109.65,19.55,20.6,4.71,2.97,1.46
238,109.75,19.55,18.9,4.33,2.75,1.34
239,109.85,19.55,20.9,4.77,3.03,1.5
240,109.95,19.55,20.2,4.6,2.93,1.44
241,110.05,19.55,20.8,4.69,3.04,1.47
242,110.15,19.55,22.1,4.92,3.21,1.56
243,110.25,19.55,19.6,4.39,2.87,1.38
244,110.35,19.55,18.2,4.1,2.63,1.3
245,110.45,19.55,20.4,4.51,2.84,1.48
246,110.55,19.55,19.8,4.36,2.72,1.47
247,110.65,19.55,21.0,4.62,2.85,1.6
248,110.75,19.55,25.5,5.59,3.42,1.98
249,110.85,19.55,21.1,4.63,2.85,1.66
251,109.15,19.65,23.2,4.91,3.24,1.55
252,109.25,19.65,23.0,4.85,3.19,1.5
253,109.35,19.65,22.7,4.88,3.15,1.48
254,109.45,19.65,21.9,4.82,3.14,1.47
255,109.55,19.65,20.4,4.59,2.97,1.41
256,109.65,19.65,19.3,4.36,2.81,1.35
257,109.75,19.65,19.7,4.44,2.89,1.37
258,109.85,19.65,20.8,4.67,3.08,1.44
259,109.95,19.65,19.8,4.46,2.93,1.38
260,110.05,19.65,19.0,4.25,2.82,1.31
261,110.15,19.65,20.5,4.55,3.03,1.41
262,110.25,19.65,21.0,4.7,3.08,1.46
263,110.35,19.65,22.1,4.95,3.17,1.58
264,110.45,19.65,21.6,4.81,3.03,1.57
265,110.55,19.65,21.6,4.79,2.99,1.6
266,110.65,19.65,21.4,4.71,2.93,1.62
267,110.75,19.65,25.1,5.48,3.35,1.92
268,110.85,19.65,21.7,4.73,2.9,1.66
269,110.95,19.65,18.4,4.03,2.47,1.44
270,111.05,19.65,17.2,3.78,2.37,1.38
271,109.15,19.75,24.0,5.1,3.41,1.62
272,109.25,19.75,25.8,5.46,3.65,1.72
273,109.35,19.75,24.4,5.29,3.55,1.66
274,109.45,19.75,22.2,4.97,3.3,1.52
275,109.55,19.75,21.5,4.78,3.17,1.48
276,109.65,19.75,21.0,4.67,3.13,1.46
277,109.75,19.75,20.2,4.52,3.04,1.39
278,109.85,19.75,21.0,4.72,3.17,1.44
279,109.95,19.75,21.1,4.74,3.17,1.46
280,110.05,19.75,23.3,5.19,3.49,1.6
281,110.15,19.75,22.4,4.98,3.35,1.52
282,110.25,19.75,23.8,5.3,3.54,1.63
283,110.35,19.75,24.9,5.51,3.59,1.77
284,110.45,19.75,23.8,5.28,3.33,1.74
285,110.55,19.75,22.9,5.08,3.19,1.68
286,110.65,19.75,22.9,5.06,3.16,1.71
287,110.75,19.75,22.2,4.84,2.99,1.7
288,110.85,19.75,21.9,4.78,2.93,1.67
289,110.95,19.75,20.4,4.45,2.73,1.58
291,109.25,19.85,25.1,5.4,3.64,1.72
292,109.35,19.85,23.5,5.11,3.44,1.62
293,109.45,19.85,21.8,4.82,3.21,1.51
294,109.55,19.85,21.7,4.81,3.21,1.51
295,109.65,19.85,24.6,5.46,3.66,1.72
296,109.75,19.85,22.6,5.02,3.35,1.57
297,109.85,19.85,22.6,5.05,3.41,1.56
298,109.95,19.85,24.2,5.39,3.67,1.67
299,110.05,19.85,25.0,5.53,3.76,1.72
300,110.15,19.85,24.5,5.43,3.68,1.68
301,110.25,19.85,26.2,5.77,3.87,1.82
302,110.35,19.85,28.7,6.31,4.12,2.04
303,110.45,19.85,25.0,5.53,3.55,1.82
304,110.55,19.85,23.4,5.17,3.25,1.73
305,110.65,19.85,22.0,4.87,3.05,1.65
306,110.75,19.85,23.6,5.18,3.22,1.79
307,110.85,19.85,19.3,4.26,2.63,1.49
308,110.95,19.85,19.6,4.3,2.67,1.52
309,109.55,19.95,23.2,5.13,3.46,1.64
310,109.65,19.95,25.2,5.56,3.75,1.76
311,109.75,19.95,24.2,5.35,3.64,1.69
312,109.85,19.95,24.7,5.47,3.72,1.73
313,109.95,19.95,24.6,5.45,3.71,1.73
314,110.05,19.95,25.4,5.6,3.83,1.77
315,110.15,19.95,29.4,6.4,4.38,2.05
316,110.25,19.95,30.0,6.52,4.41,2.12
317,110.35,19.95,28.2,6.22,4.08,2.02
318,110.45,19.95,28.3,6.23,4.01,2.05
319,110.55,19.95,24.8,5.48,3.47,1.83
320,110.65,19.95,25.5,5.64,3.54,1.9
321,110.75,19.95,23.4,5.18,3.24,1.78
322,110.85,19.95,20.7,4.59,2.89,1.6
323,110.95,19.95,20.0,4.43,2.8,1.56
324,110.15,20.05,32.6,7.03,4.91,2.3
325,110.25,20.05,30.3,6.55,4.52,2.13
326,110.35,20.05,31.9,6.97,4.61,2.3
327,110.45,20.05,33.7,7.37,4.73,2.45
328,110.55,20.05,30.0,6.56,4.21,2.19
329,110.65,20.05,29.5,6.49,4.15,2.17
330,110.75,20.05,25.7,5.69,3.62,1.96
331,110.65,20.15,29.4,6.43,4.22,2.16
332,109.95,20.25,31.5,6.87,4.76,2.19
333,110.05,20.25,32.0,6.99,4.74,2.23
334,110.15,20.25,33.4,7.29,4.88,2.33
335,110.25,20.25,36.8,8.0,5.33,2.6
336,110.35,20.25,38.0,8.24,5.51,2.72
337,109.85,20.35,28.0,6.1,4.33,1.92
338,109.95,20.35,30.5,6.67,4.64,2.09
339,110.05,20.35,27.9,6.16,4.13,1.94
340,110.15,20.35,29.9,6.65,4.28,2.08
341,110.25,20.35,29.5,6.52,4.28,2.06
342,110.35,20.35,33.7,7.33,4.9,2.41
343,110.45,20.35,31.8,6.93,4.68,2.32
344,109.85,20.45,27.2,5.94,4.22,1.85
345,109.95,20.45,28.4,6.22,4.36,1.93
346,110.05,20.45,25.1,5.56,3.77,1.73
347,110.15,20.45,26.1,5.81,3.81,1.82
348,110.25,20.45,25.8,5.7,3.74,1.81
349,110.35,20.45,25.6,5.63,3.78,1.83
350,110.45,20.45,27.4,6.0,4.04,1.98
351,110.55,20.45,26.7,5.85,3.96,1.96
352,109.85,20.55,26.6,5.84,4.15,1.79
353,109.95,20.55,23.4,5.15,3.66,1.57
354,110.05,20.55,23.3,5.12,3.57,1.59
355,110.15,20.55,24.4,5.39,3.71,1.67
356,110.25,20.55,24.9,5.46,3.7,1.74
357,110.35,20.55,24.7,5.45,3.7,1.75
358,110.45,20.55,25.8,5.64,3.86,1.84
359,109.75,20.65,25.0,5.47,3.95,1.66
360,109.85,20.65,22.9,5.04,3.68,1.51
361,109.95,20.65,22.9,5.02,3.58,1.54
362,110.05,20.65,25.3,5.57,3.88,1.73
363,110.15,20.65,24.4,5.36,3.77,1.65
364,110.25,20.65,24.4,5.34,3.76,1.66
365,110.35,20.65,25.2,5.55,3.83,1.77
366,110.45,20.65,26.5,5.79,4.02,1.88
367,109.75,20.75,25.6,5.6,4.08,1.69
368,109.85,20.75,22.9,5.03,3.67,1.51
369,109.95,20.75,23.1,5.06,3.68,1.51
370,110.05,20.75,22.5,4.92,3.51,1.5
371,110.15,20.75,21.3,4.69,3.35,1.44
372,110.25,20.75,24.4,5.33,3.82,1.65
373,110.35,20.75,28.6,6.24,4.39,1.96
374,109.65,20.85,24.7,5.4,4.08,1.59
375,109.75,20.85,26.4,5.75,4.28,1.71
376,109.85,20.85,23.3,5.06,3.76,1.51
377,109.95,20.85,22.6,4.89,3.63,1.46
378,110.05,20.85,25.6,5.53,4.02,1.67
379,110.15,20.85,26.2,5.64,4.08,1.71
380,110.25,20.85,25.5,5.49,3.97,1.7
381,110.35,20.85,28.0,6.07,4.34,1.9
384,109.65,20.95,24.8,5.4,4.13,1.58
385,109.75,20.95,25.3,5.5,4.21,1.6
386,109.85,20.95,21.8,4.68,3.62,1.36
387,109.95,20.95,25.9,5.56,4.14,1.65
388,110.05,20.95,26.2,5.58,4.12,1.66
389,110.15,20.95,27.7,5.81,4.3,1.74
390,110.25,20.95,28.4,6.01,4.42,1.82
391,110.35,20.95,28.2,6.06,4.4,1.89
392,110.45,20.95,28.0,6.11,4.41,1.92
393,110.55,20.95,26.6,5.79,4.2,1.84
403,109.65,21.05,26.2,5.68,4.43,1.65
404,109.75,21.05,26.5,5.72,4.37,1.67
405,109.85,21.05,23.2,4.99,3.86,1.45
406,109.95,21.05,23.8,5.06,3.93,1.47
407,110.05,21.05,28.0,5.87,4.45,1.73
408,110.15,21.05,28.4,5.94,4.41,1.77
409,110.25,21.05,28.4,5.95,4.43,1.78
410,110.35,21.05,30.5,6.45,4.77,1.95
411,110.45,21.05,28.0,6.1,4.41,1.91
412,110.55,21.05,26.6,5.79,4.2,1.83
420,101.75,21.15,25.6,6.21,4.08,1.82
423,109.65,21.15,26.5,5.71,4.49,1.63
424,109.75,21.15,26.4,5.7,4.44,1.63
425,109.85,21.15,23.7,5.03,3.98,1.44
426,109.95,21.15,25.7,5.43,4.27,1.55
427,110.05,21.15,28.4,5.95,4.61,1.7
428,110.15,21.15,27.9,5.81,4.49,1.67
429,110.25,21.15,30.5,6.37,4.87,1.86
430,110.35,21.15,30.1,6.34,4.81,1.89
431,110.45,21.15,32.0,6.81,5.07,2.05
432,110.55,21.15,27.8,6.0,4.4,1.85
435,101.25,21.25,24.9,5.98,3.98,1.76
436,101.35,21.25,23.3,5.61,3.73,1.64
437,101.45,21.25,24.3,5.86,3.88,1.71
439,101.65,21.25,23.8,5.77,3.81,1.68
440,101.75,21.25,24.7,5.99,3.93,1.74
443,109.75,21.25,27.3,5.83,4.64,1.64
444,109.85,21.25,27.1,5.71,4.6,1.6
445,109.95,21.25,26.0,5.43,4.38,1.54
446,110.05,21.25,26.4,5.44,4.38,1.53
447,110.15,21.25,27.1,5.57,4.53,1.54
448,110.25,21.25,28.0,5.76,4.6,1.63
449,110.35,21.25,29.8,6.28,4.86,1.81
450,110.45,21.25,31.4,6.67,5.09,1.92
451,110.55,21.25,31.1,6.62,5.08,1.92
452,110.65,21.25,27.7,5.97,4.46,1.78
465,101.25,21.35,25.7,6.19,4.1,1.82
466,101.35,21.35,23.1,5.57,3.67,1.63
467,101.45,21.35,24.1,5.82,3.83,1.7
468,101.55,21.35,24.1,5.83,3.84,1.71
469,101.65,21.35,24.6,5.94,3.9,1.74
474,109.85,21.35,27.7,5.82,4.77,1.63
475,109.95,21.35,29.0,6.04,4.91,1.69
476,110.05,21.35,27.9,5.74,4.66,1.59
477,110.15,21.35,28.7,5.84,4.78,1.61
478,110.25,21.35,29.7,6.07,4.96,1.68
479,110.35,21.35,34.5,7.21,5.7,2.01
480,110.45,21.35,33.8,7.17,5.51,2.03
481,110.55,21.35,32.1,6.83,5.24,1.95
482,110.65,21.35,32.2,6.92,5.26,2.01
483,110.75,21.35,31.3,6.78,4.98,2.08
484,110.85,21.35,29.2,6.39,4.74,1.99
498,101.25,21.45,25.2,6.05,3.97,1.77
499,101.35,21.45,23.2,5.59,3.66,1.64
500,101.45,21.45,24.0,5.79,3.77,1.71
501,101.55,21.45,23.0,5.54,3.62,1.62
502,101.65,21.45,23.8,5.74,3.76,1.68
503,101.75,21.45,24.6,5.93,3.88,1.74
506,109.05,21.45,29.4,6.3,4.99,1.76
507,109.15,21.45,28.6,6.14,4.85,1.7
508,109.25,21.45,31.1,6.67,5.27,1.84
509,109.35,21.45,30.5,6.54,5.19,1.81
510,109.45,21.45,29.5,6.37,5.06,1.77
511,109.85,21.45,29.2,6.1,5.03,1.7
512,109.95,21.45,30.5,6.33,5.19,1.76
513,110.05,21.45,29.5,6.09,4.98,1.69
514,110.15,21.45,30.1,6.17,5.03,1.7
515,110.25,21.45,33.8,6.97,5.63,1.93
516,110.35,21.45,37.4,7.83,6.19,2.16
517,110.45,21.45,35.9,7.58,5.93,2.1
518,110.55,21.45,33.5,7.17,5.53,2.01
519,110.65,21.45,35.8,7.68,5.82,2.17
520,110.75,21.45,35.2,7.59,5.7,2.2
521,110.85,21.45,30.6,6.64,4.87,2.0
522,110.95,21.45,29.8,6.48,4.79,1.95
523,111.05,21.45,29.5,6.41,4.74,1.94
524,111.15,21.45,27.5,5.99,4.43,1.85
525,111.25,21.45,26.0,5.66,4.17,1.77
526,111.35,21.45,25.0,5.45,4.05,1.7
530,100.15,21.55,25.4,6.05,4.09,1.77
531,100.25,21.55,25.2,6.02,4.03,1.77
532,100.35,21.55,26.4,6.32,4.14,1.87
533,100.45,21.55,25.8,6.16,3.96,1.86
534,100.55,21.55,25.9,6.2,3.98,1.88
535,100.65,21.55,24.9,5.98,3.87,1.77
541,101.25,21.55,25.8,6.18,4.06,1.81
542,101.35,21.55,24.3,5.83,3.8,1.72
543,101.45,21.55,24.9,5.93,3.83,1.78
544,101.55,21.55,24.3,5.77,3.72,1.74
545,101.65,21.55,25.0,5.97,3.88,1.79
546,101.75,21.55,24.7,5.95,3.88,1.76
554,107.95,21.55,26.2,5.77,4.11,1.74
555,108.05,21.55,26.1,5.72,4.13,1.72
556,108.15,21.55,26.3,5.74,4.19,1.72
557,108.25,21.55,26.2,5.73,4.21,1.68
559,108.45,21.55,28.9,6.22,4.71,1.8
560,109.15,21.55,33.4,7.03,5.56,1.93
561,109.25,21.55,32.7,6.94,5.47,1.9
562,109.35,21.55,31.5,6.7,5.34,1.85
563,109.45,21.55,32.3,6.87,5.53,1.9
564,109.55,21.55,30.8,6.53,5.32,1.82
565,109.65,21.55,27.9,5.93,4.89,1.64
566,109.75,21.55,29.2,6.15,5.11,1.72
567,109.85,21.55,31.6,6.61,5.52,1.83
568,109.95,21.55,31.0,6.47,5.34,1.78
569,110.05,21.55,31.2,6.44,5.32,1.78
570,110.15,21.55,32.5,6.72,5.53,1.84
571,110.25,21.55,34.0,7.03,5.74,1.92
572,110.35,21.55,36.5,7.65,6.19,2.1
573,110.45,21.55,36.4,7.71,6.2,2.11
574,110.55,21.55,35.9,7.65,6.05,2.11
575,110.65,21.55,35.9,7.68,5.93,2.14
576,110.75,21.55,35.5,7.58,5.79,2.13
577,110.85,21.55,33.9,7.22,5.53,2.03
578,110.95,21.55,30.6,6.55,4.94,1.88
579,111.05,21.55,29.9,6.48,4.86,1.88
580,111.15,21.55,30.1,6.56,4.95,1.91
581,111.25,21.55,28.3,6.19,4.67,1.81
582,111.35,21.55,26.0,5.68,4.27,1.71
583,111.45,21.55,26.4,5.74,4.31,1.73
584,111.55,21.55,26.3,5.7,4.32,1.72
585,111.65,21.55,24.5,5.31,4.0,1.64
586,111.85,21.55,24.0,5.19,3.9,1.69
591,100.25,21.65,26.7,6.41,4.2,1.9
592,100.35,21.65,25.3,6.03,3.91,1.81
593,100.45,21.65,21.9,5.23,3.37,1.58
594,100.55,21.65,25.8,6.15,3.92,1.86
595,100.65,21.65,26.1,6.29,3.96,1.87
596,100.75,21.65,25.4,6.11,3.86,1.79
601,101.25,21.65,24.7,5.91,3.86,1.72
602,101.35,21.65,24.3,5.8,3.75,1.72
603,101.45,21.65,24.0,5.68,3.65,1.73
604,101.55,21.65,23.8,5.64,3.61,1.73
605,101.65,21.65,24.4,5.8,3.73,1.76
606,101.75,21.65,24.2,5.79,3.78,1.72
614,107.55,21.65,19.1,4.32,3.14,1.3
615,107.65,21.65,18.5,4.14,3.01,1.24
616,107.75,21.65,27.9,6.23,4.38,1.9
617,107.85,21.65,25.9,5.79,4.09,1.76
618,107.95,21.65,25.1,5.54,3.95,1.68
619,108.05,21.65,23.8,5.21,3.79,1.56
620,108.15,21.65,24.1,5.25,3.88,1.57
621,108.25,21.65,25.5,5.55,4.11,1.64
622,108.35,21.65,30.6,6.57,4.94,1.89
623,108.45,21.65,31.4,6.7,5.07,1.94
624,108.55,21.65,31.8,6.81,5.2,1.95
625,108.75,21.65,32.0,6.86,5.49,1.94
626,108.85,21.65,32.0,6.86,5.49,1.93
627,108.95,21.65,32.1,6.85,5.43,1.89
628,109.05,21.65,33.1,6.94,5.45,1.91
