GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
170,108.85,19.25,24.0,5.02,3.3,1.54
171,108.95,19.25,25.3,5.25,3.45,1.63
172,109.05,19.25,26.4,5.37,3.52,1.68
173,109.15,19.25,22.0,4.46,2.94,1.41
174,109.25,19.25,20.1,4.14,2.73,1.32
175,109.35,19.25,16.6,3.53,2.35,1.11
176,109.45,19.25,20.1,4.46,2.9,1.42
177,109.55,19.25,17.6,4.12,2.66,1.31
178,109.65,19.25,16.4,3.86,2.5,1.21
179,109.75,19.25,15.2,3.58,2.32,1.11
180,109.85,19.25,18.7,4.42,2.84,1.37
181,109.95,19.25,18.6,4.38,2.81,1.35
182,110.05,19.25,19.2,4.48,2.91,1.38
183,110.15,19.25,19.8,4.57,3.01,1.42
184,110.25,19.25,20.3,4.59,3.04,1.43
185,110.35,19.25,19.8,4.42,2.94,1.38
186,110.45,19.25,22.4,4.97,3.25,1.54
187,110.55,19.25,24.6,5.43,3.5,1.72
188,110.65,19.25,25.0,5.52,3.55,1.78
189,108.65,19.35,22.7,4.86,3.19,1.51
190,108.75,19.35,22.3,4.59,3.05,1.41
191,108.85,19.35,23.6,4.76,3.17,1.46
192,108.95,19.35,24.6,4.95,3.3,1.52
193,109.05,19.35,24.0,4.68,3.16,1.44
194,109.15,19.35,23.7,4.52,3.06,1.4
195,109.25,19.35,21.6,4.22,2.84,1.32
196,109.35,19.35,21.3,4.47,2.94,1.39
197,109.45,19.35,19.4,4.39,2.89,1.33
198,109.55,19.35,19.3,4.49,2.94,1.37
199,109.65,19.35,18.3,4.3,2.78,1.32
200,109.75,19.35,20.2,4.78,3.09,1.45
201,109.85,19.35,20.0,4.71,3.07,1.43
202,109.95,19.35,18.1,4.23,2.77,1.29
203,110.05,19.35,19.1,4.4,2.92,1.35
204,110.15,19.35,20.6,4.66,3.18,1.43
205,110.25,19.35,20.5,4.62,3.14,1.42
206,110.35,19.35,20.3,4.53,3.03,1.4
207,110.45,19.35,22.7,5.04,3.34,1.56
208,110.55,19.35,24.1,5.34,3.51,1.66
209,110.65,19.35,25.1,5.58,3.57,1.8
210,108.85,19.45,23.2,4.69,3.14,1.44
211,108.95,19.45,24.1,4.89,3.31,1.47
212,109.05,19.45,25.3,4.97,3.4,1.5
213,109.15,19.45,24.8,4.7,3.19,1.45
214,109.25,19.45,24.5,4.81,3.25,1.46
215,109.35,19.45,23.8,5.06,3.4,1.5
216,109.45,19.45,21.6,4.94,3.25,1.5
217,109.55,19.45,22.2,5.16,3.38,1.57
218,109.65,19.45,21.9,5.09,3.36,1.52
219,109.75,19.45,21.6,5.08,3.32,1.53
220,109.85,19.45,20.1,4.72,3.1,1.43
221,109.95,19.45,19.9,4.62,3.06,1.4
222,110.05,19.45,20.7,4.7,3.19,1.43
223,110.15,19.45,21.2,4.77,3.28,1.46
224,110.25,19.45,22.3,5.03,3.45,1.54
225,110.35,19.45,22.8,5.09,3.45,1.56
226,110.45,19.45,23.3,5.18,3.44,1.6
227,110.55,19.45,24.0,5.32,3.53,1.65
228,110.65,19.45,25.2,5.61,3.61,1.79
229,110.75,19.45,25.1,5.63,3.6,1.9
230,108.95,19.55,26.0,5.38,3.7,1.61
231,109.05,19.55,25.2,5.16,3.58,1.54
232,109.15,19.55,25.1,5.08,3.52,1.51
233,109.25,19.55,25.6,5.29,3.65,1.55
234,109.35,19.55,25.8,5.56,3.79,1.62
235,109.45,19.55,24.2,5.39,3.63,1.57
236,109.55,19.55,25.3,5.85,3.89,1.73
237,109.65,19.55,22.4,5.16,3.47,1.52
238,109.75,19.55,21.4,4.93,3.31,1.47
239,109.85,19.55,20.9,4.84,3.23,1.45
240,109.95,19.55,21.3,4.85,3.28,1.47
241,110.05,19.55,21.6,4.87,3.35,1.48
242,110.15,19.55,21.8,4.91,3.38,1.49
243,110.25,19.55,23.5,5.28,3.6,1.6
244,110.35,19.55,24.0,5.37,3.64,1.63
245,110.45,19.55,24.6,5.48,3.66,1.69
246,110.55,19.55,24.4,5.42,3.54,1.7
247,110.65,19.55,25.8,5.76,3.69,1.84
248,110.75,19.55,27.0,6.02,3.85,1.96
249,110.85,19.55,23.1,5.13,3.28,1.72
251,109.15,19.65,26.0,5.51,3.98,1.69
252,109.25,19.65,25.8,5.46,3.95,1.65
253,109.35,19.65,25.8,5.61,3.94,1.65
254,109.45,19.65,25.2,5.6,3.91,1.65
255,109.55,19.65,23.7,5.34,3.72,1.59
256,109.65,19.65,22.3,5.05,3.5,1.5
257,109.75,19.65,22.6,5.12,3.55,1.53
258,109.85,19.65,22.8,5.14,3.57,1.54
259,109.95,19.65,21.7,4.91,3.38,1.47
260,110.05,19.65,22.0,4.94,3.42,1.48
261,110.15,19.65,24.0,5.36,3.72,1.61
262,110.25,19.65,25.2,5.62,3.88,1.69
263,110.35,19.65,25.4,5.7,3.84,1.74
264,110.45,19.65,26.2,5.85,3.87,1.83
265,110.55,19.65,26.4,5.89,3.84,1.86
266,110.65,19.65,25.8,5.76,3.73,1.83
267,110.75,19.65,26.4,5.86,3.78,1.9
268,110.85,19.65,23.6,5.2,3.36,1.69
269,110.95,19.65,20.8,4.6,2.98,1.51
270,111.05,19.65,19.6,4.34,2.83,1.46
271,109.15,19.75,26.2,5.61,4.06,1.74
272,109.25,19.75,26.9,5.73,4.15,1.75
273,109.35,19.75,26.5,5.8,4.21,1.74
274,109.45,19.75,25.7,5.71,4.05,1.71
275,109.55,19.75,25.3,5.62,4.01,1.69
276,109.65,19.75,25.3,5.59,4.06,1.69
277,109.75,19.75,25.0,5.59,3.96,1.67
278,109.85,19.75,25.3,5.66,3.99,1.7
279,109.95,19.75,25.6,5.71,4.05,1.72
280,110.05,19.75,26.6,5.92,4.19,1.78
281,110.15,19.75,27.0,6.03,4.23,1.81
282,110.25,19.75,28.3,6.29,4.41,1.9
283,110.35,19.75,29.3,6.48,4.43,2.01
284,110.45,19.75,28.3,6.3,4.14,2.0
285,110.55,19.75,27.3,6.09,3.98,1.93
286,110.65,19.75,26.6,5.91,3.89,1.89
287,110.75,19.75,25.1,5.55,3.6,1.8
288,110.85,19.75,24.1,5.29,3.45,1.72
289,110.95,19.75,22.8,5.01,3.26,1.64
291,109.25,19.85,26.9,5.83,4.25,1.78
292,109.35,19.85,26.3,5.75,4.19,1.74
293,109.45,19.85,26.0,5.7,4.15,1.73
294,109.55,19.85,26.3,5.79,4.23,1.76
295,109.65,19.85,28.0,6.16,4.49,1.88
296,109.75,19.85,26.9,5.92,4.34,1.8
297,109.85,19.85,27.0,5.98,4.33,1.8
298,109.95,19.85,28.9,6.35,4.63,1.93
299,110.05,19.85,29.4,6.47,4.69,1.96
300,110.15,19.85,29.0,6.42,4.56,1.95
301,110.25,19.85,31.0,6.84,4.82,2.1
302,110.35,19.85,32.7,7.21,4.98,2.26
303,110.45,19.85,30.2,6.68,4.51,2.11
304,110.55,19.85,27.6,6.14,4.06,1.96
305,110.65,19.85,26.4,5.85,3.89,1.88
306,110.75,19.85,26.4,5.81,3.83,1.89
307,110.85,19.85,23.6,5.21,3.41,1.69
308,110.95,19.85,22.5,4.98,3.28,1.63
309,109.55,19.95,27.2,5.94,4.41,1.83
310,109.65,19.95,28.3,6.21,4.57,1.91
311,109.75,19.95,28.4,6.2,4.59,1.92
312,109.85,19.95,28.9,6.29,4.68,1.95
313,109.95,19.95,29.0,6.35,4.65,1.96
314,110.05,19.95,29.6,6.46,4.72,2.01
315,110.15,19.95,32.2,6.97,5.1,2.21
316,110.25,19.95,33.2,7.2,5.19,2.28
317,110.35,19.95,33.0,7.23,5.06,2.29
318,110.45,19.95,32.3,7.05,4.87,2.26
319,110.55,19.95,29.3,6.42,4.36,2.08
320,110.65,19.95,27.5,6.08,4.07,1.95
321,110.75,19.95,26.2,5.78,3.87,1.89
322,110.85,19.95,24.6,5.41,3.65,1.79
323,110.95,19.95,23.3,5.13,3.45,1.7
324,110.15,20.05,34.3,7.36,5.41,2.38
325,110.25,20.05,34.5,7.4,5.45,2.38
326,110.35,20.05,34.7,7.5,5.37,2.42
327,110.45,20.05,34.3,7.43,5.16,2.43
328,110.55,20.05,31.9,6.92,4.79,2.26
329,110.65,20.05,30.6,6.69,4.6,2.18
330,110.75,20.05,27.7,6.09,4.14,2.01
331,110.65,20.15,30.9,6.68,4.71,2.2
332,109.95,20.25,32.8,7.07,5.38,2.21
333,110.05,20.25,33.1,7.15,5.33,2.25
334,110.15,20.25,34.1,7.38,5.44,2.34
335,110.25,20.25,37.6,8.11,5.89,2.59
336,110.35,20.25,39.2,8.46,6.11,2.71
337,109.85,20.35,29.4,6.31,4.96,1.94
338,109.95,20.35,30.7,6.65,5.11,2.05
339,110.05,20.35,30.8,6.71,4.95,2.1
340,110.15,20.35,31.8,6.98,4.97,2.21
341,110.25,20.35,32.8,7.17,5.14,2.28
342,110.35,20.35,34.7,7.53,5.44,2.41
343,110.45,20.35,32.8,7.07,5.18,2.33
344,109.85,20.45,28.5,6.14,4.83,1.88
345,109.95,20.45,29.1,6.34,4.88,1.93
346,110.05,20.45,28.4,6.2,4.64,1.91
347,110.15,20.45,29.3,6.41,4.66,2.01
348,110.25,20.45,28.9,6.3,4.61,1.99
349,110.35,20.45,28.3,6.17,4.6,1.96
350,110.45,20.45,29.2,6.31,4.68,2.04
351,110.55,20.45,28.4,6.12,4.54,2.0
352,109.85,20.55,28.0,6.04,4.75,1.83
353,109.95,20.55,27.3,5.89,4.61,1.8
354,110.05,20.55,26.9,5.85,4.49,1.8
355,110.15,20.55,27.2,5.92,4.51,1.83
356,110.25,20.55,27.6,5.98,4.52,1.87
357,110.35,20.55,27.2,5.9,4.47,1.85
358,110.45,20.55,27.8,6.0,4.57,1.91
359,109.75,20.65,26.9,5.8,4.61,1.76
360,109.85,20.65,26.7,5.76,4.59,1.75
361,109.95,20.65,26.7,5.75,4.52,1.74
362,110.05,20.65,27.6,5.98,4.62,1.83
363,110.15,20.65,27.3,5.92,4.55,1.83
364,110.25,20.65,27.4,5.94,4.56,1.84
365,110.35,20.65,27.3,5.89,4.54,1.85
366,110.45,20.65,27.7,5.95,4.63,1.89
367,109.75,20.75,27.2,5.86,4.68,1.76
368,109.85,20.75,26.8,5.78,4.6,1.75
369,109.95,20.75,27.1,5.83,4.63,1.77
370,110.05,20.75,26.8,5.78,4.53,1.75
371,110.15,20.75,26.7,5.78,4.47,1.78
372,110.25,20.75,27.8,6.0,4.67,1.85
373,110.35,20.75,29.2,6.25,4.9,1.95
374,109.65,20.85,26.7,5.75,4.73,1.7
375,109.75,20.85,27.4,5.9,4.8,1.76
376,109.85,20.85,26.6,5.69,4.6,1.71
377,109.95,20.85,26.1,5.56,4.49,1.67
378,110.05,20.85,27.3,5.81,4.62,1.76
379,110.15,20.85,28.0,5.94,4.7,1.82
380,110.25,20.85,28.2,5.99,4.74,1.85
381,110.35,20.85,29.6,6.3,5.02,1.95
384,109.65,20.95,26.8,5.76,4.8,1.69
385,109.75,20.95,27.3,5.84,4.85,1.72
386,109.85,20.95,25.5,5.41,4.5,1.59
387,109.95,20.95,27.3,5.78,4.71,1.72
388,110.05,20.95,27.8,5.84,4.71,1.76
389,110.15,20.95,29.2,6.07,4.91,1.85
390,110.25,20.95,30.2,6.32,5.08,1.93
391,110.35,20.95,29.8,6.29,5.04,1.94
392,110.45,20.95,29.4,6.19,5.05,1.94
393,110.55,20.95,28.3,5.96,4.87,1.87
403,109.65,21.05,27.7,5.92,5.02,1.71
404,109.75,21.05,27.8,5.93,4.89,1.74
405,109.85,21.05,26.1,5.55,4.61,1.63
406,109.95,21.05,26.3,5.52,4.62,1.62
407,110.05,21.05,28.9,6.0,4.97,1.79
408,110.15,21.05,29.5,6.12,4.97,1.86
409,110.25,21.05,30.4,6.31,5.14,1.92
410,110.35,21.05,31.5,6.58,5.37,2.01
411,110.45,21.05,29.5,6.21,5.07,1.93
412,110.55,21.05,28.2,5.95,4.88,1.86
420,101.75,21.15,19.1,4.62,3.1,1.34
423,109.65,21.15,27.9,5.94,5.08,1.71
424,109.75,21.15,27.7,5.88,4.99,1.7
425,109.85,21.15,26.6,5.56,4.72,1.62
426,109.95,21.15,28.1,5.85,4.95,1.71
427,110.05,21.15,29.3,6.07,5.13,1.79
428,110.15,21.15,28.9,6.0,5.04,1.78
429,110.25,21.15,31.7,6.57,5.43,1.97
430,110.35,21.15,31.9,6.64,5.48,1.99
431,110.45,21.15,32.4,6.77,5.51,2.05
432,110.55,21.15,28.9,6.08,4.88,1.85
435,101.25,21.25,19.9,4.83,3.19,1.39
436,101.35,21.25,18.3,4.44,2.94,1.28
437,101.45,21.25,18.5,4.49,2.98,1.3
439,101.65,21.25,18.8,4.55,3.04,1.31
440,101.75,21.25,18.9,4.57,3.07,1.32
443,109.75,21.25,28.8,6.08,5.24,1.75
444,109.85,21.25,28.6,5.98,5.22,1.72
445,109.95,21.25,27.9,5.8,5.01,1.68
446,110.05,21.25,28.3,5.86,5.06,1.7
447,110.15,21.25,29.5,6.09,5.33,1.74
448,110.25,21.25,30.2,6.22,5.38,1.81
449,110.35,21.25,31.3,6.49,5.43,1.91
450,110.45,21.25,32.7,6.76,5.58,1.99
451,110.55,21.25,31.7,6.58,5.42,1.95
452,110.65,21.25,28.7,6.03,4.89,1.82
465,101.25,21.35,20.3,4.91,3.25,1.42
466,101.35,21.35,19.1,4.61,3.04,1.34
467,101.45,21.35,19.2,4.64,3.09,1.34
468,101.55,21.35,19.0,4.6,3.07,1.33
469,101.65,21.35,18.4,4.45,2.97,1.29
474,109.85,21.35,28.7,5.97,5.27,1.72
475,109.95,21.35,28.9,6.01,5.29,1.72
476,110.05,21.35,29.0,6.0,5.27,1.71
477,110.15,21.35,30.2,6.22,5.47,1.77
478,110.25,21.35,32.1,6.62,5.82,1.89
479,110.35,21.35,35.4,7.34,6.27,2.09
480,110.45,21.35,34.5,7.15,5.91,2.09
481,110.55,21.35,33.1,6.85,5.65,2.0
482,110.65,21.35,33.3,6.95,5.66,2.06
483,110.75,21.35,31.9,6.79,5.46,2.04
484,110.85,21.35,30.3,6.47,5.29,1.98
498,101.25,21.45,20.6,4.98,3.28,1.44
499,101.35,21.45,19.3,4.66,3.06,1.35
500,101.45,21.45,18.9,4.56,3.01,1.32
501,101.55,21.45,18.6,4.49,2.97,1.31
502,101.65,21.45,18.9,4.54,3.02,1.33
503,101.75,21.45,18.8,4.53,3.03,1.31
506,109.05,21.45,29.5,6.1,5.4,1.72
507,109.15,21.45,30.0,6.21,5.49,1.75
508,109.25,21.45,32.5,6.74,5.95,1.88
509,109.35,21.45,32.3,6.74,5.96,1.89
510,109.45,21.45,30.7,6.46,5.71,1.82
511,109.85,21.45,30.2,6.26,5.59,1.79
512,109.95,21.45,30.5,6.32,5.67,1.79
513,110.05,21.45,30.1,6.2,5.59,1.75
514,110.15,21.45,30.6,6.33,5.64,1.79
515,110.25,21.45,34.6,7.16,6.32,2.03
516,110.35,21.45,37.5,7.79,6.72,2.21
517,110.45,21.45,36.0,7.47,6.33,2.15
518,110.55,21.45,34.0,7.09,5.88,2.06
519,110.65,21.45,36.1,7.56,6.2,2.2
520,110.75,21.45,35.7,7.54,6.09,2.22
521,110.85,21.45,31.7,6.74,5.4,2.0
522,110.95,21.45,30.3,6.44,5.24,1.92
523,111.05,21.45,29.7,6.31,5.12,1.88
524,111.15,21.45,28.2,5.98,4.85,1.81
525,111.25,21.45,26.4,5.61,4.54,1.72
526,111.35,21.45,26.0,5.51,4.47,1.69
530,100.15,21.55,20.8,4.99,3.37,1.45
531,100.25,21.55,20.5,4.95,3.29,1.43
532,100.35,21.55,20.9,5.04,3.31,1.47
533,100.45,21.55,20.6,4.95,3.22,1.47
534,100.55,21.55,20.7,4.97,3.23,1.47
535,100.65,21.55,20.6,4.97,3.24,1.46
541,101.25,21.55,20.4,4.91,3.23,1.42
542,101.35,21.55,19.8,4.79,3.14,1.39
543,101.45,21.55,19.9,4.78,3.13,1.41
544,101.55,21.55,19.0,4.57,3.0,1.35
545,101.65,21.55,19.5,4.67,3.09,1.38
546,101.75,21.55,18.4,4.44,2.95,1.3
554,107.95,21.55,27.2,5.76,4.64,1.73
555,108.05,21.55,27.2,5.7,4.62,1.71
556,108.15,21.55,27.5,5.74,4.7,1.72
557,108.25,21.55,27.4,5.71,4.71,1.7
559,108.45,21.55,29.5,6.09,5.08,1.82
560,109.15,21.55,33.6,6.86,5.95,1.88
561,109.25,21.55,33.4,6.86,6.0,1.89
562,109.35,21.55,32.9,6.83,6.03,1.9
563,109.45,21.55,34.0,7.08,6.28,1.98
564,109.55,21.55,31.8,6.63,5.95,1.86
565,109.65,21.55,29.1,6.08,5.47,1.71
566,109.75,21.55,29.6,6.15,5.6,1.72
567,109.85,21.55,31.6,6.49,5.99,1.83
568,109.95,21.55,30.8,6.35,5.81,1.79
569,110.05,21.55,31.3,6.45,5.88,1.82
570,110.15,21.55,32.7,6.72,6.12,1.91
571,110.25,21.55,34.6,7.13,6.39,2.02
572,110.35,21.55,36.1,7.5,6.55,2.12
573,110.45,21.55,36.8,7.66,6.66,2.18
574,110.55,21.55,36.2,7.56,6.48,2.16
575,110.65,21.55,36.1,7.58,6.35,2.19
576,110.75,21.55,35.7,7.49,6.15,2.17
577,110.85,21.55,34.3,7.22,5.93,2.09
578,110.95,21.55,31.4,6.62,5.37,1.94
579,111.05,21.55,30.2,6.38,5.24,1.88
580,111.15,21.55,30.5,6.42,5.32,1.89
581,111.25,21.55,28.9,6.06,5.06,1.8
582,111.35,21.55,26.6,5.59,4.61,1.68
583,111.45,21.55,26.8,5.63,4.63,1.69
584,111.55,21.55,26.8,5.62,4.62,1.7
585,111.65,21.55,25.5,5.36,4.38,1.63
586,111.85,21.55,25.7,5.44,4.47,1.69
591,100.25,21.65,21.4,5.13,3.38,1.5
592,100.35,21.65,20.6,4.94,3.23,1.46
593,100.45,21.65,20.0,4.8,3.12,1.43
594,100.55,21.65,21.1,5.06,3.27,1.5
595,100.65,21.65,21.8,5.28,3.37,1.54
596,100.75,21.65,21.1,5.13,3.27,1.49
601,101.25,21.65,19.9,4.79,3.14,1.38
602,101.35,21.65,19.5,4.67,3.04,1.36
603,101.45,21.65,18.9,4.54,2.96,1.35
604,101.55,21.65,18.3,4.38,2.85,1.3
605,101.65,21.65,18.9,4.54,2.98,1.34
606,101.75,21.65,18.1,4.35,2.88,1.27
614,107.55,21.65,22.1,4.84,3.97,1.39
615,107.65,21.65,21.2,4.54,3.77,1.34
616,107.75,21.65,27.5,5.92,4.69,1.78
617,107.85,21.65,26.7,5.73,4.59,1.71
618,107.95,21.65,26.7,5.65,4.54,1.68
619,108.05,21.65,26.6,5.55,4.51,1.66
620,108.15,21.65,27.0,5.62,4.61,1.68
621,108.25,21.65,27.7,5.75,4.73,1.71
622,108.35,21.65,30.3,6.24,5.15,1.86
623,108.45,21.65,31.1,6.38,5.26,1.91
624,108.55,21.65,31.6,6.53,5.39,1.94
625,108.75,21.65,31.8,6.64,5.7,1.92
626,108.85,21.65,31.6,6.61,5.64,1.91
627,108.95,21.65,31.4,6.47,5.55,1.84
628,109.05,21.65,33.0,6.73,5.8,1.85
