GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
107,110.55,18.85,16.0,3.6,2.29,1.17
108,108.65,18.95,15.6,3.54,2.29,1.09
109,108.75,18.95,15.6,3.56,2.27,1.08
110,108.85,18.95,16.6,3.84,2.4,1.15
111,108.95,18.95,14.9,3.47,2.16,1.05
112,109.05,18.95,11.6,2.73,1.72,0.83
113,109.15,18.95,12.9,3.06,1.92,0.94
114,109.25,18.95,14.8,3.53,2.2,1.1
115,109.35,18.95,16.8,4.05,2.51,1.27
116,109.45,18.95,17.2,4.14,2.56,1.32
117,109.55,18.95,15.3,3.69,2.29,1.19
118,109.65,18.95,12.3,2.95,1.84,0.93
119,109.75,18.95,9.7,2.33,1.47,0.74
120,109.85,18.95,10.2,2.44,1.52,0.75
121,109.95,18.95,9.7,2.31,1.44,0.71
122,110.05,18.95,16.4,3.87,2.38,1.2
123,110.15,18.95,16.9,3.97,2.45,1.23
124,110.25,18.95,14.6,3.35,2.09,1.05
125,110.35,18.95,15.0,3.41,2.13,1.08
126,110.45,18.95,16.5,3.71,2.32,1.17
127,110.55,18.95,16.0,3.57,2.24,1.15
128,108.65,19.05,17.5,3.96,2.56,1.22
129,108.75,19.05,17.7,4.02,2.53,1.2
130,108.85,19.05,17.3,3.98,2.49,1.19
131,108.95,19.05,18.9,4.41,2.73,1.33
132,109.05,19.05,12.0,2.84,1.78,0.86
133,109.15,19.05,14.0,3.32,2.11,1.03
134,109.25,19.05,16.0,3.79,2.38,1.19
135,109.35,19.05,17.3,4.15,2.59,1.3
136,109.45,19.05,16.5,3.98,2.49,1.26
137,109.55,19.05,13.4,3.23,2.03,1.02
138,109.65,19.05,11.5,2.78,1.74,0.87
139,109.75,19.05,10.8,2.59,1.63,0.81
140,109.85,19.05,13.6,3.26,2.05,1.03
141,109.95,19.05,10.2,2.44,1.53,0.74
142,110.05,19.05,11.5,2.71,1.7,0.83
143,110.15,19.05,11.8,2.77,1.74,0.84
144,110.25,19.05,15.5,3.6,2.26,1.1
145,110.35,19.05,11.8,2.65,1.67,0.83
146,110.45,19.05,14.2,3.16,2.01,0.99
147,110.55,19.05,15.6,3.45,2.18,1.08
148,108.65,19.15,18.4,4.06,2.63,1.24
149,108.75,19.15,17.7,3.99,2.54,1.19
150,108.85,19.15,17.6,4.01,2.52,1.2
151,108.95,19.15,20.2,4.47,2.8,1.32
152,109.05,19.15,14.8,3.3,2.09,0.98
153,109.15,19.15,11.7,2.73,1.73,0.84
154,109.25,19.15,12.5,2.88,1.83,0.87
155,109.35,19.15,14.7,3.38,2.14,1.02
156,109.45,19.15,14.1,3.39,2.13,1.06
157,109.55,19.15,12.4,2.98,1.87,0.93
158,109.65,19.15,11.0,2.65,1.67,0.8
159,109.75,19.15,11.1,2.67,1.68,0.82
160,109.85,19.15,15.2,3.64,2.28,1.14
161,109.95,19.15,15.6,3.74,2.32,1.14
162,110.05,19.15,18.4,4.36,2.72,1.32
163,110.15,19.15,16.8,3.94,2.46,1.2
164,110.25,19.15,13.1,3.03,1.91,0.92
165,110.35,19.15,12.9,2.91,1.84,0.89
166,110.45,19.15,16.1,3.56,2.25,1.11
167,110.55,19.15,17.7,3.89,2.46,1.23
168,108.65,19.25,17.9,3.86,2.52,1.18
169,108.75,19.25,16.1,3.45,2.24,1.03
170,108.85,19.25,17.5,3.73,2.38,1.1
171,108.95,19.25,18.9,4.0,2.55,1.18
172,109.05,19.25,21.8,4.61,2.92,1.35
173,109.15,19.25,16.6,3.52,2.24,1.03
174,109.25,19.25,16.3,3.51,2.22,1.03
175,109.35,19.25,12.5,2.8,1.79,0.81
176,109.45,19.25,16.7,3.86,2.41,1.14
177,109.55,19.25,12.0,2.88,1.81,0.85
178,109.65,19.25,9.7,2.34,1.48,0.68
179,109.75,19.25,11.7,2.81,1.77,0.83
180,109.85,19.25,14.9,3.58,2.23,1.06
181,109.95,19.25,15.4,3.66,2.28,1.09
182,110.05,19.25,15.9,3.75,2.35,1.12
183,110.15,19.25,15.5,3.65,2.28,1.09
184,110.25,19.25,14.4,3.28,2.07,0.99
185,110.35,19.25,12.5,2.82,1.79,0.87
186,110.45,19.25,16.7,3.74,2.39,1.15
187,110.55,19.25,18.4,4.07,2.58,1.28
188,110.65,19.25,19.8,4.39,2.78,1.41
189,108.65,19.35,17.4,3.71,2.42,1.13
190,108.75,19.35,15.1,3.14,2.06,0.93
191,108.85,19.35,16.8,3.43,2.25,1.01
192,108.95,19.35,17.6,3.63,2.34,1.06
193,109.05,19.35,14.8,3.02,1.95,0.86
194,109.15,19.35,19.3,3.85,2.49,1.1
195,109.25,19.35,17.1,3.5,2.26,1.0
196,109.35,19.35,18.6,4.08,2.61,1.17
197,109.45,19.35,13.3,3.09,1.99,0.88
198,109.55,19.35,15.1,3.59,2.28,1.03
199,109.65,19.35,14.4,3.44,2.17,1.0
200,109.75,19.35,18.8,4.51,2.84,1.32
201,109.85,19.35,16.4,3.89,2.47,1.13
202,109.95,19.35,13.0,3.07,1.94,0.89
203,110.05,19.35,12.8,3.0,1.91,0.88
204,110.15,19.35,15.2,3.5,2.25,1.04
205,110.25,19.35,14.8,3.37,2.16,1.01
206,110.35,19.35,12.8,2.87,1.83,0.88
207,110.45,19.35,15.4,3.43,2.2,1.05
208,110.55,19.35,16.4,3.65,2.34,1.12
209,110.65,19.35,18.8,4.2,2.65,1.34
210,108.85,19.45,15.6,3.2,2.12,0.94
211,108.95,19.45,17.1,3.53,2.34,1.03
212,109.05,19.45,17.5,3.56,2.32,1.0
213,109.15,19.45,18.6,3.7,2.4,1.04
214,109.25,19.45,19.6,4.02,2.62,1.12
215,109.35,19.45,20.0,4.36,2.84,1.21
216,109.45,19.45,16.5,3.87,2.45,1.1
217,109.55,19.45,18.5,4.39,2.78,1.25
218,109.65,19.45,18.8,4.43,2.84,1.26
219,109.75,19.45,18.7,4.44,2.83,1.29
220,109.85,19.45,14.8,3.52,2.24,1.02
221,109.95,19.45,14.7,3.44,2.2,1.0
222,110.05,19.45,14.9,3.43,2.22,1.01
223,110.15,19.45,15.0,3.46,2.23,1.02
224,110.25,19.45,15.7,3.58,2.31,1.07
225,110.35,19.45,14.1,3.17,2.07,0.96
226,110.45,19.45,14.6,3.26,2.1,1.0
227,110.55,19.45,14.8,3.29,2.12,1.01
228,110.65,19.45,16.0,3.56,2.27,1.13
229,110.75,19.45,19.3,4.3,2.76,1.42
230,108.95,19.55,19.9,4.17,2.77,1.21
231,109.05,19.55,18.5,3.89,2.62,1.12
232,109.15,19.55,18.4,3.81,2.52,1.07
233,109.25,19.55,20.1,4.26,2.83,1.18
234,109.35,19.55,21.1,4.63,3.06,1.29
235,109.45,19.55,20.5,4.63,3.01,1.29
236,109.55,19.55,22.0,5.14,3.29,1.45
237,109.65,19.55,16.2,3.78,2.43,1.07
238,109.75,19.55,15.3,3.57,2.3,1.02
239,109.85,19.55,15.3,3.57,2.3,1.03
240,109.95,19.55,14.5,3.35,2.19,0.97
241,110.05,19.55,15.1,3.47,2.27,1.01
242,110.15,19.55,15.7,3.6,2.34,1.06
243,110.25,19.55,14.4,3.22,2.13,0.97
244,110.35,19.55,13.9,3.1,2.05,0.95
245,110.45,19.55,14.5,3.2,2.12,0.99
246,110.55,19.55,14.3,3.15,2.04,0.99
247,110.65,19.55,16.6,3.67,2.35,1.16
248,110.75,19.55,20.2,4.49,2.87,1.45
249,110.85,19.55,17.8,3.97,2.53,1.3
251,109.15,19.65,19.9,4.23,2.98,1.27
252,109.25,19.65,19.5,4.17,2.91,1.22
253,109.35,19.65,19.5,4.28,2.91,1.21
254,109.45,19.65,18.4,4.14,2.75,1.18
255,109.55,19.65,15.2,3.46,2.28,0.99
256,109.65,19.65,14.0,3.21,2.11,0.92
257,109.75,19.65,13.8,3.14,2.09,0.92
258,109.85,19.65,14.8,3.35,2.23,0.98
259,109.95,19.65,14.7,3.35,2.22,0.98
260,110.05,19.65,14.6,3.3,2.19,0.97
261,110.15,19.65,15.7,3.49,2.34,1.05
262,110.25,19.65,16.5,3.67,2.44,1.1
263,110.35,19.65,16.7,3.71,2.47,1.14
264,110.45,19.65,17.6,3.87,2.59,1.22
265,110.55,19.65,17.6,3.87,2.55,1.24
266,110.65,19.65,17.7,3.91,2.55,1.24
267,110.75,19.65,20.3,4.47,2.9,1.44
268,110.85,19.65,18.2,4.0,2.59,1.29
269,110.95,19.65,16.3,3.63,2.33,1.17
270,111.05,19.65,15.4,3.45,2.21,1.13
271,109.15,19.75,21.3,4.52,3.23,1.38
272,109.25,19.75,22.6,4.83,3.42,1.45
273,109.35,19.75,20.5,4.5,3.19,1.31
274,109.45,19.75,18.7,4.22,2.87,1.21
275,109.55,19.75,16.3,3.68,2.51,1.06
276,109.65,19.75,17.1,3.8,2.67,1.1
277,109.75,19.75,15.6,3.49,2.39,1.02
278,109.85,19.75,16.9,3.83,2.55,1.12
279,109.95,19.75,16.9,3.77,2.56,1.11
280,110.05,19.75,18.9,4.11,2.88,1.24
281,110.15,19.75,18.3,4.07,2.78,1.22
282,110.25,19.75,19.9,4.35,3.03,1.31
283,110.35,19.75,21.3,4.52,3.22,1.41
284,110.45,19.75,20.2,4.38,2.96,1.39
285,110.55,19.75,19.6,4.27,2.88,1.36
286,110.65,19.75,19.6,4.21,2.87,1.34
287,110.75,19.75,18.9,4.13,2.73,1.33
288,110.85,19.75,18.7,4.09,2.68,1.32
289,110.95,19.75,17.7,3.88,2.52,1.25
291,109.25,19.85,21.6,4.68,3.33,1.39
292,109.35,19.85,20.0,4.38,3.13,1.28
293,109.45,19.85,18.7,4.16,2.94,1.2
294,109.55,19.85,16.7,3.7,2.62,1.07
295,109.65,19.85,20.5,4.52,3.23,1.32
296,109.75,19.85,17.6,3.88,2.77,1.14
297,109.85,19.85,19.2,4.25,3.01,1.24
298,109.95,19.85,20.5,4.42,3.24,1.33
299,110.05,19.85,21.7,4.65,3.42,1.4
300,110.15,19.85,21.5,4.62,3.35,1.39
301,110.25,19.85,23.4,4.92,3.61,1.52
302,110.35,19.85,25.2,5.25,3.81,1.64
303,110.45,19.85,22.3,4.66,3.32,1.47
304,110.55,19.85,20.3,4.27,2.97,1.36
305,110.65,19.85,19.7,4.15,2.87,1.33
306,110.75,19.85,20.3,4.33,2.95,1.39
307,110.85,19.85,16.7,3.68,2.44,1.18
308,110.95,19.85,16.4,3.64,2.38,1.16
309,109.55,19.95,19.4,4.25,3.11,1.25
310,109.65,19.95,20.9,4.54,3.33,1.34
311,109.75,19.95,20.0,4.32,3.22,1.28
312,109.85,19.95,20.7,4.44,3.34,1.33
313,109.95,19.95,21.2,4.53,3.38,1.37
314,110.05,19.95,22.3,4.69,3.56,1.43
315,110.15,19.95,25.6,5.26,4.07,1.65
316,110.25,19.95,26.5,5.42,4.15,1.71
317,110.35,19.95,25.2,5.18,3.82,1.61
318,110.45,19.95,25.4,5.14,3.71,1.62
319,110.55,19.95,22.1,4.48,3.18,1.42
320,110.65,19.95,22.1,4.56,3.18,1.45
321,110.75,19.95,19.7,4.19,2.88,1.34
322,110.85,19.95,17.7,3.82,2.6,1.23
323,110.95,19.95,16.9,3.74,2.48,1.2
324,110.15,20.05,29.4,5.97,4.71,1.91
325,110.25,20.05,27.5,5.63,4.38,1.78
326,110.35,20.05,27.6,5.59,4.16,1.75
327,110.45,20.05,29.7,5.82,4.23,1.85
328,110.55,20.05,27.1,5.3,3.83,1.69
329,110.65,20.05,25.7,5.16,3.71,1.65
330,110.75,20.05,22.5,4.73,3.29,1.54
331,110.65,20.15,26.3,5.25,3.84,1.7
332,109.95,20.25,28.5,6.04,4.58,1.81
333,110.05,20.25,29.0,6.12,4.6,1.85
334,110.15,20.25,30.3,6.37,4.76,1.95
335,110.25,20.25,34.7,7.11,5.33,2.22
336,110.35,20.25,36.4,7.36,5.5,2.3
337,109.85,20.35,24.6,5.32,3.97,1.57
338,109.95,20.35,25.9,5.59,4.15,1.65
339,110.05,20.35,24.5,5.23,3.86,1.59
340,110.15,20.35,26.3,5.67,4.03,1.74
341,110.25,20.35,27.0,5.73,4.16,1.77
342,110.35,20.35,30.6,6.31,4.64,1.96
343,110.45,20.35,29.1,5.94,4.38,1.9
344,109.85,20.45,23.9,5.19,3.87,1.53
345,109.95,20.45,23.8,5.15,3.84,1.51
346,110.05,20.45,22.0,4.76,3.5,1.42
347,110.15,20.45,22.6,4.88,3.51,1.48
348,110.25,20.45,20.3,4.31,3.15,1.32
349,110.35,20.45,21.5,4.54,3.35,1.4
350,110.45,20.45,23.4,4.86,3.6,1.54
351,110.55,20.45,24.1,4.99,3.68,1.59
352,109.85,20.55,22.2,4.81,3.64,1.4
353,109.95,20.55,19.9,4.32,3.27,1.26
354,110.05,20.55,18.1,3.92,2.92,1.15
355,110.15,20.55,18.1,3.9,2.91,1.16
356,110.25,20.55,19.3,4.09,3.07,1.24
357,110.35,20.55,20.2,4.29,3.23,1.31
358,110.45,20.55,21.4,4.49,3.38,1.4
359,109.75,20.65,21.7,4.75,3.61,1.37
360,109.85,20.65,19.5,4.25,3.26,1.22
361,109.95,20.65,17.2,3.72,2.83,1.08
362,110.05,20.65,19.2,4.14,3.12,1.22
363,110.15,20.65,18.2,3.9,2.97,1.15
364,110.25,20.65,18.1,3.86,2.97,1.14
365,110.35,20.65,21.0,4.46,3.39,1.35
366,110.45,20.65,22.6,4.72,3.64,1.47
367,109.75,20.75,22.1,4.85,3.69,1.39
368,109.85,20.75,18.9,4.14,3.18,1.18
369,109.95,20.75,18.5,4.02,3.07,1.16
370,110.05,20.75,16.9,3.64,2.76,1.06
371,110.15,20.75,15.4,3.3,2.53,0.97
372,110.25,20.75,19.7,4.21,3.28,1.24
373,110.35,20.75,23.1,4.89,3.81,1.46
374,109.65,20.85,21.3,4.63,3.62,1.32
375,109.75,20.85,22.4,4.87,3.77,1.39
376,109.85,20.85,18.6,4.03,3.1,1.16
377,109.95,20.85,17.3,3.72,2.88,1.07
378,110.05,20.85,19.2,4.11,3.17,1.2
379,110.15,20.85,20.3,4.35,3.33,1.28
380,110.25,20.85,19.9,4.22,3.27,1.25
381,110.35,20.85,23.6,4.99,3.89,1.49
384,109.65,20.95,21.7,4.7,3.69,1.34
385,109.75,20.95,21.2,4.59,3.61,1.31
386,109.85,20.95,16.9,3.63,2.87,1.04
387,109.95,20.95,20.4,4.36,3.39,1.26
388,110.05,20.95,20.2,4.29,3.32,1.26
389,110.15,20.95,21.4,4.5,3.47,1.34
390,110.25,20.95,23.7,5.01,3.86,1.49
391,110.35,20.95,23.7,5.0,3.93,1.49
392,110.45,20.95,23.6,5.0,3.96,1.51
393,110.55,20.95,23.3,4.91,3.9,1.51
403,109.65,21.05,22.8,4.91,3.96,1.4
404,109.75,21.05,22.1,4.76,3.72,1.38
405,109.85,21.05,18.2,3.89,3.06,1.12
406,109.95,21.05,18.2,3.86,3.07,1.11
407,110.05,21.05,22.2,4.65,3.64,1.37
408,110.15,21.05,22.6,4.72,3.64,1.41
409,110.25,21.05,24.1,5.04,3.92,1.5
410,110.35,21.05,25.2,5.28,4.14,1.57
411,110.45,21.05,23.2,4.89,3.89,1.48
412,110.55,21.05,21.8,4.59,3.68,1.39
420,101.75,21.15,21.9,5.2,3.53,1.53
423,109.65,21.15,23.2,4.97,4.04,1.42
424,109.75,21.15,22.2,4.73,3.79,1.36
425,109.85,21.15,18.4,3.88,3.12,1.12
426,109.95,21.15,19.7,4.14,3.33,1.19
427,110.05,21.15,22.3,4.66,3.72,1.36
428,110.15,21.15,22.0,4.56,3.65,1.34
429,110.25,21.15,24.8,5.14,4.07,1.52
430,110.35,21.15,24.7,5.14,4.1,1.52
431,110.45,21.15,26.4,5.52,4.37,1.63
432,110.55,21.15,23.3,4.89,3.89,1.46
435,101.25,21.25,22.9,5.41,3.7,1.59
436,101.35,21.25,20.8,4.92,3.35,1.45
437,101.45,21.25,20.4,4.83,3.28,1.42
439,101.65,21.25,21.4,5.08,3.44,1.49
440,101.75,21.25,22.1,5.27,3.56,1.54
443,109.75,21.25,24.2,5.09,4.17,1.47
444,109.85,21.25,22.2,4.62,3.85,1.34
445,109.95,21.25,20.1,4.18,3.42,1.21
446,110.05,21.25,20.3,4.19,3.45,1.22
447,110.15,21.25,21.2,4.35,3.63,1.26
448,110.25,21.25,21.5,4.41,3.65,1.29
449,110.35,21.25,25.3,5.21,4.21,1.53
450,110.45,21.25,25.9,5.33,4.32,1.56
451,110.55,21.25,25.3,5.19,4.22,1.53
452,110.65,21.25,23.8,4.94,4.0,1.45
465,101.25,21.35,23.9,5.65,3.85,1.66
466,101.35,21.35,23.1,5.51,3.71,1.61
467,101.45,21.35,21.0,5.01,3.36,1.46
468,101.55,21.35,21.0,5.0,3.37,1.46
469,101.65,21.35,20.5,4.9,3.29,1.43
474,109.85,21.35,22.4,4.65,3.91,1.35
475,109.95,21.35,23.1,4.75,4.0,1.39
476,110.05,21.35,21.2,4.34,3.68,1.26
477,110.15,21.35,22.0,4.49,3.78,1.31
478,110.25,21.35,23.6,4.81,4.05,1.4
479,110.35,21.35,27.7,5.65,4.71,1.63
480,110.45,21.35,27.0,5.52,4.51,1.61
481,110.55,21.35,25.3,5.16,4.26,1.51
482,110.65,21.35,25.8,5.32,4.33,1.56
483,110.75,21.35,26.1,5.46,4.39,1.63
484,110.85,21.35,24.7,5.2,4.25,1.58
498,101.25,21.45,23.9,5.67,3.83,1.65
499,101.35,21.45,23.8,5.7,3.81,1.65
500,101.45,21.45,20.6,4.92,3.29,1.43
501,101.55,21.45,23.9,5.73,3.82,1.67
502,101.65,21.45,21.7,5.2,3.48,1.51
503,101.75,21.45,20.4,4.87,3.26,1.41
506,109.05,21.45,26.9,5.56,4.78,1.56
507,109.15,21.45,26.9,5.57,4.77,1.56
508,109.25,21.45,28.9,5.98,5.12,1.67
509,109.35,21.45,27.9,5.83,4.96,1.63
510,109.45,21.45,26.5,5.59,4.71,1.57
511,109.85,21.45,24.9,5.11,4.38,1.48
512,109.95,21.45,23.9,4.9,4.24,1.42
513,110.05,21.45,22.1,4.5,3.92,1.31
514,110.15,21.45,22.4,4.55,3.91,1.32
515,110.25,21.45,26.5,5.38,4.62,1.56
516,110.35,21.45,30.2,6.19,5.16,1.78
517,110.45,21.45,28.1,5.73,4.78,1.66
518,110.55,21.45,25.8,5.27,4.41,1.53
519,110.65,21.45,27.8,5.71,4.73,1.66
520,110.75,21.45,28.2,5.84,4.78,1.72
521,110.85,21.45,24.8,5.19,4.21,1.54
522,110.95,21.45,25.0,5.24,4.29,1.54
523,111.05,21.45,25.5,5.35,4.35,1.58
524,111.15,21.45,23.3,4.92,3.93,1.46
525,111.25,21.45,22.3,4.74,3.75,1.42
526,111.35,21.45,21.5,4.57,3.61,1.36
530,100.15,21.55,19.6,4.68,3.2,1.35
531,100.25,21.55,19.2,4.6,3.11,1.32
532,100.35,21.55,19.8,4.72,3.16,1.37
533,100.45,21.55,19.7,4.71,3.09,1.37
534,100.55,21.55,20.7,4.97,3.26,1.45
535,100.65,21.55,24.9,5.95,3.94,1.73
541,101.25,21.55,23.8,5.66,3.79,1.64
542,101.35,21.55,23.7,5.68,3.76,1.64
543,101.45,21.55,22.9,5.5,3.62,1.6
544,101.55,21.55,22.7,5.44,3.57,1.6
545,101.65,21.55,22.1,5.3,3.51,1.54
546,101.75,21.55,20.6,4.93,3.28,1.43
554,107.95,21.55,24.1,5.08,4.05,1.5
555,108.05,21.55,23.9,5.0,4.03,1.47
556,108.15,21.55,24.1,5.03,4.1,1.46
557,108.25,21.55,24.2,5.04,4.15,1.45
559,108.45,21.55,26.4,5.43,4.55,1.54
560,109.15,21.55,30.2,6.09,5.22,1.69
561,109.25,21.55,30.3,6.17,5.27,1.71
562,109.35,21.55,28.5,5.87,5.07,1.63
563,109.45,21.55,29.7,6.13,5.25,1.72
564,109.55,21.55,27.8,5.76,4.94,1.63
565,109.65,21.55,24.5,5.04,4.36,1.44
566,109.75,21.55,24.4,4.96,4.37,1.45
567,109.85,21.55,26.3,5.31,4.73,1.55
568,109.95,21.55,24.5,4.95,4.4,1.44
569,110.05,21.55,24.4,4.95,4.38,1.44
570,110.15,21.55,25.1,5.08,4.52,1.48
571,110.25,21.55,26.1,5.28,4.62,1.54
572,110.35,21.55,28.0,5.69,4.9,1.65
573,110.45,21.55,29.0,5.92,5.03,1.72
574,110.55,21.55,28.0,5.73,4.83,1.67
575,110.65,21.55,28.0,5.75,4.8,1.67
576,110.75,21.55,27.9,5.74,4.77,1.65
577,110.85,21.55,27.5,5.67,4.67,1.63
578,110.95,21.55,25.4,5.27,4.29,1.54
579,111.05,21.55,24.6,5.16,4.17,1.5
580,111.15,21.55,24.8,5.23,4.19,1.51
581,111.25,21.55,23.7,5.01,3.98,1.45
582,111.35,21.55,22.2,4.71,3.73,1.38
583,111.45,21.55,22.4,4.75,3.74,1.4
584,111.55,21.55,22.3,4.72,3.73,1.39
585,111.65,21.55,20.7,4.39,3.51,1.31
586,111.85,21.55,20.5,4.37,3.53,1.34
591,100.25,21.65,20.0,4.81,3.2,1.39
592,100.35,21.65,19.0,4.56,3.0,1.32
593,100.45,21.65,16.1,3.84,2.52,1.13
594,100.55,21.65,18.6,4.46,2.9,1.3
595,100.65,21.65,23.1,5.57,3.58,1.6
596,100.75,21.65,25.0,6.01,3.89,1.72
601,101.25,21.65,23.0,5.45,3.65,1.57
602,101.35,21.65,22.9,5.44,3.57,1.57
603,101.45,21.65,21.7,5.19,3.38,1.53
604,101.55,21.65,19.7,4.71,3.07,1.4
605,101.65,21.65,20.3,4.86,3.19,1.42
606,101.75,21.65,19.4,4.65,3.1,1.35
614,107.55,21.65,18.8,4.17,3.18,1.22
615,107.65,21.65,17.3,3.76,2.9,1.1
616,107.75,21.65,26.8,5.81,4.42,1.73
617,107.85,21.65,23.8,5.13,3.94,1.52
618,107.95,21.65,22.1,4.71,3.67,1.38
619,108.05,21.65,22.9,4.79,3.85,1.39
620,108.15,21.65,22.7,4.73,3.88,1.37
621,108.25,21.65,23.9,4.97,4.1,1.42
622,108.35,21.65,27.7,5.71,4.72,1.62
623,108.45,21.65,28.3,5.81,4.82,1.65
624,108.55,21.65,28.9,5.95,4.98,1.69
625,108.75,21.65,28.8,5.99,5.16,1.69
626,108.85,21.65,28.9,5.99,5.16,1.69
627,108.95,21.65,28.5,5.85,5.01,1.62
628,109.05,21.65,29.9,6.0,5.09,1.67
