GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
76,109.45,18.75,7.8,1.69,1.18,0.53
77,109.55,18.75,6.9,1.5,1.04,0.47
78,109.65,18.75,7.0,1.5,1.03,0.47
79,109.75,18.75,7.2,1.53,1.05,0.48
80,109.85,18.75,5.3,1.15,0.79,0.35
81,109.95,18.75,6.1,1.29,0.88,0.4
82,110.05,18.75,6.7,1.41,0.95,0.43
83,110.15,18.75,7.1,1.48,1.0,0.45
84,110.25,18.75,9.5,1.96,1.32,0.6
85,110.35,18.75,10.4,2.11,1.45,0.66
86,110.45,18.75,11.0,2.2,1.54,0.69
87,110.55,18.75,10.4,2.09,1.46,0.66
88,108.65,18.85,12.8,2.64,1.84,0.8
89,108.75,18.85,10.4,2.18,1.5,0.65
90,108.85,18.85,8.7,1.83,1.26,0.55
91,108.95,18.85,7.0,1.48,1.03,0.44
92,109.05,18.85,8.8,1.87,1.3,0.56
93,109.15,18.85,8.7,1.87,1.3,0.57
94,109.25,18.85,8.9,1.91,1.33,0.58
95,109.35,18.85,7.8,1.68,1.17,0.52
96,109.45,18.85,7.7,1.67,1.16,0.52
97,109.55,18.85,6.5,1.4,0.98,0.44
98,109.65,18.85,6.3,1.36,0.95,0.42
99,109.75,18.85,5.7,1.23,0.85,0.38
100,109.85,18.85,6.0,1.29,0.88,0.4
101,109.95,18.85,6.6,1.43,0.96,0.43
102,110.05,18.85,7.4,1.56,1.05,0.47
103,110.15,18.85,6.9,1.43,0.96,0.43
104,110.25,18.85,7.1,1.47,0.99,0.45
105,110.35,18.85,10.7,2.17,1.48,0.67
106,110.45,18.85,11.2,2.27,1.57,0.71
107,110.55,18.85,10.3,2.06,1.43,0.64
108,108.65,18.95,12.5,2.61,1.8,0.78
109,108.75,18.95,9.9,2.06,1.41,0.61
110,108.85,18.95,9.9,2.07,1.41,0.61
111,108.95,18.95,9.4,1.99,1.36,0.59
112,109.05,18.95,7.3,1.54,1.08,0.46
113,109.15,18.95,6.9,1.49,1.04,0.45
114,109.25,18.95,7.8,1.68,1.18,0.51
115,109.35,18.95,8.3,1.78,1.24,0.55
116,109.45,18.95,9.6,2.06,1.44,0.64
117,109.55,18.95,8.0,1.73,1.2,0.53
118,109.65,18.95,7.0,1.52,1.06,0.47
119,109.75,18.95,4.8,1.03,0.72,0.31
120,109.85,18.95,6.3,1.37,0.93,0.41
121,109.95,18.95,6.8,1.46,0.98,0.44
122,110.05,18.95,7.9,1.67,1.13,0.5
123,110.15,18.95,7.6,1.6,1.09,0.48
124,110.25,18.95,6.9,1.43,0.97,0.43
125,110.35,18.95,8.5,1.75,1.19,0.53
126,110.45,18.95,10.8,2.2,1.47,0.67
127,110.55,18.95,10.7,2.16,1.45,0.66
128,108.65,19.05,14.5,3.01,2.06,0.89
129,108.75,19.05,11.1,2.31,1.56,0.67
130,108.85,19.05,10.8,2.25,1.52,0.66
131,108.95,19.05,10.8,2.27,1.55,0.67
132,109.05,19.05,8.2,1.73,1.21,0.52
133,109.15,19.05,8.6,1.84,1.29,0.57
134,109.25,19.05,9.8,2.11,1.47,0.65
135,109.35,19.05,10.1,2.19,1.52,0.68
136,109.45,19.05,8.3,1.79,1.25,0.55
137,109.55,19.05,7.7,1.67,1.17,0.51
138,109.65,19.05,6.8,1.48,1.03,0.45
139,109.75,19.05,6.2,1.35,0.93,0.41
140,109.85,19.05,6.9,1.49,1.02,0.45
141,109.95,19.05,6.5,1.39,0.95,0.42
142,110.05,19.05,6.7,1.43,0.97,0.43
143,110.15,19.05,7.0,1.48,1.01,0.44
144,110.25,19.05,6.3,1.31,0.9,0.4
145,110.35,19.05,6.1,1.25,0.85,0.37
146,110.45,19.05,9.9,2.01,1.34,0.6
147,110.55,19.05,10.5,2.12,1.41,0.63
148,108.65,19.15,15.1,3.07,2.09,0.9
149,108.75,19.15,13.3,2.74,1.84,0.8
150,108.85,19.15,12.0,2.48,1.67,0.72
151,108.95,19.15,10.5,2.12,1.44,0.62
152,109.05,19.15,10.0,2.04,1.4,0.6
153,109.15,19.15,6.5,1.36,0.96,0.41
154,109.25,19.15,7.1,1.47,1.03,0.44
155,109.35,19.15,9.5,1.98,1.38,0.6
156,109.45,19.15,8.2,1.78,1.25,0.54
157,109.55,19.15,7.3,1.59,1.11,0.48
158,109.65,19.15,6.6,1.43,1.0,0.43
159,109.75,19.15,6.8,1.48,1.02,0.44
160,109.85,19.15,8.0,1.71,1.18,0.52
161,109.95,19.15,8.3,1.77,1.22,0.53
162,110.05,19.15,7.9,1.66,1.14,0.49
163,110.15,19.15,6.9,1.45,0.99,0.43
164,110.25,19.15,5.8,1.22,0.83,0.36
165,110.35,19.15,7.7,1.61,1.09,0.47
166,110.45,19.15,10.3,2.1,1.4,0.62
167,110.55,19.15,10.9,2.2,1.46,0.66
168,108.65,19.25,15.5,3.07,2.08,0.9
169,108.75,19.25,15.1,2.97,1.99,0.87
170,108.85,19.25,14.5,2.82,1.88,0.83
171,108.95,19.25,13.6,2.65,1.78,0.77
172,109.05,19.25,13.3,2.6,1.77,0.77
173,109.15,19.25,12.1,2.36,1.62,0.7
174,109.25,19.25,10.6,2.11,1.47,0.62
175,109.35,19.25,8.8,1.8,1.26,0.53
176,109.45,19.25,9.7,2.03,1.42,0.6
177,109.55,19.25,8.0,1.73,1.21,0.51
178,109.65,19.25,7.5,1.62,1.12,0.47
179,109.75,19.25,7.0,1.51,1.05,0.44
180,109.85,19.25,8.5,1.82,1.25,0.53
181,109.95,19.25,8.2,1.75,1.2,0.51
182,110.05,19.25,8.6,1.82,1.25,0.53
183,110.15,19.25,7.2,1.52,1.05,0.45
184,110.25,19.25,6.4,1.34,0.92,0.39
185,110.35,19.25,6.2,1.3,0.88,0.38
186,110.45,19.25,10.5,2.16,1.44,0.63
187,110.55,19.25,10.9,2.22,1.48,0.66
188,110.65,19.25,10.9,2.22,1.49,0.67
189,108.65,19.35,15.4,2.99,2.03,0.89
190,108.75,19.35,14.8,2.76,1.84,0.82
191,108.85,19.35,14.3,2.61,1.75,0.79
192,108.95,19.35,14.9,2.79,1.87,0.82
193,109.05,19.35,12.7,2.4,1.62,0.7
194,109.15,19.35,13.4,2.51,1.7,0.73
195,109.25,19.35,12.2,2.33,1.61,0.68
196,109.35,19.35,10.0,2.0,1.41,0.59
197,109.45,19.35,8.4,1.78,1.25,0.52
198,109.55,19.35,9.1,1.93,1.35,0.57
199,109.65,19.35,8.5,1.81,1.26,0.53
200,109.75,19.35,8.9,1.88,1.31,0.55
201,109.85,19.35,7.9,1.68,1.17,0.49
202,109.95,19.35,7.9,1.67,1.16,0.48
203,110.05,19.35,9.3,1.97,1.36,0.57
204,110.15,19.35,9.4,1.96,1.38,0.57
205,110.25,19.35,7.7,1.62,1.13,0.47
206,110.35,19.35,5.9,1.24,0.85,0.36
207,110.45,19.35,9.0,1.87,1.27,0.55
208,110.55,19.35,9.4,1.93,1.31,0.57
209,110.65,19.35,10.4,2.13,1.44,0.63
210,108.85,19.45,14.8,2.71,1.81,0.81
211,108.95,19.45,15.3,2.84,1.93,0.83
212,109.05,19.45,13.2,2.46,1.7,0.72
213,109.15,19.45,13.0,2.41,1.64,0.7
214,109.25,19.45,12.1,2.3,1.6,0.67
215,109.35,19.45,11.1,2.22,1.57,0.65
216,109.45,19.45,9.5,1.99,1.4,0.58
217,109.55,19.45,9.4,1.99,1.4,0.58
218,109.65,19.45,9.5,2.0,1.41,0.58
219,109.75,19.45,8.5,1.8,1.25,0.52
220,109.85,19.45,6.5,1.38,0.97,0.4
221,109.95,19.45,7.3,1.54,1.07,0.44
222,110.05,19.45,7.6,1.58,1.11,0.45
223,110.15,19.45,8.5,1.78,1.25,0.51
224,110.25,19.45,6.3,1.32,0.93,0.38
225,110.35,19.45,7.8,1.61,1.12,0.47
226,110.45,19.45,8.7,1.79,1.22,0.52
227,110.55,19.45,6.9,1.43,0.98,0.42
228,110.65,19.45,7.0,1.43,0.98,0.42
229,110.75,19.45,10.0,2.02,1.38,0.62
230,108.95,19.55,14.9,2.84,1.98,0.83
231,109.05,19.55,13.3,2.53,1.78,0.74
232,109.15,19.55,12.7,2.42,1.72,0.71
233,109.25,19.55,11.9,2.3,1.66,0.67
234,109.35,19.55,10.9,2.17,1.57,0.64
235,109.45,19.55,10.6,2.16,1.55,0.64
236,109.55,19.55,12.0,2.51,1.77,0.74
237,109.65,19.55,10.6,2.22,1.57,0.65
238,109.75,19.55,9.1,1.9,1.36,0.55
239,109.85,19.55,9.2,1.93,1.36,0.56
240,109.95,19.55,7.7,1.61,1.15,0.46
241,110.05,19.55,8.2,1.7,1.21,0.49
242,110.15,19.55,9.5,1.98,1.4,0.57
243,110.25,19.55,9.4,1.95,1.36,0.56
244,110.35,19.55,9.1,1.88,1.31,0.55
245,110.45,19.55,6.9,1.44,0.99,0.42
246,110.55,19.55,7.7,1.59,1.09,0.47
247,110.65,19.55,7.8,1.61,1.1,0.48
248,110.75,19.55,10.7,2.17,1.47,0.66
249,110.85,19.55,11.3,2.28,1.56,0.71
251,109.15,19.65,15.9,3.12,2.32,0.93
252,109.25,19.65,14.4,2.83,2.08,0.84
253,109.35,19.65,11.9,2.39,1.73,0.71
254,109.45,19.65,10.3,2.09,1.51,0.62
255,109.55,19.65,10.6,2.18,1.56,0.64
256,109.65,19.65,10.1,2.11,1.5,0.62
257,109.75,19.65,10.5,2.17,1.55,0.64
258,109.85,19.65,8.0,1.64,1.2,0.48
259,109.95,19.65,9.8,2.02,1.47,0.59
260,110.05,19.65,9.2,1.89,1.37,0.54
261,110.15,19.65,10.7,2.19,1.58,0.63
262,110.25,19.65,11.3,2.34,1.66,0.68
263,110.35,19.65,10.8,2.24,1.55,0.65
264,110.45,19.65,10.0,2.07,1.42,0.61
265,110.55,19.65,7.9,1.62,1.11,0.48
266,110.65,19.65,9.8,2.01,1.36,0.6
267,110.75,19.65,11.4,2.33,1.56,0.7
268,110.85,19.65,11.5,2.34,1.57,0.71
269,110.95,19.65,11.5,2.3,1.57,0.72
270,111.05,19.65,10.5,2.11,1.46,0.67
271,109.15,19.75,16.2,3.2,2.4,0.96
272,109.25,19.75,16.3,3.24,2.4,0.96
273,109.35,19.75,14.4,2.92,2.12,0.86
274,109.45,19.75,13.0,2.69,1.9,0.79
275,109.55,19.75,12.3,2.54,1.81,0.75
276,109.65,19.75,12.5,2.56,1.84,0.76
277,109.75,19.75,12.0,2.47,1.77,0.73
278,109.85,19.75,11.5,2.36,1.7,0.7
279,109.95,19.75,12.9,2.64,1.89,0.78
280,110.05,19.75,13.1,2.64,1.93,0.79
281,110.15,19.75,12.8,2.62,1.88,0.77
282,110.25,19.75,13.3,2.69,1.94,0.8
283,110.35,19.75,13.3,2.68,1.89,0.8
284,110.45,19.75,11.7,2.4,1.63,0.71
285,110.55,19.75,11.1,2.28,1.54,0.68
286,110.65,19.75,9.8,2.02,1.36,0.6
287,110.75,19.75,10.1,2.06,1.37,0.62
288,110.85,19.75,11.2,2.28,1.53,0.69
289,110.95,19.75,11.4,2.3,1.56,0.71
291,109.25,19.85,14.9,3.0,2.22,0.88
292,109.35,19.85,14.4,2.91,2.12,0.85
293,109.45,19.85,14.1,2.89,2.08,0.85
294,109.55,19.85,14.0,2.85,2.06,0.84
295,109.65,19.85,14.3,2.91,2.11,0.86
296,109.75,19.85,13.9,2.84,2.06,0.84
297,109.85,19.85,14.5,2.96,2.12,0.88
298,109.95,19.85,15.5,3.08,2.27,0.92
299,110.05,19.85,16.4,3.22,2.39,0.98
300,110.15,19.85,16.7,3.31,2.41,1.0
301,110.25,19.85,16.0,3.13,2.29,0.95
302,110.35,19.85,15.0,2.97,2.14,0.9
303,110.45,19.85,14.6,2.92,2.05,0.88
304,110.55,19.85,13.2,2.67,1.83,0.8
305,110.65,19.85,12.7,2.57,1.76,0.77
306,110.75,19.85,11.7,2.37,1.62,0.71
307,110.85,19.85,9.7,1.97,1.33,0.6
308,110.95,19.85,11.0,2.2,1.52,0.68
309,109.55,19.95,14.6,2.91,2.18,0.86
310,109.65,19.95,15.3,3.06,2.28,0.91
311,109.75,19.95,15.7,3.14,2.34,0.93
312,109.85,19.95,16.1,3.16,2.39,0.95
313,109.95,19.95,16.3,3.18,2.39,0.96
314,110.05,19.95,18.4,3.51,2.69,1.08
315,110.15,19.95,20.5,3.85,3.01,1.21
316,110.25,19.95,18.4,3.47,2.69,1.09
317,110.35,19.95,16.9,3.25,2.41,1.0
318,110.45,19.95,16.5,3.19,2.32,0.98
319,110.55,19.95,15.9,3.09,2.21,0.95
320,110.65,19.95,14.9,2.93,2.07,0.89
321,110.75,19.95,12.0,2.41,1.67,0.73
322,110.85,19.95,11.6,2.32,1.63,0.71
323,110.95,19.95,10.7,2.15,1.5,0.67
324,110.15,20.05,21.8,4.04,3.2,1.29
325,110.25,20.05,18.5,3.48,2.7,1.09
326,110.35,20.05,16.4,3.12,2.34,0.97
327,110.45,20.05,17.8,3.4,2.49,1.06
328,110.55,20.05,17.0,3.25,2.37,1.01
329,110.65,20.05,15.5,3.02,2.17,0.93
330,110.75,20.05,13.4,2.67,1.88,0.82
331,110.65,20.15,14.0,2.73,1.98,0.84
332,109.95,20.25,16.2,3.18,2.4,0.94
333,110.05,20.25,16.3,3.19,2.4,0.96
334,110.15,20.25,15.7,3.08,2.29,0.92
335,110.25,20.25,16.1,3.15,2.33,0.95
336,110.35,20.25,15.8,3.08,2.27,0.93
337,109.85,20.35,15.5,3.08,2.33,0.91
338,109.95,20.35,16.1,3.2,2.4,0.94
339,110.05,20.35,14.5,2.88,2.14,0.85
340,110.15,20.35,13.9,2.79,2.02,0.83
341,110.25,20.35,13.7,2.73,1.99,0.81
342,110.35,20.35,14.3,2.85,2.07,0.85
343,110.45,20.35,14.1,2.82,2.05,0.86
344,109.85,20.45,15.6,3.1,2.34,0.92
345,109.95,20.45,16.0,3.19,2.38,0.93
346,110.05,20.45,13.7,2.75,2.03,0.8
347,110.15,20.45,13.5,2.71,1.97,0.8
348,110.25,20.45,12.6,2.53,1.85,0.75
349,110.35,20.45,11.6,2.34,1.7,0.69
350,110.45,20.45,14.0,2.81,2.04,0.85
351,110.55,20.45,13.9,2.79,2.03,0.85
352,109.85,20.55,16.1,3.2,2.43,0.93
353,109.95,20.55,14.3,2.87,2.17,0.83
354,110.05,20.55,13.6,2.72,2.05,0.79
355,110.15,20.55,13.3,2.66,1.99,0.78
356,110.25,20.55,11.6,2.31,1.72,0.68
357,110.35,20.55,12.0,2.39,1.78,0.71
358,110.45,20.55,13.9,2.76,2.05,0.82
359,109.75,20.65,16.0,3.17,2.46,0.92
360,109.85,20.65,14.8,2.92,2.29,0.84
361,109.95,20.65,13.8,2.74,2.11,0.79
362,110.05,20.65,14.1,2.8,2.14,0.81
363,110.15,20.65,13.6,2.69,2.06,0.79
364,110.25,20.65,13.9,2.75,2.1,0.81
365,110.35,20.65,14.1,2.81,2.1,0.83
366,110.45,20.65,15.1,2.97,2.23,0.89
367,109.75,20.75,16.6,3.26,2.55,0.94
368,109.85,20.75,14.3,2.8,2.21,0.81
369,109.95,20.75,14.6,2.87,2.26,0.83
370,110.05,20.75,13.9,2.74,2.15,0.8
371,110.15,20.75,13.8,2.72,2.1,0.8
372,110.25,20.75,14.4,2.84,2.18,0.83
373,110.35,20.75,16.2,3.19,2.42,0.94
374,109.65,20.85,16.4,3.24,2.62,0.93
375,109.75,20.85,17.1,3.36,2.69,0.97
376,109.85,20.85,14.4,2.8,2.27,0.81
377,109.95,20.85,13.1,2.55,2.08,0.74
378,110.05,20.85,14.9,2.9,2.32,0.85
379,110.15,20.85,15.8,3.08,2.43,0.9
380,110.25,20.85,14.0,2.71,2.14,0.79
381,110.35,20.85,16.2,3.17,2.46,0.93
384,109.65,20.95,16.5,3.23,2.66,0.93
385,109.75,20.95,16.5,3.19,2.64,0.93
386,109.85,20.95,10.5,2.0,1.73,0.58
387,109.95,20.95,14.8,2.86,2.36,0.82
388,110.05,20.95,15.7,3.05,2.48,0.88
389,110.15,20.95,16.2,3.1,2.53,0.91
390,110.25,20.95,17.3,3.31,2.65,0.98
391,110.35,20.95,16.5,3.19,2.51,0.94
392,110.45,20.95,16.0,3.12,2.44,0.93
393,110.55,20.95,15.7,3.06,2.4,0.92
403,109.65,21.05,17.4,3.35,2.84,0.97
404,109.75,21.05,17.0,3.27,2.72,0.96
405,109.85,21.05,13.6,2.59,2.22,0.75
406,109.95,21.05,13.6,2.6,2.26,0.75
407,110.05,21.05,16.0,3.04,2.59,0.88
408,110.15,21.05,16.2,3.08,2.54,0.9
409,110.25,21.05,16.7,3.16,2.6,0.93
410,110.35,21.05,18.6,3.53,2.86,1.04
411,110.45,21.05,16.0,3.1,2.45,0.92
412,110.55,21.05,14.4,2.81,2.23,0.84
420,101.75,21.15,9.3,1.83,1.54,0.65
423,109.65,21.15,17.8,3.43,2.93,1.0
424,109.75,21.15,15.8,3.02,2.6,0.87
425,109.85,21.15,13.2,2.49,2.21,0.72
426,109.95,21.15,14.2,2.67,2.38,0.78
427,110.05,21.15,16.3,3.05,2.7,0.89
428,110.15,21.15,16.8,3.15,2.78,0.92
429,110.25,21.15,18.7,3.5,2.98,1.02
430,110.35,21.15,19.5,3.68,3.03,1.08
431,110.45,21.15,20.2,3.84,3.07,1.13
432,110.55,21.15,18.2,3.51,2.79,1.03
435,101.25,21.25,10.5,2.05,1.73,0.74
436,101.35,21.25,9.7,1.88,1.6,0.68
437,101.45,21.25,9.5,1.86,1.56,0.66
439,101.65,21.25,9.6,1.89,1.57,0.66
440,101.75,21.25,9.7,1.91,1.59,0.67
443,109.75,21.25,18.1,3.42,3.0,0.99
444,109.85,21.25,16.2,3.02,2.74,0.88
445,109.95,21.25,14.7,2.74,2.51,0.79
446,110.05,21.25,15.3,2.8,2.64,0.81
447,110.15,21.25,16.9,3.07,2.95,0.89
448,110.25,21.25,17.7,3.23,3.01,0.95
449,110.35,21.25,19.1,3.55,3.06,1.04
450,110.45,21.25,20.6,3.84,3.23,1.12
451,110.55,21.25,20.8,3.89,3.29,1.13
452,110.65,21.25,19.0,3.63,2.94,1.06
465,101.25,21.35,11.7,2.28,1.91,0.82
466,101.35,21.35,10.1,1.97,1.62,0.69
467,101.45,21.35,9.3,1.85,1.51,0.64
468,101.55,21.35,9.2,1.82,1.5,0.63
469,101.65,21.35,9.5,1.88,1.53,0.64
474,109.85,21.35,15.1,2.81,2.59,0.82
475,109.95,21.35,17.1,3.17,2.94,0.92
476,110.05,21.35,16.7,3.02,2.9,0.88
477,110.15,21.35,16.7,3.0,2.95,0.88
478,110.25,21.35,17.7,3.19,3.05,0.93
479,110.35,21.35,20.9,3.8,3.43,1.11
480,110.45,21.35,20.3,3.76,3.27,1.09
481,110.55,21.35,19.3,3.57,3.08,1.03
482,110.65,21.35,19.8,3.72,3.16,1.08
483,110.75,21.35,19.2,3.66,3.0,1.1
484,110.85,21.35,17.7,3.38,2.79,1.03
498,101.25,21.45,11.9,2.35,1.87,0.81
499,101.35,21.45,11.8,2.37,1.85,0.8
500,101.45,21.45,9.0,1.81,1.42,0.61
501,101.55,21.45,11.2,2.26,1.78,0.76
502,101.65,21.45,10.2,2.07,1.62,0.69
503,101.75,21.45,9.3,1.87,1.48,0.62
506,109.05,21.45,22.9,4.21,3.68,1.21
507,109.15,21.45,22.5,4.17,3.63,1.19
508,109.25,21.45,22.0,4.05,3.54,1.17
509,109.35,21.45,20.5,3.83,3.36,1.1
510,109.45,21.45,20.4,3.84,3.37,1.11
511,109.85,21.45,18.5,3.37,3.16,0.97
512,109.95,21.45,18.2,3.26,3.12,0.95
513,110.05,21.45,18.3,3.24,3.16,0.94
514,110.15,21.45,18.5,3.27,3.19,0.96
515,110.25,21.45,20.0,3.55,3.38,1.04
516,110.35,21.45,20.9,3.77,3.47,1.11
517,110.45,21.45,20.0,3.65,3.31,1.08
518,110.55,21.45,18.8,3.51,3.13,1.02
519,110.65,21.45,19.6,3.66,3.23,1.08
520,110.75,21.45,19.4,3.64,3.14,1.09
521,110.85,21.45,20.1,3.82,3.15,1.15
522,110.95,21.45,20.4,3.9,3.14,1.18
523,111.05,21.45,20.6,3.97,3.09,1.19
524,111.15,21.45,18.8,3.67,2.82,1.09
525,111.25,21.45,17.8,3.49,2.64,1.04
526,111.35,21.45,17.5,3.41,2.58,1.01
530,100.15,21.55,11.9,2.34,1.97,0.84
531,100.25,21.55,12.0,2.35,1.96,0.83
532,100.35,21.55,11.8,2.31,1.9,0.82
533,100.45,21.55,10.6,2.08,1.65,0.73
534,100.55,21.55,10.7,2.09,1.65,0.74
535,100.65,21.55,13.4,2.63,2.1,0.93
541,101.25,21.55,12.3,2.46,1.88,0.83
542,101.35,21.55,12.4,2.55,1.89,0.84
543,101.45,21.55,11.7,2.48,1.75,0.79
544,101.55,21.55,11.3,2.4,1.67,0.75
545,101.65,21.55,10.9,2.27,1.65,0.73
546,101.75,21.55,8.8,1.78,1.38,0.59
554,107.95,21.55,18.3,3.45,2.76,1.02
555,108.05,21.55,19.0,3.58,2.87,1.04
556,108.15,21.55,19.3,3.63,2.93,1.05
557,108.25,21.55,19.9,3.72,3.1,1.07
559,108.45,21.55,23.7,4.27,3.73,1.23
560,109.15,21.55,25.2,4.49,3.99,1.28
561,109.25,21.55,23.3,4.21,3.72,1.22
562,109.35,21.55,21.7,3.98,3.53,1.15
563,109.45,21.55,21.4,3.96,3.55,1.14
564,109.55,21.55,21.0,3.88,3.51,1.13
565,109.65,21.55,19.7,3.62,3.34,1.05
566,109.75,21.55,19.8,3.56,3.38,1.05
567,109.85,21.55,20.2,3.59,3.49,1.05
568,109.95,21.55,19.6,3.46,3.38,1.0
569,110.05,21.55,20.6,3.56,3.48,1.03
570,110.15,21.55,21.8,3.65,3.63,1.07
571,110.25,21.55,21.4,3.65,3.56,1.06
572,110.35,21.55,20.3,3.57,3.44,1.06
573,110.45,21.55,19.2,3.44,3.29,1.04
574,110.55,21.55,19.1,3.5,3.3,1.07
575,110.65,21.55,20.3,3.74,3.41,1.12
576,110.75,21.55,20.6,3.85,3.39,1.15
577,110.85,21.55,21.2,3.96,3.45,1.19
578,110.95,21.55,20.3,3.83,3.23,1.15
579,111.05,21.55,19.5,3.68,2.98,1.12
580,111.15,21.55,19.7,3.69,2.95,1.14
581,111.25,21.55,19.3,3.64,2.87,1.12
582,111.35,21.55,18.5,3.55,2.72,1.07
583,111.45,21.55,17.7,3.41,2.59,1.02
584,111.55,21.55,17.0,3.26,2.5,0.97
585,111.65,21.55,15.8,3.04,2.34,0.9
586,111.85,21.55,16.0,3.04,2.44,0.91
591,100.25,21.65,12.7,2.52,2.04,0.88
592,100.35,21.65,12.1,2.41,1.88,0.83
593,100.45,21.65,11.6,2.29,1.78,0.8
594,100.55,21.65,11.0,2.18,1.69,0.76
595,100.65,21.65,11.8,2.33,1.77,0.8
596,100.75,21.65,13.9,2.76,2.1,0.95
601,101.25,21.65,11.8,2.33,1.77,0.79
602,101.35,21.65,11.4,2.31,1.65,0.75
603,101.45,21.65,9.8,2.09,1.44,0.66
604,101.55,21.65,10.0,2.14,1.45,0.67
605,101.65,21.65,8.9,1.89,1.33,0.59
606,101.75,21.65,9.2,1.87,1.42,0.61
614,107.55,21.65,13.2,2.56,2.12,0.76
615,107.65,21.65,12.5,2.37,1.96,0.71
616,107.75,21.65,14.2,2.72,2.19,0.81
617,107.85,21.65,13.8,2.63,2.12,0.78
618,107.95,21.65,14.8,2.8,2.26,0.82
619,108.05,21.65,16.1,3.0,2.43,0.88
620,108.15,21.65,16.0,3.0,2.43,0.87
621,108.25,21.65,19.7,3.67,3.04,1.05
622,108.35,21.65,23.4,4.23,3.64,1.21
623,108.45,21.65,24.2,4.32,3.8,1.25
624,108.55,21.65,23.2,4.17,3.69,1.2
625,108.75,21.65,21.6,3.91,3.63,1.12
626,108.85,21.65,21.8,3.95,3.65,1.13
627,108.95,21.65,22.9,4.13,3.74,1.18
628,109.05,21.65,24.1,4.28,3.88,1.22
