GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
109,108.75,18.95,21.6,4.77,2.88,1.6
110,108.85,18.95,23.1,5.18,3.03,1.72
111,108.95,18.95,20.0,4.49,2.66,1.5
112,109.05,18.95,17.2,3.9,2.31,1.32
113,109.15,18.95,16.5,3.78,2.25,1.28
114,109.25,18.95,18.9,4.39,2.63,1.49
115,109.35,18.95,20.2,4.73,2.83,1.61
116,109.45,18.95,20.8,4.86,2.91,1.66
117,109.55,18.95,18.6,4.36,2.61,1.49
118,109.65,18.95,14.4,3.36,2.02,1.15
119,109.75,18.95,11.3,2.6,1.58,0.88
120,109.85,18.95,12.9,2.95,1.78,0.99
121,109.95,18.95,13.6,3.08,1.86,1.04
122,110.05,18.95,21.5,4.87,2.91,1.64
123,110.15,18.95,22.5,5.04,3.04,1.71
124,110.25,18.95,21.5,4.72,2.89,1.63
125,110.35,18.95,21.3,4.63,2.84,1.61
126,110.45,18.95,22.9,4.94,3.05,1.73
127,110.55,18.95,22.5,4.85,3.01,1.71
128,108.65,19.05,23.3,5.11,3.15,1.72
129,108.75,19.05,23.5,5.13,2.99,1.67
130,108.85,19.05,23.6,5.2,3.02,1.7
131,108.95,19.05,25.3,5.68,3.32,1.87
132,109.05,19.05,17.3,3.94,2.34,1.33
133,109.15,19.05,18.8,4.31,2.59,1.46
134,109.25,19.05,20.3,4.68,2.81,1.58
135,109.35,19.05,20.9,4.86,2.92,1.65
136,109.45,19.05,19.5,4.53,2.73,1.53
137,109.55,19.05,17.0,3.96,2.38,1.34
138,109.65,19.05,14.5,3.38,2.03,1.14
139,109.75,19.05,13.5,3.12,1.88,1.05
140,109.85,19.05,17.7,4.11,2.46,1.37
141,109.95,19.05,13.3,3.03,1.82,1.01
142,110.05,19.05,14.6,3.28,1.99,1.11
143,110.15,19.05,16.6,3.72,2.26,1.26
144,110.25,19.05,22.0,4.88,2.97,1.66
145,110.35,19.05,19.1,4.12,2.53,1.42
146,110.45,19.05,20.8,4.47,2.73,1.56
147,110.55,19.05,22.2,4.75,2.9,1.66
148,108.65,19.15,24.9,5.3,3.21,1.72
149,108.75,19.15,23.7,5.11,3.0,1.65
150,108.85,19.15,24.4,5.33,3.11,1.73
151,108.95,19.15,26.5,5.52,3.21,1.78
152,109.05,19.15,22.4,4.69,2.77,1.55
153,109.15,19.15,15.0,3.34,2.02,1.13
154,109.25,19.15,15.2,3.33,2.01,1.12
155,109.35,19.15,18.8,4.07,2.44,1.37
156,109.45,19.15,17.7,4.08,2.46,1.38
157,109.55,19.15,15.3,3.52,2.13,1.19
158,109.65,19.15,14.0,3.17,1.92,1.06
159,109.75,19.15,13.7,3.13,1.89,1.04
160,109.85,19.15,18.6,4.31,2.58,1.43
161,109.95,19.15,20.1,4.61,2.76,1.52
162,110.05,19.15,23.0,5.18,3.12,1.73
163,110.15,19.15,22.5,5.06,3.05,1.71
164,110.25,19.15,20.4,4.51,2.75,1.53
165,110.35,19.15,20.4,4.41,2.69,1.52
166,110.45,19.15,23.7,5.09,3.1,1.77
167,110.55,19.15,25.2,5.37,3.27,1.87
168,108.65,19.25,24.4,5.03,3.03,1.62
169,108.75,19.25,22.5,4.55,2.69,1.46
170,108.85,19.25,24.6,4.86,2.84,1.57
171,108.95,19.25,26.7,5.27,3.09,1.7
172,109.05,19.25,29.1,5.76,3.39,1.87
173,109.15,19.25,21.9,4.35,2.58,1.43
174,109.25,19.25,21.4,4.36,2.59,1.44
175,109.35,19.25,16.4,3.45,2.07,1.15
176,109.45,19.25,21.1,4.54,2.7,1.51
177,109.55,19.25,15.4,3.42,2.06,1.14
178,109.65,19.25,12.7,2.83,1.73,0.94
179,109.75,19.25,15.3,3.45,2.07,1.13
180,109.85,19.25,19.3,4.4,2.64,1.45
181,109.95,19.25,19.1,4.32,2.61,1.43
182,110.05,19.25,22.3,5.02,3.03,1.67
183,110.15,19.25,22.5,5.01,3.05,1.67
184,110.25,19.25,22.1,4.8,2.93,1.64
185,110.35,19.25,20.1,4.35,2.66,1.48
186,110.45,19.25,25.5,5.5,3.36,1.89
187,110.55,19.25,27.2,5.86,3.57,2.02
188,110.65,19.25,27.0,5.85,3.59,2.03
189,108.65,19.35,23.6,4.77,2.87,1.54
190,108.75,19.35,21.8,4.22,2.51,1.37
191,108.85,19.35,23.9,4.49,2.66,1.45
192,108.95,19.35,25.1,4.79,2.82,1.54
193,109.05,19.35,23.3,4.44,2.62,1.45
194,109.15,19.35,25.2,4.79,2.81,1.56
195,109.25,19.35,22.5,4.38,2.59,1.44
196,109.35,19.35,23.3,4.79,2.82,1.58
197,109.45,19.35,17.4,3.75,2.24,1.23
198,109.55,19.35,18.9,4.09,2.43,1.34
199,109.65,19.35,17.4,3.84,2.3,1.26
200,109.75,19.35,23.8,5.36,3.21,1.75
201,109.85,19.35,22.9,5.16,3.12,1.69
202,109.95,19.35,19.7,4.42,2.68,1.46
203,110.05,19.35,22.2,4.94,3.01,1.64
204,110.15,19.35,24.0,5.25,3.25,1.76
205,110.25,19.35,23.2,5.03,3.11,1.7
206,110.35,19.35,20.8,4.5,2.75,1.53
207,110.45,19.35,24.1,5.21,3.16,1.78
208,110.55,19.35,25.5,5.5,3.34,1.88
209,110.65,19.35,27.6,6.0,3.67,2.07
210,108.85,19.45,22.5,4.28,2.56,1.38
211,108.95,19.45,24.5,4.76,2.87,1.52
212,109.05,19.45,25.7,4.97,2.98,1.57
213,109.15,19.45,26.1,4.95,2.91,1.6
214,109.25,19.45,27.1,5.32,3.17,1.7
215,109.35,19.45,26.2,5.44,3.26,1.72
216,109.45,19.45,22.8,4.9,2.88,1.6
217,109.55,19.45,25.4,5.51,3.23,1.79
218,109.65,19.45,25.2,5.55,3.28,1.8
219,109.75,19.45,24.8,5.59,3.35,1.82
220,109.85,19.45,23.2,5.23,3.17,1.72
221,109.95,19.45,23.4,5.22,3.17,1.71
222,110.05,19.45,24.3,5.33,3.27,1.77
223,110.15,19.45,25.4,5.55,3.44,1.86
224,110.25,19.45,26.0,5.67,3.5,1.9
225,110.35,19.45,23.7,5.14,3.14,1.72
226,110.45,19.45,24.0,5.2,3.16,1.77
227,110.55,19.45,24.6,5.31,3.24,1.81
228,110.65,19.45,26.3,5.7,3.47,1.95
229,110.75,19.45,26.8,5.87,3.68,2.07
230,108.95,19.55,27.3,5.46,3.38,1.74
231,109.05,19.55,25.7,5.16,3.21,1.64
232,109.15,19.55,26.3,5.25,3.23,1.66
233,109.25,19.55,28.1,5.75,3.54,1.82
234,109.35,19.55,29.4,6.17,3.75,1.95
235,109.45,19.55,27.2,5.84,3.5,1.85
236,109.55,19.55,28.9,6.34,3.77,2.03
237,109.65,19.55,23.2,5.1,3.06,1.64
238,109.75,19.55,23.8,5.24,3.17,1.71
239,109.85,19.55,25.0,5.53,3.37,1.82
240,109.95,19.55,24.7,5.43,3.31,1.79
241,110.05,19.55,25.4,5.58,3.41,1.84
242,110.15,19.55,26.5,5.78,3.55,1.91
243,110.25,19.55,25.1,5.49,3.36,1.81
244,110.35,19.55,24.2,5.28,3.21,1.77
245,110.45,19.55,25.7,5.56,3.38,1.89
246,110.55,19.55,25.0,5.4,3.29,1.84
247,110.65,19.55,26.2,5.67,3.47,1.94
248,110.75,19.55,29.8,6.48,3.99,2.25
249,110.85,19.55,24.3,5.31,3.29,1.86
251,109.15,19.65,27.8,5.88,3.83,1.9
252,109.25,19.65,27.7,5.83,3.77,1.86
253,109.35,19.65,27.8,5.89,3.68,1.88
254,109.45,19.65,26.6,5.69,3.5,1.83
255,109.55,19.65,24.6,5.3,3.25,1.72
256,109.65,19.65,23.7,5.12,3.14,1.67
257,109.75,19.65,24.3,5.25,3.23,1.72
258,109.85,19.65,25.7,5.55,3.44,1.82
259,109.95,19.65,24.7,5.37,3.31,1.76
260,110.05,19.65,24.0,5.24,3.21,1.71
261,110.15,19.65,25.8,5.6,3.44,1.83
262,110.25,19.65,27.3,5.94,3.62,1.95
263,110.35,19.65,27.9,6.08,3.68,2.03
264,110.45,19.65,27.5,5.95,3.63,2.02
265,110.55,19.65,26.5,5.74,3.5,1.96
266,110.65,19.65,26.4,5.7,3.49,1.95
267,110.75,19.65,29.3,6.3,3.85,2.18
268,110.85,19.65,25.0,5.4,3.31,1.87
269,110.95,19.65,20.9,4.54,2.81,1.58
270,111.05,19.65,19.1,4.19,2.64,1.48
271,109.15,19.75,28.8,6.11,4.03,1.98
272,109.25,19.75,30.4,6.45,4.24,2.07
273,109.35,19.75,29.2,6.24,4.02,2.02
274,109.45,19.75,27.1,5.82,3.62,1.89
275,109.55,19.75,26.4,5.66,3.51,1.85
276,109.65,19.75,26.0,5.6,3.55,1.83
277,109.75,19.75,25.0,5.4,3.4,1.78
278,109.85,19.75,26.6,5.74,3.6,1.89
279,109.95,19.75,26.8,5.78,3.63,1.91
280,110.05,19.75,29.2,6.32,3.96,2.08
281,110.15,19.75,28.4,6.15,3.78,2.01
282,110.25,19.75,30.3,6.57,4.07,2.16
283,110.35,19.75,31.2,6.72,4.23,2.26
284,110.45,19.75,29.7,6.42,3.95,2.19
285,110.55,19.75,28.5,6.14,3.79,2.1
286,110.65,19.75,27.9,6.02,3.77,2.05
287,110.75,19.75,26.5,5.7,3.5,1.97
288,110.85,19.75,25.6,5.49,3.37,1.9
289,110.95,19.75,23.6,5.1,3.15,1.76
291,109.25,19.85,29.7,6.34,4.18,2.04
292,109.35,19.85,28.1,6.02,3.92,1.95
293,109.45,19.85,27.3,5.86,3.74,1.9
294,109.55,19.85,26.9,5.77,3.7,1.89
295,109.65,19.85,29.7,6.36,4.11,2.09
296,109.75,19.85,27.5,5.9,3.81,1.95
297,109.85,19.85,28.4,6.11,3.92,2.03
298,109.95,19.85,30.6,6.57,4.27,2.19
299,110.05,19.85,31.5,6.73,4.39,2.25
300,110.15,19.85,30.8,6.61,4.22,2.21
301,110.25,19.85,32.8,7.0,4.53,2.35
302,110.35,19.85,35.2,7.52,4.85,2.55
303,110.45,19.85,31.3,6.71,4.27,2.28
304,110.55,19.85,29.0,6.24,3.94,2.12
305,110.65,19.85,27.5,5.91,3.75,2.02
306,110.75,19.85,28.6,6.12,3.87,2.11
307,110.85,19.85,23.3,5.05,3.13,1.74
308,110.95,19.85,23.0,4.98,3.12,1.72
309,109.55,19.95,28.5,6.12,4.04,2.01
310,109.65,19.95,31.0,6.65,4.38,2.18
311,109.75,19.95,30.2,6.46,4.29,2.14
312,109.85,19.95,31.1,6.62,4.44,2.21
313,109.95,19.95,31.3,6.65,4.44,2.23
314,110.05,19.95,31.9,6.76,4.54,2.28
315,110.15,19.95,35.5,7.45,5.12,2.53
316,110.25,19.95,36.8,7.73,5.27,2.63
317,110.35,19.95,35.1,7.44,4.95,2.53
318,110.45,19.95,35.1,7.42,4.93,2.53
319,110.55,19.95,31.0,6.57,4.34,2.26
320,110.65,19.95,30.7,6.56,4.25,2.24
321,110.75,19.95,28.5,6.11,3.92,2.1
322,110.85,19.95,25.2,5.46,3.49,1.88
323,110.95,19.95,23.9,5.2,3.3,1.78
324,110.15,20.05,39.3,8.19,5.74,2.79
325,110.25,20.05,37.9,7.84,5.48,2.66
326,110.35,20.05,39.4,8.27,5.68,2.82
327,110.45,20.05,40.5,8.49,5.75,2.92
328,110.55,20.05,36.4,7.62,5.14,2.64
329,110.65,20.05,35.3,7.45,4.96,2.56
330,110.75,20.05,31.0,6.62,4.33,2.28
331,110.65,20.15,35.1,7.36,5.0,2.53
332,109.95,20.25,37.6,7.65,5.05,2.51
333,110.05,20.25,38.0,7.61,4.89,2.48
334,110.15,20.25,39.8,7.79,4.92,2.51
335,110.25,20.25,44.5,8.8,5.59,2.85
336,110.35,20.25,46.1,9.29,6.1,3.1
337,109.85,20.35,32.9,6.79,4.49,2.21
338,109.95,20.35,35.6,7.24,4.67,2.33
339,110.05,20.35,33.8,6.54,4.05,2.11
340,110.15,20.35,36.0,6.59,3.96,2.19
341,110.25,20.35,36.6,6.92,4.19,2.25
342,110.35,20.35,40.6,8.12,5.21,2.68
343,110.45,20.35,38.0,7.9,5.31,2.67
344,109.85,20.45,31.7,6.54,4.29,2.12
345,109.95,20.45,32.8,6.66,4.22,2.13
346,110.05,20.45,30.3,5.9,3.64,1.9
347,110.15,20.45,31.1,5.82,3.55,1.92
348,110.25,20.45,30.3,5.79,3.54,1.9
349,110.35,20.45,31.2,6.28,3.98,2.05
350,110.45,20.45,32.6,6.75,4.46,2.27
351,110.55,20.45,31.6,6.61,4.45,2.23
352,109.85,20.55,31.5,6.51,4.14,2.08
353,109.95,20.55,28.3,5.79,3.64,1.84
354,110.05,20.55,28.0,5.6,3.48,1.79
355,110.15,20.55,29.3,5.79,3.55,1.86
356,110.25,20.55,28.7,5.74,3.57,1.86
357,110.35,20.55,30.0,6.13,3.9,1.99
358,110.45,20.55,30.7,6.38,4.18,2.12
359,109.75,20.65,28.9,6.01,3.86,1.93
360,109.85,20.65,27.6,5.72,3.66,1.84
361,109.95,20.65,27.2,5.6,3.54,1.78
362,110.05,20.65,29.9,6.13,3.78,1.95
363,110.15,20.65,29.2,5.98,3.69,1.92
364,110.25,20.65,29.4,5.98,3.71,1.92
365,110.35,20.65,30.1,6.22,3.99,2.03
366,110.45,20.65,31.1,6.54,4.41,2.21
367,109.75,20.75,29.4,6.09,3.9,1.96
368,109.85,20.75,27.2,5.64,3.62,1.82
369,109.95,20.75,27.5,5.56,3.53,1.77
370,110.05,20.75,26.8,5.35,3.35,1.71
371,110.15,20.75,26.8,5.48,3.42,1.77
372,110.25,20.75,29.4,6.0,3.77,1.92
373,110.35,20.75,32.9,6.7,4.32,2.19
374,109.65,20.85,28.0,5.78,3.8,1.86
375,109.75,20.85,30.1,6.15,3.97,1.96
376,109.85,20.85,27.4,5.45,3.49,1.73
377,109.95,20.85,26.5,5.19,3.32,1.64
378,110.05,20.85,29.4,5.63,3.55,1.8
379,110.15,20.85,30.4,5.77,3.63,1.85
380,110.25,20.85,30.1,5.79,3.7,1.87
381,110.35,20.85,32.4,6.43,4.17,2.09
384,109.65,20.95,28.3,5.8,3.83,1.85
385,109.75,20.95,29.1,5.8,3.79,1.84
386,109.85,20.95,25.9,5.06,3.32,1.6
387,109.95,20.95,29.3,5.64,3.6,1.77
388,110.05,20.95,29.9,5.48,3.49,1.75
389,110.15,20.95,31.4,5.52,3.53,1.8
390,110.25,20.95,32.6,5.88,3.76,1.91
391,110.35,20.95,32.4,6.29,4.1,2.05
392,110.45,20.95,31.9,6.51,4.37,2.15
393,110.55,20.95,30.5,6.32,4.28,2.09
403,109.65,21.05,29.4,5.91,3.93,1.87
404,109.75,21.05,29.9,5.89,3.83,1.86
405,109.85,21.05,27.1,5.28,3.48,1.67
406,109.95,21.05,27.8,5.15,3.36,1.62
407,110.05,21.05,31.5,5.51,3.56,1.77
408,110.15,21.05,31.8,5.49,3.53,1.8
409,110.25,21.05,32.2,5.63,3.62,1.83
410,110.35,21.05,34.6,6.38,4.15,2.07
411,110.45,21.05,32.1,6.52,4.38,2.16
412,110.55,21.05,29.8,6.2,4.2,2.05
420,101.75,21.15,26.0,6.3,4.06,1.88
423,109.65,21.15,29.7,5.91,3.96,1.86
424,109.75,21.15,29.9,5.82,3.86,1.83
425,109.85,21.15,27.5,5.11,3.4,1.6
426,109.95,21.15,29.7,5.32,3.51,1.69
427,110.05,21.15,31.9,5.49,3.6,1.77
428,110.15,21.15,31.2,5.28,3.47,1.71
429,110.25,21.15,33.9,5.81,3.82,1.9
430,110.35,21.15,34.3,6.15,4.04,1.99
431,110.45,21.15,36.2,6.82,4.49,2.21
432,110.55,21.15,31.8,6.34,4.24,2.08
435,101.25,21.25,25.8,6.2,4.02,1.85
436,101.35,21.25,23.5,5.65,3.66,1.67
437,101.45,21.25,24.2,5.83,3.76,1.72
439,101.65,21.25,24.4,5.87,3.79,1.76
440,101.75,21.25,25.5,6.16,3.96,1.85
443,109.75,21.25,30.9,5.84,3.93,1.83
444,109.85,21.25,30.9,5.7,3.85,1.79
445,109.95,21.25,29.9,5.27,3.53,1.67
446,110.05,21.25,30.4,5.05,3.4,1.63
447,110.15,21.25,31.4,5.01,3.45,1.64
448,110.25,21.25,31.8,5.2,3.54,1.7
449,110.35,21.25,34.3,5.98,3.99,1.94
450,110.45,21.25,36.2,6.57,4.4,2.11
451,110.55,21.25,36.1,6.69,4.49,2.15
452,110.65,21.25,32.3,6.29,4.22,2.03
465,101.25,21.35,26.2,6.29,4.07,1.88
466,101.35,21.35,24.1,5.73,3.69,1.71
467,101.45,21.35,24.7,5.88,3.78,1.76
468,101.55,21.35,24.6,5.88,3.8,1.77
469,101.65,21.35,23.8,5.67,3.65,1.7
474,109.85,21.35,31.5,5.81,3.95,1.82
475,109.95,21.35,32.9,5.84,3.94,1.84
476,110.05,21.35,32.0,5.16,3.53,1.68
477,110.15,21.35,33.0,5.14,3.55,1.7
478,110.25,21.35,34.5,5.45,3.75,1.79
479,110.35,21.35,39.4,6.62,4.52,2.13
480,110.45,21.35,38.6,7.02,4.74,2.23
481,110.55,21.35,37.7,6.92,4.68,2.2
482,110.65,21.35,38.1,7.19,4.84,2.29
483,110.75,21.35,36.9,7.24,4.89,2.35
484,110.85,21.35,34.7,7.1,4.93,2.36
498,101.25,21.45,25.6,6.07,3.89,1.81
499,101.35,21.45,23.8,5.63,3.59,1.68
500,101.45,21.45,24.2,5.67,3.62,1.71
501,101.55,21.45,23.4,5.51,3.53,1.66
502,101.65,21.45,23.7,5.57,3.59,1.69
503,101.75,21.45,24.6,5.79,3.71,1.76
506,109.05,21.45,32.4,6.76,4.64,2.1
507,109.15,21.45,32.0,6.65,4.56,2.07
508,109.25,21.45,34.5,7.07,4.82,2.2
509,109.35,21.45,33.7,6.85,4.68,2.13
510,109.45,21.45,32.7,6.63,4.54,2.08
511,109.85,21.45,33.0,5.92,4.03,1.85
512,109.95,21.45,35.0,6.04,4.13,1.91
513,110.05,21.45,34.1,5.6,3.84,1.8
514,110.15,21.45,34.6,5.52,3.79,1.8
515,110.25,21.45,38.8,6.23,4.29,2.03
516,110.35,21.45,42.3,7.09,4.86,2.28
517,110.45,21.45,40.9,7.2,4.92,2.28
518,110.55,21.45,39.7,7.27,4.94,2.29
519,110.65,21.45,43.0,7.9,5.35,2.48
520,110.75,21.45,42.5,7.93,5.37,2.52
521,110.85,21.45,36.6,7.03,4.77,2.27
522,110.95,21.45,35.5,6.9,4.68,2.22
523,111.05,21.45,34.5,6.84,4.63,2.21
524,111.15,21.45,32.2,6.59,4.45,2.16
525,111.25,21.45,30.3,6.38,4.32,2.13
526,111.35,21.45,29.3,6.16,4.17,2.04
530,100.15,21.55,26.0,6.01,4.1,1.86
531,100.25,21.55,25.7,5.99,4.02,1.83
532,100.35,21.55,25.2,5.93,3.91,1.81
533,100.45,21.55,25.5,6.01,3.87,1.85
534,100.55,21.55,24.8,5.85,3.77,1.8
535,100.65,21.55,25.1,5.98,3.84,1.8
541,101.25,21.55,25.5,6.03,3.85,1.8
542,101.35,21.55,24.7,5.78,3.66,1.73
543,101.45,21.55,24.9,5.7,3.59,1.75
544,101.55,21.55,24.3,5.51,3.46,1.7
545,101.65,21.55,25.0,5.76,3.66,1.77
546,101.75,21.55,24.6,5.74,3.67,1.76
554,107.95,21.55,29.2,6.41,4.18,2.09
555,108.05,21.55,29.5,6.41,4.2,2.09
556,108.15,21.55,29.9,6.51,4.29,2.11
557,108.25,21.55,29.5,6.41,4.26,2.06
559,108.45,21.55,32.2,6.93,4.68,2.21
560,109.15,21.55,37.3,7.59,5.11,2.32
561,109.25,21.55,36.1,7.32,4.95,2.25
562,109.35,21.55,34.9,7.0,4.75,2.17
563,109.45,21.55,36.5,7.2,4.89,2.24
564,109.55,21.55,35.1,6.83,4.64,2.12
565,109.65,21.55,31.1,5.97,4.1,1.84
566,109.75,21.55,33.1,6.26,4.31,1.92
567,109.85,21.55,36.0,6.63,4.56,2.03
568,109.95,21.55,35.4,6.17,4.27,1.93
569,110.05,21.55,35.9,5.93,4.1,1.9
570,110.15,21.55,37.7,6.08,4.22,1.95
571,110.25,21.55,39.3,6.34,4.41,2.04
572,110.35,21.55,41.7,7.02,4.85,2.23
573,110.45,21.55,42.3,7.47,5.17,2.33
574,110.55,21.55,42.8,7.79,5.39,2.41
575,110.65,21.55,43.2,7.82,5.35,2.44
576,110.75,21.55,42.8,7.62,5.23,2.4
577,110.85,21.55,41.1,7.22,5.0,2.28
578,110.95,21.55,36.8,6.67,4.61,2.11
579,111.05,21.55,35.5,6.86,4.68,2.17
580,111.15,21.55,35.6,7.23,4.97,2.3
581,111.25,21.55,33.7,7.04,4.85,2.27
582,111.35,21.55,30.7,6.41,4.4,2.09
583,111.45,21.55,30.8,6.41,4.42,2.11
584,111.55,21.55,30.7,6.39,4.39,2.09
585,111.65,21.55,28.7,6.0,4.1,2.0
586,111.85,21.55,28.1,5.88,4.04,1.99
591,100.25,21.65,26.2,6.17,4.03,1.89
592,100.35,21.65,24.8,5.82,3.78,1.8
593,100.45,21.65,22.5,5.27,3.4,1.63
594,100.55,21.65,25.2,5.95,3.8,1.82
595,100.65,21.65,25.7,6.12,3.82,1.84
596,100.75,21.65,25.6,6.09,3.83,1.82
601,101.25,21.65,25.0,5.9,3.76,1.76
602,101.35,21.65,24.6,5.71,3.59,1.72
603,101.45,21.65,24.1,5.42,3.39,1.68
604,101.55,21.65,23.5,5.24,3.27,1.63
605,101.65,21.65,24.3,5.5,3.45,1.7
606,101.75,21.65,23.9,5.57,3.55,1.7
614,107.55,21.65,22.7,5.06,3.35,1.66
615,107.65,21.65,22.1,4.88,3.21,1.6
616,107.75,21.65,30.9,6.84,4.44,2.25
617,107.85,21.65,29.3,6.45,4.21,2.11
618,107.95,21.65,28.4,6.2,4.08,2.03
619,108.05,21.65,27.4,5.94,3.92,1.94
620,108.15,21.65,27.6,5.97,3.96,1.95
621,108.25,21.65,28.5,6.18,4.13,1.99
622,108.35,21.65,33.8,7.27,4.89,2.33
623,108.45,21.65,34.4,7.38,4.98,2.37
624,108.55,21.65,35.1,7.55,5.12,2.4
625,108.75,21.65,35.4,7.51,5.25,2.33
626,108.85,21.65,35.6,7.53,5.27,2.33
627,108.95,21.65,35.7,7.46,5.12,2.3
628,109.05,21.65,36.9,7.53,5.06,2.3
