GridID,X_Lon,Y_Lat,PM2.5,SO4,NO3,BC
146,110.45,19.05,19.8,4.26,2.66,1.4
147,110.55,19.05,21.0,4.5,2.8,1.49
148,108.65,19.15,23.2,4.95,3.02,1.54
149,108.75,19.15,21.8,4.71,2.78,1.45
150,108.85,19.15,22.2,4.86,2.82,1.5
151,108.95,19.15,24.3,5.03,2.93,1.56
152,109.05,19.15,20.4,4.28,2.56,1.35
153,109.15,19.15,12.4,2.82,1.73,0.91
154,109.25,19.15,13.1,2.92,1.79,0.93
155,109.35,19.15,17.2,3.78,2.33,1.2
156,109.45,19.15,16.1,3.77,2.32,1.23
157,109.55,19.15,13.9,3.23,2.0,1.06
158,109.65,19.15,12.6,2.9,1.82,0.92
159,109.75,19.15,12.5,2.93,1.83,0.91
160,109.85,19.15,17.4,4.15,2.53,1.29
161,109.95,19.15,19.1,4.51,2.73,1.38
162,110.05,19.15,21.9,5.11,3.09,1.58
163,110.15,19.15,21.4,4.95,3.0,1.55
164,110.25,19.15,19.2,4.32,2.67,1.38
165,110.35,19.15,19.2,4.17,2.63,1.34
166,110.45,19.15,22.8,4.87,3.05,1.61
167,110.55,19.15,23.9,5.08,3.17,1.69
168,108.65,19.25,22.4,4.61,2.82,1.43
169,108.75,19.25,20.5,4.1,2.49,1.27
170,108.85,19.25,22.1,4.32,2.59,1.34
171,108.95,19.25,24.1,4.72,2.83,1.46
172,109.05,19.25,26.6,5.24,3.14,1.62
173,109.15,19.25,20.0,3.95,2.39,1.23
174,109.25,19.25,20.0,4.11,2.51,1.28
175,109.35,19.25,15.0,3.21,2.01,0.99
176,109.45,19.25,19.7,4.24,2.61,1.33
177,109.55,19.25,13.6,3.07,1.95,0.96
178,109.65,19.25,11.2,2.53,1.64,0.78
179,109.75,19.25,13.9,3.2,2.01,0.98
180,109.85,19.25,18.0,4.21,2.58,1.28
181,109.95,19.25,17.9,4.16,2.57,1.27
182,110.05,19.25,21.4,4.88,3.02,1.51
183,110.15,19.25,21.6,4.88,3.04,1.53
184,110.25,19.25,21.0,4.58,2.89,1.47
185,110.35,19.25,18.7,4.05,2.61,1.3
186,110.45,19.25,24.0,5.15,3.3,1.67
187,110.55,19.25,25.8,5.53,3.44,1.85
188,110.65,19.25,25.3,5.47,3.36,1.86
189,108.65,19.35,22.0,4.43,2.74,1.38
190,108.75,19.35,20.0,3.84,2.39,1.2
191,108.85,19.35,21.6,4.04,2.51,1.25
192,108.95,19.35,22.5,4.24,2.6,1.31
193,109.05,19.35,20.8,3.99,2.46,1.22
194,109.15,19.35,23.3,4.43,2.75,1.35
195,109.25,19.35,20.7,4.05,2.52,1.24
196,109.35,19.35,21.9,4.52,2.79,1.39
197,109.45,19.35,15.4,3.33,2.15,1.0
198,109.55,19.35,17.2,3.76,2.37,1.14
199,109.65,19.35,16.0,3.59,2.25,1.09
200,109.75,19.35,22.6,5.19,3.22,1.57
201,109.85,19.35,21.7,4.97,3.13,1.5
202,109.95,19.35,18.5,4.23,2.66,1.28
203,110.05,19.35,21.0,4.7,2.99,1.45
204,110.15,19.35,22.5,4.92,3.24,1.54
205,110.25,19.35,22.1,4.78,3.11,1.52
206,110.35,19.35,19.2,4.17,2.7,1.33
207,110.45,19.35,22.5,4.83,3.13,1.55
208,110.55,19.35,23.8,5.11,3.28,1.66
209,110.65,19.35,26.0,5.62,3.48,1.89
210,108.85,19.45,20.4,3.87,2.44,1.2
211,108.95,19.45,22.3,4.31,2.72,1.3
212,109.05,19.45,23.3,4.5,2.82,1.34
213,109.15,19.45,24.3,4.62,2.88,1.4
214,109.25,19.45,25.0,4.92,3.06,1.48
215,109.35,19.45,24.3,5.06,3.2,1.49
216,109.45,19.45,21.3,4.59,2.87,1.39
217,109.55,19.45,23.8,5.17,3.22,1.57
218,109.65,19.45,23.8,5.28,3.3,1.57
219,109.75,19.45,23.5,5.33,3.34,1.61
220,109.85,19.45,21.8,4.97,3.13,1.51
221,109.95,19.45,22.1,4.93,3.14,1.51
222,110.05,19.45,22.9,4.98,3.3,1.56
223,110.15,19.45,24.2,5.25,3.48,1.64
224,110.25,19.45,24.6,5.33,3.51,1.67
225,110.35,19.45,21.7,4.69,3.11,1.47
226,110.45,19.45,22.3,4.82,3.13,1.54
227,110.55,19.45,22.7,4.9,3.16,1.58
228,110.65,19.45,24.6,5.3,3.34,1.76
229,110.75,19.45,25.3,5.54,3.42,1.94
230,108.95,19.55,25.0,4.99,3.17,1.5
231,109.05,19.55,23.4,4.72,3.05,1.42
232,109.15,19.55,24.0,4.76,3.05,1.42
233,109.25,19.55,26.0,5.32,3.43,1.59
234,109.35,19.55,27.2,5.71,3.66,1.69
235,109.45,19.55,25.5,5.48,3.46,1.61
236,109.55,19.55,27.2,5.98,3.76,1.78
237,109.65,19.55,21.4,4.69,3.02,1.41
238,109.75,19.55,22.2,4.88,3.14,1.48
239,109.85,19.55,23.6,5.2,3.35,1.61
240,109.95,19.55,23.3,5.09,3.32,1.59
241,110.05,19.55,23.9,5.19,3.43,1.61
242,110.15,19.55,24.9,5.38,3.58,1.68
243,110.25,19.55,23.1,5.0,3.36,1.55
244,110.35,19.55,22.4,4.87,3.23,1.52
245,110.45,19.55,24.3,5.21,3.43,1.67
246,110.55,19.55,23.3,4.97,3.19,1.64
247,110.65,19.55,24.0,5.19,3.26,1.72
248,110.75,19.55,28.0,6.06,3.75,2.07
249,110.85,19.55,22.9,4.99,3.07,1.73
251,109.15,19.65,25.5,5.4,3.66,1.65
252,109.25,19.65,25.2,5.3,3.58,1.6
253,109.35,19.65,25.3,5.35,3.54,1.61
254,109.45,19.65,24.3,5.16,3.41,1.57
255,109.55,19.65,22.7,4.86,3.21,1.48
256,109.65,19.65,22.0,4.74,3.13,1.45
257,109.75,19.65,22.5,4.81,3.22,1.49
258,109.85,19.65,23.8,5.08,3.43,1.58
259,109.95,19.65,23.0,4.94,3.33,1.53
260,110.05,19.65,22.2,4.77,3.25,1.47
261,110.15,19.65,23.8,5.08,3.5,1.56
262,110.25,19.65,25.4,5.45,3.7,1.68
263,110.35,19.65,25.8,5.57,3.71,1.75
264,110.45,19.65,25.6,5.51,3.66,1.77
265,110.55,19.65,24.3,5.23,3.4,1.71
266,110.65,19.65,24.4,5.26,3.33,1.74
267,110.75,19.65,27.4,5.87,3.66,1.98
268,110.85,19.65,23.4,5.02,3.13,1.7
269,110.95,19.65,19.7,4.28,2.64,1.48
270,111.05,19.65,18.0,3.96,2.46,1.38
271,109.15,19.75,26.2,5.57,3.81,1.71
272,109.25,19.75,27.9,5.89,4.03,1.79
273,109.35,19.75,26.8,5.69,3.9,1.76
274,109.45,19.75,24.7,5.27,3.57,1.61
275,109.55,19.75,24.4,5.17,3.5,1.58
276,109.65,19.75,23.9,5.08,3.51,1.57
277,109.75,19.75,23.1,4.92,3.42,1.53
278,109.85,19.75,24.5,5.22,3.59,1.61
279,109.95,19.75,24.5,5.22,3.63,1.63
280,110.05,19.75,27.2,5.76,4.04,1.8
281,110.15,19.75,26.3,5.64,3.9,1.72
282,110.25,19.75,28.3,6.03,4.19,1.87
283,110.35,19.75,29.2,6.18,4.29,1.99
284,110.45,19.75,27.7,5.92,3.92,1.94
285,110.55,19.75,26.3,5.65,3.72,1.85
286,110.65,19.75,25.9,5.56,3.61,1.84
287,110.75,19.75,24.6,5.29,3.31,1.78
288,110.85,19.75,23.9,5.1,3.19,1.72
289,110.95,19.75,22.2,4.76,2.96,1.62
291,109.25,19.85,27.2,5.8,4.01,1.77
292,109.35,19.85,25.8,5.49,3.82,1.7
293,109.45,19.85,25.0,5.33,3.68,1.65
294,109.55,19.85,25.0,5.29,3.68,1.66
295,109.65,19.85,27.3,5.78,4.05,1.82
296,109.75,19.85,25.4,5.38,3.79,1.69
297,109.85,19.85,26.1,5.55,3.92,1.73
298,109.95,19.85,27.9,5.87,4.23,1.85
299,110.05,19.85,29.0,6.08,4.39,1.93
300,110.15,19.85,28.5,5.99,4.3,1.89
301,110.25,19.85,30.6,6.4,4.61,2.06
302,110.35,19.85,33.0,6.91,4.87,2.26
303,110.45,19.85,29.1,6.19,4.24,2.02
304,110.55,19.85,26.8,5.72,3.81,1.9
305,110.65,19.85,25.1,5.39,3.55,1.79
306,110.75,19.85,26.4,5.65,3.63,1.91
307,110.85,19.85,21.7,4.69,2.96,1.57
308,110.95,19.85,21.5,4.65,2.93,1.59
309,109.55,19.95,26.1,5.53,3.94,1.73
310,109.65,19.95,28.4,5.98,4.29,1.89
311,109.75,19.95,27.6,5.79,4.19,1.82
312,109.85,19.95,28.2,5.9,4.34,1.88
313,109.95,19.95,28.7,6.0,4.41,1.92
314,110.05,19.95,29.2,6.07,4.52,1.95
315,110.15,19.95,32.1,6.59,5.03,2.14
316,110.25,19.95,33.9,6.94,5.26,2.28
317,110.35,19.95,32.7,6.81,4.96,2.23
318,110.45,19.95,32.1,6.77,4.76,2.22
319,110.55,19.95,28.0,5.97,4.08,1.97
320,110.65,19.95,28.0,5.97,3.97,1.99
321,110.75,19.95,26.1,5.6,3.66,1.89
322,110.85,19.95,23.2,5.03,3.27,1.69
323,110.95,19.95,22.3,4.84,3.1,1.64
324,110.15,20.05,35.3,7.16,5.61,2.34
325,110.25,20.05,33.7,6.84,5.3,2.22
326,110.35,20.05,34.7,7.18,5.28,2.38
327,110.45,20.05,36.2,7.57,5.36,2.53
328,110.55,20.05,32.5,6.82,4.79,2.27
329,110.65,20.05,31.7,6.69,4.61,2.25
330,110.75,20.05,27.9,5.97,3.96,2.03
331,110.65,20.15,31.2,6.59,4.59,2.21
332,109.95,20.25,33.1,6.64,4.84,2.08
333,110.05,20.25,33.6,6.6,4.73,2.07
334,110.15,20.25,35.0,6.73,4.74,2.09
335,110.25,20.25,38.9,7.49,5.27,2.36
336,110.35,20.25,39.8,7.88,5.58,2.55
337,109.85,20.35,29.9,6.03,4.51,1.89
338,109.95,20.35,32.0,6.37,4.6,1.97
339,110.05,20.35,29.9,5.75,4.0,1.77
340,110.15,20.35,32.0,5.86,3.96,1.84
341,110.25,20.35,32.1,6.02,4.1,1.87
342,110.35,20.35,35.7,7.05,4.89,2.25
343,110.45,20.35,33.6,7.0,4.89,2.3
344,109.85,20.45,29.0,5.84,4.36,1.82
345,109.95,20.45,29.9,5.94,4.31,1.82
346,110.05,20.45,27.4,5.29,3.75,1.61
347,110.15,20.45,27.6,5.2,3.59,1.61
348,110.25,20.45,27.2,5.17,3.58,1.6
349,110.35,20.45,28.3,5.67,3.98,1.76
350,110.45,20.45,29.7,6.17,4.33,2.0
351,110.55,20.45,28.8,6.05,4.24,1.98
352,109.85,20.55,28.9,5.8,4.32,1.77
353,109.95,20.55,25.6,5.12,3.83,1.55
354,110.05,20.55,25.6,5.02,3.67,1.52
355,110.15,20.55,26.9,5.22,3.76,1.57
356,110.25,20.55,25.7,5.09,3.64,1.56
357,110.35,20.55,27.5,5.56,3.98,1.72
358,110.45,20.55,28.3,5.83,4.18,1.84
359,109.75,20.65,27.0,5.41,4.18,1.66
360,109.85,20.65,25.4,5.09,3.98,1.55
361,109.95,20.65,24.9,4.96,3.77,1.5
362,110.05,20.65,27.7,5.5,4.04,1.67
363,110.15,20.65,26.7,5.32,3.94,1.61
364,110.25,20.65,26.9,5.31,3.92,1.61
365,110.35,20.65,27.8,5.65,4.1,1.75
366,110.45,20.65,28.9,6.1,4.47,1.93
367,109.75,20.75,27.5,5.51,4.27,1.69
368,109.85,20.75,25.0,5.01,3.93,1.52
369,109.95,20.75,25.3,4.94,3.88,1.5
370,110.05,20.75,24.5,4.77,3.65,1.44
371,110.15,20.75,24.3,4.86,3.69,1.46
372,110.25,20.75,27.1,5.37,4.04,1.63
373,110.35,20.75,30.9,6.18,4.57,1.92
374,109.65,20.85,26.5,5.31,4.19,1.62
375,109.75,20.85,28.3,5.59,4.37,1.72
376,109.85,20.85,25.4,4.91,3.88,1.5
377,109.95,20.85,24.4,4.67,3.69,1.4
378,110.05,20.85,27.4,5.13,3.93,1.56
379,110.15,20.85,28.1,5.23,3.99,1.59
380,110.25,20.85,27.8,5.28,4.0,1.6
381,110.35,20.85,30.2,5.9,4.43,1.82
384,109.65,20.95,26.7,5.3,4.23,1.6
385,109.75,20.95,27.1,5.23,4.2,1.6
386,109.85,20.95,23.8,4.55,3.72,1.37
387,109.95,20.95,27.4,5.15,4.03,1.56
388,110.05,20.95,27.8,5.01,3.89,1.52
389,110.15,20.95,29.3,5.1,3.93,1.56
390,110.25,20.95,30.4,5.43,4.14,1.66
391,110.35,20.95,30.3,5.79,4.39,1.78
392,110.45,20.95,30.0,6.07,4.6,1.9
393,110.55,20.95,28.9,5.92,4.5,1.86
403,109.65,21.05,27.9,5.46,4.42,1.65
404,109.75,21.05,28.3,5.42,4.31,1.65
405,109.85,21.05,25.1,4.77,3.89,1.44
406,109.95,21.05,25.6,4.69,3.82,1.41
407,110.05,21.05,29.4,5.13,4.04,1.57
408,110.15,21.05,29.9,5.13,3.98,1.58
409,110.25,21.05,30.5,5.31,4.09,1.63
410,110.35,21.05,32.6,6.02,4.59,1.84
411,110.45,21.05,30.4,6.13,4.69,1.91
412,110.55,21.05,28.1,5.8,4.45,1.8
420,101.75,21.15,23.0,5.63,3.59,1.72
423,109.65,21.15,28.0,5.46,4.45,1.64
424,109.75,21.15,28.3,5.41,4.37,1.64
425,109.85,21.15,25.4,4.67,3.84,1.4
426,109.95,21.15,27.4,4.91,4.0,1.47
427,110.05,21.15,30.0,5.17,4.18,1.58
428,110.15,21.15,29.4,5.0,4.03,1.54
429,110.25,21.15,32.4,5.6,4.41,1.72
430,110.35,21.15,32.6,5.9,4.62,1.8
431,110.45,21.15,34.1,6.44,4.96,1.98
432,110.55,21.15,30.2,6.02,4.61,1.86
435,101.25,21.25,22.8,5.58,3.55,1.68
436,101.35,21.25,20.0,4.89,3.13,1.48
437,101.45,21.25,20.8,5.09,3.25,1.54
439,101.65,21.25,21.1,5.16,3.28,1.56
440,101.75,21.25,22.0,5.4,3.43,1.63
443,109.75,21.25,29.1,5.44,4.46,1.65
444,109.85,21.25,28.8,5.27,4.39,1.59
445,109.95,21.25,27.5,4.85,4.04,1.47
446,110.05,21.25,27.9,4.74,3.94,1.44
447,110.15,21.25,29.0,4.79,4.04,1.46
448,110.25,21.25,29.7,5.0,4.15,1.52
449,110.35,21.25,32.6,5.77,4.61,1.75
450,110.45,21.25,34.4,6.35,5.05,1.91
451,110.55,21.25,34.0,6.4,5.06,1.92
452,110.65,21.25,30.7,6.0,4.71,1.82
465,101.25,21.35,23.4,5.73,3.64,1.73
466,101.35,21.35,21.1,5.13,3.25,1.56
467,101.45,21.35,21.3,5.18,3.29,1.58
468,101.55,21.35,21.4,5.25,3.33,1.58
469,101.65,21.35,20.5,5.0,3.17,1.51
474,109.85,21.35,29.1,5.33,4.46,1.6
475,109.95,21.35,30.3,5.4,4.48,1.62
476,110.05,21.35,29.2,4.85,4.04,1.48
477,110.15,21.35,30.3,4.92,4.17,1.5
478,110.25,21.35,31.9,5.22,4.39,1.59
479,110.35,21.35,37.0,6.4,5.21,1.92
480,110.45,21.35,36.4,6.74,5.39,2.0
481,110.55,21.35,35.8,6.69,5.35,1.98
482,110.65,21.35,36.2,6.9,5.36,2.07
483,110.75,21.35,35.2,6.93,5.26,2.12
484,110.85,21.35,32.8,6.73,5.13,2.08
498,101.25,21.45,22.5,5.46,3.46,1.66
499,101.35,21.45,21.0,5.06,3.19,1.55
500,101.45,21.45,20.9,5.04,3.18,1.55
501,101.55,21.45,20.8,5.02,3.17,1.54
502,101.65,21.45,19.9,4.81,3.04,1.47
503,101.75,21.45,20.9,5.08,3.2,1.55
506,109.05,21.45,31.3,6.26,5.05,1.9
507,109.15,21.45,30.5,6.06,4.93,1.84
508,109.25,21.45,32.7,6.45,5.2,1.95
509,109.35,21.45,32.1,6.3,5.1,1.9
510,109.45,21.45,31.1,6.12,4.96,1.85
511,109.85,21.45,30.7,5.52,4.61,1.65
512,109.95,21.45,31.7,5.54,4.59,1.66
513,110.05,21.45,30.8,5.19,4.32,1.57
514,110.15,21.45,31.6,5.2,4.35,1.58
515,110.25,21.45,36.0,5.96,4.91,1.81
516,110.35,21.45,39.6,6.8,5.53,2.04
517,110.45,21.45,38.5,6.91,5.57,2.04
518,110.55,21.45,37.4,6.91,5.5,2.04
519,110.65,21.45,40.9,7.56,5.85,2.25
520,110.75,21.45,40.2,7.5,5.74,2.27
521,110.85,21.45,34.6,6.66,5.06,2.01
522,110.95,21.45,33.1,6.43,4.91,1.94
523,111.05,21.45,32.3,6.4,4.87,1.93
524,111.15,21.45,30.3,6.18,4.68,1.89
525,111.25,21.45,28.8,6.05,4.56,1.89
526,111.35,21.45,27.9,5.86,4.44,1.82
530,100.15,21.55,22.7,5.43,3.61,1.65
531,100.25,21.55,22.5,5.43,3.53,1.64
532,100.35,21.55,23.0,5.6,3.57,1.7
533,100.45,21.55,22.7,5.51,3.44,1.69
534,100.55,21.55,22.3,5.4,3.38,1.66
535,100.65,21.55,23.4,5.69,3.59,1.73
541,101.25,21.55,23.1,5.6,3.5,1.69
542,101.35,21.55,21.8,5.22,3.26,1.61
543,101.45,21.55,21.9,5.18,3.23,1.62
544,101.55,21.55,20.7,4.89,3.03,1.53
545,101.65,21.55,21.4,5.09,3.18,1.59
546,101.75,21.55,21.1,5.07,3.19,1.56
554,107.95,21.55,26.5,5.68,4.27,1.75
555,108.05,21.55,26.8,5.71,4.33,1.75
556,108.15,21.55,27.4,5.81,4.46,1.76
557,108.25,21.55,27.2,5.74,4.45,1.73
559,108.45,21.55,30.2,6.29,4.98,1.86
560,109.15,21.55,35.2,6.83,5.48,2.03
561,109.25,21.55,34.2,6.65,5.38,1.99
562,109.35,21.55,33.0,6.39,5.18,1.92
563,109.45,21.55,34.3,6.55,5.31,1.97
564,109.55,21.55,32.8,6.21,5.09,1.87
565,109.65,21.55,29.3,5.53,4.61,1.65
566,109.75,21.55,30.6,5.76,4.79,1.71
567,109.85,21.55,32.9,6.05,5.06,1.8
568,109.95,21.55,32.3,5.69,4.74,1.7
569,110.05,21.55,32.4,5.49,4.56,1.65
570,110.15,21.55,33.8,5.61,4.62,1.69
571,110.25,21.55,35.4,5.91,4.81,1.79
572,110.35,21.55,38.3,6.56,5.34,1.96
573,110.45,21.55,39.0,6.92,5.61,2.05
574,110.55,21.55,39.7,7.2,5.76,2.12
575,110.65,21.55,40.9,7.39,5.82,2.21
576,110.75,21.55,40.4,7.18,5.6,2.17
577,110.85,21.55,38.4,6.72,5.27,2.06
578,110.95,21.55,34.2,6.18,4.82,1.89
579,111.05,21.55,33.1,6.38,4.89,1.92
580,111.15,21.55,33.5,6.79,5.18,2.04
581,111.25,21.55,31.7,6.61,5.07,2.02
582,111.35,21.55,29.0,6.03,4.63,1.86
583,111.45,21.55,29.3,6.08,4.67,1.87
584,111.55,21.55,29.1,6.04,4.67,1.84
585,111.65,21.55,27.2,5.67,4.36,1.76
586,111.85,21.55,26.8,5.57,4.33,1.77
591,100.25,21.65,24.0,5.84,3.67,1.78
592,100.35,21.65,22.2,5.4,3.37,1.66
593,100.45,21.65,19.4,4.7,2.93,1.45
594,100.55,21.65,22.4,5.45,3.36,1.67
595,100.65,21.65,23.7,5.78,3.51,1.76
596,100.75,21.65,23.5,5.76,3.52,1.73
601,101.25,21.65,22.0,5.32,3.33,1.6
602,101.35,21.65,21.4,5.1,3.15,1.57
603,101.45,21.65,21.0,4.9,3.01,1.54
604,101.55,21.65,20.3,4.73,2.91,1.49
605,101.65,21.65,20.6,4.82,2.99,1.52
606,101.75,21.65,20.3,4.87,3.06,1.5
614,107.55,21.65,19.9,4.37,3.31,1.35
615,107.65,21.65,19.2,4.19,3.2,1.29
616,107.75,21.65,28.1,6.15,4.48,1.92
617,107.85,21.65,26.2,5.72,4.2,1.77
618,107.95,21.65,25.5,5.5,4.09,1.69
619,108.05,21.65,24.8,5.25,4.02,1.6
620,108.15,21.65,24.9,5.25,4.08,1.6
621,108.25,21.65,26.1,5.49,4.3,1.65
622,108.35,21.65,31.4,6.56,5.15,1.95
623,108.45,21.65,32.1,6.69,5.3,1.98
624,108.55,21.65,33.0,6.9,5.46,2.03
625,108.75,21.65,33.7,6.9,5.64,2.05
626,108.85,21.65,33.8,6.9,5.63,2.06
627,108.95,21.65,33.8,6.78,5.44,2.02
628,109.05,21.65,35.0,6.82,5.43,2.02
